#Activity	walking 
#ActivityID	1 
#Date 10-20-15-41
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-8560	-6008	12480	-191	368	217	-15576	-4688	-216	-1001	661	-278	-16968	176	1832	-1273	2699	744	-32768	16008	29016	1890	-5499	5294	-26016	-4872	-18176	-683	-7145	1716	-1512	-2336	-9008	-1318	-1158	-236	129	132	1
-8440	-6820	12320	-136	386	359	-14728	-4800	1104	-924	903	-354	-21808	-232	4144	-932	1888	517	-32768	7784	23768	1865	-5311	5328	-30216	-2800	-20400	206	-6645	1987	-2336	824	-3304	-549	-1075	-48	147	150	1
-8724	-5652	12984	-162	468	397	-14312	-2968	1400	-1032	1277	-290	-21648	-1616	7968	-911	1865	-200	-32768	5680	16808	1820	-4380	4501	-23992	2944	-21984	-927	-6059	1591	-8768	3176	1776	-594	-1048	566	161	151	1
-8404	-6364	13804	-179	665	412	-16256	-4648	1432	-1061	1673	-211	-16888	-3504	9584	-1323	2357	-163	-32768	-760	4504	805	-3372	4215	-22816	-1384	-27360	-1929	-4535	760	-30624	2240	21632	-1227	-3849	707	144	147	1
-8992	-5480	14588	-188	1043	480	-16816	-4560	2096	-797	2128	-164	-18088	-24	9632	-1215	2300	63	-32768	-16304	-17976	-124	-1497	3494	-8016	-2392	-32120	-2465	-2581	-16	-32768	-20912	16232	-738	-2799	189	122	143	1
-8340	-5736	16356	-230	1765	572	-19328	-4472	2984	-224	2692	-28	-26344	-4216	9992	-826	1273	54	-32768	-24152	-18120	525	251	1914	-584	320	-32768	-1485	-395	72	-1304	3944	32104	-251	-226	-141	114	128	1
-8020	-5668	17680	-319	2667	814	-22192	-2552	1864	441	3256	-2	-28216	-5704	12720	-456	484	136	-32768	3144	-17032	233	976	22	-3800	104	-32696	-76	2150	321	-17184	-5776	7968	-1200	2025	-219	78	55	1
-7736	-7464	19360	-486	3800	1191	-27040	-1528	2888	274	3704	-118	-26256	-6120	17456	295	-481	238	4384	-32768	10816	-3474	4064	-2139	-23216	2840	-1816	782	3778	157	-20840	3008	-288	672	776	-53	54	32	1
-4748	-12140	22156	-667	5317	2113	-32768	-304	6960	-374	4035	-445	-30216	-4008	30944	629	-1992	156	-32768	-32768	32767	-2857	5195	-4153	-32768	-13904	-16288	-4124	3101	-69	-32768	22408	1880	-3311	-434	3127	90	84	1
1064	-12156	27040	-982	7746	3740	-32768	3488	18136	-1585	4061	-481	-32768	-392	32767	2912	-747	37	-22536	10336	21912	-557	3363	-1478	-4480	-30960	-25560	-3186	4599	-1704	-27600	-15504	-20808	-3342	2936	-1316	137	171	1
