#Activity	walking 
#ActivityID	1 
#Date 10-21-15-54
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-32540	-32768	31376	15657	-32768	-27292	-32768	456	-13072	20922	-32768	-14546	-12328	-6112	4368	1788	-1211	-247	-7704	5076	13904	198	4103	-2683	-17212	2068	-4056	8	9478	-4322	-14920	4500	164	-275	15163	-2036	138	120	1
-32768	-15924	22664	6164	-32768	-32768	-32768	1612	-16052	25619	-32768	-14335	-21960	-6544	10656	1829	-1760	-794	-7272	4760	13644	-338	6196	-2883	-17532	2560	-1052	1788	10668	-5190	-19072	2232	940	-188	12561	-763	147	124	1
-32768	-15036	7500	10179	-30902	-32768	-29468	8040	-23000	-7364	-32768	-4603	-22600	1208	24072	1155	-1794	-1326	-7180	4584	14104	-285	8518	-2725	-16716	3024	-2212	790	12889	-6816	-16640	52	3980	346	10477	453	130	127	1
-32768	-3104	-24272	18549	-22715	-15169	-10244	-5596	-24100	2627	-21123	-6535	-11864	16784	32767	1271	-9	-824	-8184	6212	13592	176	12203	-3518	-20080	2400	-2804	417	14367	-7832	-20284	940	2580	2547	10312	518	147	128	1
-32768	14800	-32768	-20565	-20534	6481	4820	6224	-16444	-2537	813	-3953	-17840	4840	32767	130	660	719	-7736	4200	14584	-259	17123	-4553	-21620	1344	-3644	2630	15631	-8552	-20380	4884	212	5826	6704	57	130	118	1
-32768	9308	-32768	-25269	-19356	8039	-4008	136	-19672	-10933	20869	-1392	-14312	-1376	25888	-615	-347	62	-8616	5964	13568	-321	24130	-6839	-22792	3304	-3204	4385	16931	-9471	-21872	4764	1476	7230	2002	-820	112	113	1
32767	18240	31968	10881	25765	16413	-15304	-8292	-10912	-9601	30737	3808	-8616	176	-1008	-435	574	25	-8228	5760	12476	-609	31119	-10751	-22692	1708	-3468	6056	18888	-9254	-21648	2532	8484	5616	-6067	-3258	112	111	1
32767	-30948	15804	10378	27097	7666	-32768	-19972	32767	8857	3895	-4104	-18848	-7408	-4624	-185	2101	-612	-8940	5984	13276	-691	32767	-14672	-29716	3448	940	10380	18818	-9159	-25960	1148	15616	2130	-13798	-2976	125	123	1
-32768	24	23088	-8595	32767	1549	-12364	13268	-21108	32767	22052	5196	-22104	-9504	13400	1492	1439	-2735	-11828	6744	14184	-2429	32767	-20621	-32768	6324	8616	14044	19832	-9573	-23868	-5900	14636	-3191	-14587	-6404	133	120	1
-31048	25312	32767	-5295	32767	14876	-16472	9896	-10300	24355	23052	11309	-13032	8936	7616	4124	1056	-29	-23472	9776	17576	-4111	32767	-27022	-32768	7140	5404	18086	20429	-8914	-24588	-4788	8864	12774	-12632	-8549	108	139	1
-27388	-32768	24240	12640	12431	4403	-29060	-6436	-23912	2538	26357	-1463	-25472	6152	-14672	-461	1680	547	-32768	16568	31444	-6175	32767	-29567	-29752	9540	-8128	15556	19433	-10599	-22256	8084	-4868	24847	-13925	-5456	134	140	1
-7192	-100	16980	6561	4418	4383	-16672	4664	-15452	15705	18261	-983	-22552	-2312	-16408	-1957	1147	-1	-32768	13584	26424	-2784	32767	-27614	-28756	6560	-2856	12894	16762	-14953	-24744	12844	-12204	20161	-16812	-2969	120	138	1
