#Activity	walking 
#ActivityID	1 
#Date 08-27-18-06
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-21264	-6368	17092	6221	8087	5989	-21380	14916	-16820	14939	10896	3363	-20608	12872	-15632	-171	1955	351	-32768	32440	32767	-1277	523	-2759	-16544	5160	-16216	-1011	1986	290	-31376	8	-11616	1236	-4471	519	122	134	1
-10236	-5120	13560	497	2712	-212	-15424	6244	-8224	-6879	10803	-6338	-20704	368	-9184	-726	1998	1285	6192	24480	21888	-42	-2336	1505	-23240	4368	928	59	486	-379	-32648	1016	-9808	951	-4662	539	123	134	1
-9536	-7024	11496	-1073	2415	-518	-13932	808	-7436	-22068	9898	-9286	-19272	-712	-5304	137	1972	981	-4320	15128	15504	-223	-2543	1969	-11848	3176	-3808	-278	-940	115	-27392	8024	-6632	-673	-4368	1084	124	128	1
-9976	-8664	10812	-950	2435	-99	-19268	-6136	-3960	-23074	7827	-9869	-17472	-216	-2952	280	2588	411	-7016	12168	15376	-748	-3850	2624	-3664	2072	-5864	-999	-2118	268	-23008	4400	-6360	-413	-3780	1749	127	120	1
-8616	-7680	10336	458	2234	323	-17460	-8592	-2176	-8433	5285	-5692	-14784	-216	-1320	-197	2716	243	-9904	6256	13472	-778	-5257	3132	-5160	4008	-5064	-1212	-3056	741	-18616	896	-7408	-369	-3312	1314	127	128	1
-9772	-6592	11176	569	2221	312	-16924	-4456	-2636	3469	3880	-392	-14536	1208	-2184	-801	2475	680	-7704	5416	10064	-89	-6298	3504	-9544	2760	-4128	-1818	-3978	754	-14832	64	-10000	-523	-2766	962	128	134	1
-9504	-6756	11024	633	2439	102	-16244	-2940	-3136	8061	3415	2194	-14184	-1496	-2096	-880	2538	1166	-7664	9032	7520	-81	-6405	3451	-10360	1896	-4544	-2148	-4815	786	-9968	960	-12544	-710	-1991	782	128	129	1
-9792	-8208	10472	850	2000	259	-15372	-916	-3260	5727	3716	1772	-13808	-1976	-2648	-805	2585	1213	-11008	8592	8296	-311	-6044	3735	-9336	-1120	-7640	-2359	-5634	811	-5504	3160	-12600	-1084	-1597	675	114	126	1
-9620	-7164	10476	970	1319	428	-15520	828	-3532	78	4214	-645	-14000	-2232	-2816	-184	3087	919	-16224	9584	10136	-126	-5641	4363	-11312	-784	-9800	-2159	-6165	733	-1912	4272	-13840	-1975	-1098	452	109	133	1
-10160	-5468	11260	568	1355	243	-16012	1372	-3900	-5902	4317	-1828	-16888	3096	3896	-1121	4056	422	-23600	6368	14040	326	-5557	4624	-15704	1216	-12168	-2016	-6441	808	472	2904	-12544	-3143	-698	104	109	134	1
-9444	-5944	10292	266	1880	-41	-15656	-1588	-688	-10863	5987	-1522	-12120	4232	2504	-1867	3366	327	-28552	5168	14336	1435	-5558	4462	-19112	-448	-13144	-1289	-6553	934	240	2456	-9808	-3723	-884	-223	112	124	1
-8760	-6832	11140	745	2382	744	-15440	-3608	4476	-7552	8475	-2	-16400	1816	-1632	-666	1416	611	-32768	11640	15336	1374	-5604	3913	-20856	496	-16288	-128	-6535	1341	-2408	-248	-4416	-3317	-1320	-674	114	126	1
-8760	-7720	10860	593	2242	1398	-13980	-2972	2964	-3569	11030	931	-19032	-6320	776	-367	1137	953	-32768	9736	14968	1523	-5541	3673	-24504	2688	-16928	518	-6331	1908	-6368	-3400	2880	-2344	-1753	-803	115	130	1
-10472	-7080	11168	136	3892	2552	-17732	-3964	-2204	-574	12845	2925	-23480	-3136	2984	-672	1637	-34	-32768	8464	11304	2006	-5057	3344	-24504	5536	-17744	444	-5767	1933	-12432	-7448	6456	-1127	-1368	-289	120	126	1
-9128	-8428	12936	-1631	6274	3570	-21068	-824	352	-809	15768	4964	-19864	3384	2400	-1460	1384	-249	-32768	2792	6592	1686	-4189	2788	-22296	2368	-19792	-437	-4920	1841	-23808	-6680	15400	210	-507	145	119	128	1
-9716	-7144	13320	-3078	9695	5858	-18368	1464	-1296	-2295	18891	1533	-17960	3424	1560	-1416	1124	326	-32768	-7624	-3528	1091	-3096	2419	-18624	-2840	-24248	-299	-3496	1217	-24944	-8544	26624	2014	-379	514	120	124	1
-9580	-8320	15376	-3347	14992	7549	-19788	2328	-2816	-4764	21240	939	-19472	608	2472	-1576	1105	475	-32768	-15288	-16472	248	-1737	1171	-10184	-296	-25920	-71	-1445	585	-18088	-1112	24432	1379	-275	1641	120	132	1
-10100	-7932	16796	-3199	22680	9736	-24424	-1224	-1828	-768	23841	1642	-22200	4464	56	-1601	1019	101	-32768	-18296	-20976	120	-31	-58	-5368	-1616	-26688	-426	869	203	-15120	7824	18768	1727	-379	1344	122	151	1
-10824	-6908	16448	-4075	31711	12338	-24288	400	-1652	4228	25910	2656	-23144	440	504	-1193	900	378	-32768	-9288	-10920	-393	1544	-362	-8192	-2056	-26896	-891	2800	-328	-11192	2416	7736	1618	-10	-382	123	125	1
-10740	-9948	16596	-5837	32767	15479	-25012	84	2164	3986	27504	1438	-23456	-7440	5320	-739	571	363	-18752	-8728	-1184	-2139	4407	-1871	-18624	1480	-7088	233	3310	-441	-3672	-2632	11936	-783	-813	-921	123	131	1
-8544	-11092	16596	-8428	32767	22396	-28744	516	5160	-1811	29525	-1689	-23864	-5776	12776	55	-152	-28	13032	14400	27432	-806	3152	-2673	-32768	3504	20648	-10	1871	-122	-11144	10632	-20184	2744	1466	192	122	130	1
-11344	-11816	18472	-11908	32767	30151	-32768	448	8428	-15440	29630	-382	-25688	-3272	11336	7	-2538	-874	-32768	20144	20168	-636	4137	-2757	-25688	-9024	-14528	157	3018	-689	-32768	25752	30744	-3581	-2203	1318	123	115	1
-29604	-10608	14196	-17441	32767	32767	-30524	980	728	-20886	31665	-6557	-23128	6632	3448	-1644	-1911	-385	-23656	15848	9880	-1181	3644	-1743	-12408	9360	-10744	404	4049	-1375	-24200	-6800	-22256	-5823	2780	247	123	160	1
-30936	2624	22716	-28408	32767	24931	-27152	-2360	-168	-24217	32406	-891	-21064	-2576	-17032	-2325	-2143	-248	-27904	8840	12032	-1211	732	-1679	-4480	14632	-19664	-3290	2972	-737	-10312	-22784	-2520	-751	806	550	123	128	1
-32768	-28784	26092	-29387	32767	20754	-29940	-6196	-7900	-20700	30886	8360	-23880	-6184	-16800	-1338	-2453	-1217	-14112	784	14688	-813	126	-465	-20424	-8904	-17960	-3716	1879	-230	-13784	232	-13160	2509	1744	852	120	108	1
-32768	-25344	13136	8993	18702	23296	-21104	-12376	-8440	-6513	20873	4812	-31432	40	-13024	1154	-3033	-2049	-11000	5024	13840	-348	217	-78	-23712	-10864	-10992	931	1879	-184	-15448	8960	-9592	1680	2358	596	120	113	1
-232	-18356	25724	5835	-15035	-1522	-21148	-3084	168	3837	5748	14467	-31456	3304	-11160	2684	-3571	-1615	-10512	6424	12064	-23	286	39	-19864	-8360	-10864	1431	1768	-100	-19992	11200	-7480	118	1792	240	123	136	1
-4980	-15912	16036	8325	-19495	-3053	-14496	-4408	-3652	12454	-4899	11348	-27936	8024	-9712	2692	-4087	-1595	-10512	8032	11632	56	260	7	-17552	11152	-6920	1708	932	395	-22976	4368	-3752	-401	2189	93	122	125	1
-3716	-11168	15928	12718	-29546	-7377	-7328	116	-5732	13725	-16409	9791	-26032	11672	-6960	1300	-3604	-1733	-10320	7248	11464	10	215	-22	-17248	10952	-7032	1463	904	319	-20000	632	-880	669	2346	166	108	128	1
-4412	-8580	14052	9943	-32768	-13791	-8028	1064	-5804	9967	-26524	9171	-22944	10936	-6560	386	-2927	-1512	-10216	6840	11640	49	254	6	-16760	4632	-6120	-299	603	-111	-13152	3536	272	1036	2424	-40	111	128	1
-2576	-8296	9228	8068	-32768	-13823	-11388	3460	-8752	2370	-31767	6277	-18360	8448	-6864	323	-2549	-1396	-10112	8128	10984	103	283	-2	-18392	3544	-5040	174	565	-186	-12672	8448	488	646	2586	-52	114	133	1
-7100	-6896	9288	2526	-32768	-14735	-7864	6852	-6316	-4482	-32768	1779	-13016	7280	-8176	447	-1957	-1208	-9912	8160	10408	90	251	-49	-14976	4056	-4224	678	543	-90	-13880	7864	-872	280	2768	277	116	126	1
-9816	-10644	9664	-1228	-32768	-20818	-7416	4120	-7268	-13672	-32768	-2799	-8416	5080	-9224	445	-1384	-845	-10032	8192	10664	53	191	-109	-13672	6192	-4544	764	410	-7	-15864	2288	-1400	184	2895	491	116	124	1
-12192	-12160	10328	-348	-32768	-26408	-10200	1420	-6572	-14127	-32768	-7552	-4744	3592	-10392	552	-893	-481	-10352	7840	10640	20	146	-172	-15904	5512	-4504	485	327	57	-17920	-1032	-384	1022	3199	542	117	128	1
-17548	-11608	12608	30	-32768	-31155	-14444	-596	-9096	-9653	-32768	-10521	-1136	2648	-10296	993	-585	9	-10640	6360	10720	16	147	-185	-16592	2408	-4520	564	432	54	-15448	-144	2808	2079	3506	588	119	122	1
-18540	-11360	12828	-402	-32768	-31735	-18040	-1856	-9708	-3851	-32768	-9866	1688	3600	-9824	2004	-685	502	-10112	6648	11112	42	192	-158	-15856	3984	-2872	787	550	-32	-13136	4592	7584	2144	3727	543	119	127	1
-23896	-11004	13616	-4468	-32768	-31672	-21544	-592	-12508	717	-32768	-9955	3184	5320	-8088	2586	-1039	749	-10296	7064	11000	85	270	-209	-15696	4440	-1960	745	752	-70	-15544	4080	-1176	1207	2811	227	118	129	1
-32692	-17336	12708	-4993	-32768	-32076	-25248	924	-14216	847	-32768	-12942	-1120	5520	-3840	2889	-1315	651	-9880	7400	11080	81	343	-262	-14464	3936	-1112	760	969	-125	-16736	2376	-6808	311	1294	164	119	134	1
-32768	-16016	11152	-5424	-32768	-32768	-26764	-116	-17248	1811	-32768	-15427	-7616	5616	2728	1817	-1835	158	-10280	7072	12040	184	507	-339	-15536	4944	-2504	668	1249	-163	-21352	2360	4480	434	1567	223	119	130	1
-32768	-13432	8828	-6469	-32768	-32602	-26772	-324	-17948	1629	-32768	-15522	-14128	3928	8928	481	-1959	-226	-9952	9624	12120	227	769	-514	-20880	4808	-1192	848	1465	-243	-19968	6224	7912	1648	1388	152	122	129	1
-32768	-14528	-1312	-108	-27628	-29523	-22768	-4548	-20364	7418	-32768	-14093	-27848	2480	17136	-1349	-1286	-51	-10464	8848	13048	120	1128	-821	-18296	4200	-1776	800	1794	-215	-16336	4576	2104	1649	1206	306	121	123	1
-32768	6940	-7780	-336	-14383	-28768	-15908	4052	-24588	10719	-27816	-8953	-25016	-1736	24256	-2728	568	248	-10856	8024	14232	49	1796	-1110	-20440	4016	-3192	571	2073	-315	-20248	2776	2176	956	1217	212	120	124	1
-32768	12796	-9164	-2396	-11867	-28997	-9748	-1888	-25448	3057	-7775	-5126	-19928	-5384	19960	-1918	991	-1202	-11176	7272	15552	23	2638	-1380	-23792	2912	-2824	118	2397	-522	-21840	2664	1704	1376	1070	-4	122	128	1
-32768	13344	-17428	-5280	1617	3818	-5704	5416	-24508	-1436	9361	-1901	-18968	-9648	11376	-1069	420	-1624	-10936	7824	15736	121	3570	-1660	-25024	2696	-1872	14	2717	-623	-22744	7352	2400	1485	1047	-395	123	126	1
-32768	-236	-10352	-7635	10148	10280	-11936	1352	-21368	-8003	22128	-1562	-17328	-5872	3176	-221	-265	-939	-10176	11432	14208	279	4522	-2330	-25440	5448	1664	463	2918	-587	-23608	7784	6824	508	762	-327	123	129	1
-8856	-32768	-17688	16051	31049	18712	-15676	-3952	-11228	1231	25385	-4020	-13048	3488	-744	-537	679	-264	-9168	13704	13336	515	5411	-3423	-25096	7208	5688	1067	3199	-442	-22784	3968	14248	358	363	-48	121	132	1
6920	-32616	32767	16247	30770	13644	-32768	-8352	29308	5031	20094	2377	-13160	-6216	-8176	-531	792	-361	-11224	11592	16048	965	6803	-4672	-30160	6632	4808	1347	3441	-319	-28928	3720	20168	612	-810	159	123	130	1
-32768	2924	26868	5124	32767	18802	-32768	16488	-17760	30386	26045	3638	-32768	-32768	-2936	995	-443	1099	-32160	15832	16024	1442	7892	-5503	-32768	2744	6320	2725	3784	-129	-27120	-3608	17728	-791	-3699	279	122	129	1
-16776	-15232	7132	994	28624	9818	-31060	13452	-14788	24341	29182	7055	-13416	17064	-11352	8787	-825	-152	-28064	-4136	19504	2490	8120	-4708	-28856	8160	-5096	3500	3492	-74	-27344	-5472	-4032	1236	-2641	-369	123	128	1
-27468	-2060	15136	5985	11794	14384	-12168	-15260	-16604	32767	19445	8683	-7208	25472	-12944	4800	-127	-728	-32768	32767	25080	2593	6448	-4405	-28800	14944	-3368	3868	3207	-164	-23968	3224	-21680	3144	-3575	-553	122	132	1
-17700	-604	15240	8468	3787	6990	-16616	15140	-20496	32362	11014	1207	-11992	22480	-13800	400	2334	-290	-32768	32767	30712	-921	1252	-4544	-19656	11384	-17160	231	2672	550	-30680	3512	-14376	1857	-3876	414	122	131	1
-11524	-6220	11928	4186	1837	1592	-19404	13932	-12900	-12798	15771	-4652	-16944	9296	-12216	-2855	2489	641	800	27144	26736	966	-2580	722	-27048	3432	1048	143	1091	-302	-32768	4872	-7944	-77	-4755	500	123	133	1
-9720	-6608	11992	2716	1315	936	-14136	-240	-8424	-23438	13625	-8147	-20584	-4160	-9568	-2614	2961	826	-4136	20800	18584	446	-3069	1514	-16104	2624	-3440	185	-541	621	-29616	2600	-8088	-566	-4713	563	123	127	1
-9852	-6720	11788	1168	1814	1044	-19772	-4308	-6084	-16571	9120	-7943	-21256	-7600	-6832	-694	2677	100	-3560	19448	18288	364	-3167	1671	-7296	176	-2896	-347	-1913	796	-26208	944	-5808	-55	-4058	1372	122	123	1
