#Activity	walking 
#ActivityID	1 
#Date 10-06-18-18
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-13644	3244	17056	-1725	25565	7412	-23152	19012	-2160	4213	13341	388	-15444	10428	10764	21790	13814	-1034	-11716	8528	16884	-8940	32767	-12073	-27684	-10944	8276	3850	22745	1701	-19308	-16696	13540	2298	-13971	-11324	117	131	1
-22860	-9024	13304	-446	16054	10996	-23200	-1164	-4932	2238	15389	507	-19564	9412	2960	893	10541	5938	-17612	8684	15232	-13556	32767	-17417	-28468	-7484	10408	7046	24519	3552	-20772	-10368	11540	12635	-13073	-14084	122	131	1
-15432	-12996	10608	3540	11815	6544	-20620	488	-2952	10214	12309	429	-19120	-10260	-5396	-9853	13698	-1079	-32768	948	7832	-10168	32767	-28831	-24652	4644	-11072	2042	25757	5024	-19856	1664	5344	20086	-11207	-12129	125	132	1
-28380	-16528	10828	8553	6936	6850	-16512	-4732	-8048	9931	10429	347	-13964	-7920	-1212	-2066	11360	-6333	-32768	5620	4632	-9372	32767	-29315	-29408	3012	-9676	-4567	23490	2269	-23956	8980	-4476	25748	-9476	-7798	130	134	1
-13340	-2188	13100	8115	1929	7247	-16832	-4832	-7316	10154	9957	112	-15780	-6748	-4696	1015	11300	-2899	-32768	2444	16844	-1787	32767	-25922	-21952	2904	-10996	-9089	20889	2888	-28856	6424	-16448	19768	-12260	2446	130	135	1
-11428	-4016	13004	6046	322	5776	-16608	5196	-2652	2566	8102	-144	-17864	108	-2876	801	9804	-3842	-8704	13188	25652	5629	19502	-16986	-18592	1856	-10356	-8625	16428	-100	-29580	1764	-10912	8708	-27118	4974	139	135	1
-11384	-4676	11860	4186	-376	4631	-16592	2340	-1928	1861	7152	-315	-15420	-3784	-864	9	10861	-3374	-28604	11392	17224	4129	-4970	-4568	-14404	-892	-4204	-1716	9941	45	-25708	1160	-3152	5062	-31719	1177	137	133	1
-10924	-4104	11844	3698	-706	3462	-16580	3176	-972	4102	5685	-242	-15804	-5016	1512	4017	10599	-1227	-24140	15044	17300	4074	-8719	-3188	-8960	980	-624	4256	2699	-555	-24628	2124	-3596	3992	-24384	1149	135	127	1
-10228	-4420	11748	2895	-41	2661	-17020	2688	-1004	5565	4837	-486	-16408	-3756	1444	5439	11386	52	3092	10964	10752	2009	-24427	3422	-7252	-1156	992	5439	-4722	-2023	-21136	2408	-6648	3775	-19363	2818	126	124	1
-9912	-4460	11612	2311	376	1979	-16220	3460	-1060	6434	3659	-623	-15556	-1456	796	5624	12370	-1397	-1752	7812	8960	993	-22391	4805	-5948	2452	-2048	2694	-12407	-2900	-17652	2180	-8240	12	-17824	3152	125	119	1
-9804	-4452	11820	2004	652	1591	-15384	4700	-848	2892	4460	-617	-16700	900	1656	3721	12391	-2620	-5024	6420	9116	2528	-25172	8353	-6540	1744	-3192	916	-18909	-4575	-16528	2956	-7920	-4149	-18308	2406	126	117	1
-9816	-4468	11892	1715	833	1232	-15368	4576	-560	2046	4735	-584	-16076	1332	3624	-2647	12065	-2922	-8368	6056	9408	4511	-29174	12013	-7392	500	-3588	2031	-24615	-5552	-15264	2260	-7552	-7638	-18771	1887	124	122	1
-9560	-4408	11556	1262	610	1060	-16228	1476	64	-2385	6684	-584	-15256	-344	4868	-5912	10888	-2506	-10456	4640	9592	6222	-32768	15451	-8424	-284	-4160	3320	-29516	-5863	-13484	2676	-7860	-9720	-16676	908	127	126	1
-10120	-4312	11624	1000	347	1258	-15560	1964	-324	-709	6606	-507	-15340	-1988	1760	-7250	11136	-1864	-11516	2752	9404	9234	-32768	20056	-10176	-772	-5144	2439	-32768	-7025	-11160	2624	-9112	-15098	-15220	160	127	128	1
-10316	-3800	11656	847	80	1044	-16028	2676	-1660	-1640	7805	-128	-15788	-2072	932	-6769	9864	-1684	-12948	1348	11132	12150	-32768	24465	-11476	-1184	-6224	870	-32768	-8301	-9040	2732	-8344	-21912	-14973	-1351	128	126	1
-10100	-4192	11600	785	124	710	-16056	2540	-976	-2503	8985	186	-15920	-2332	636	-6548	9861	-1741	-16464	332	11920	14511	-32768	27057	-15796	-2232	-6724	-1299	-32768	-9628	-7612	2424	-7924	-23529	-14150	-2006	127	124	1
-9768	-4480	11696	904	38	942	-16528	1744	-1424	-674	8602	155	-14792	-2784	-712	-3594	12645	-3354	-19564	1348	11824	15897	-31407	25817	-18008	-2172	-9452	495	-32768	-9207	-8672	1516	-5388	-21250	-12177	-3039	127	124	1
-10044	-3708	11888	837	84	870	-16500	3040	-2660	-509	7837	571	-14732	-1932	-1216	-2061	15218	-3629	-28664	1288	15720	15114	-28508	21912	-21396	-1792	-11636	4747	-32768	-8447	-10704	-2508	-2588	-14990	-9918	-2790	128	123	1
-10124	-3584	12040	483	560	620	-16204	4176	-2496	-1724	7532	425	-15164	-1224	-756	-714	16328	-3636	-32768	648	17232	14545	-31800	20726	-26300	-2948	-12772	9616	-32768	-9255	-11536	-5512	1948	-8487	-8611	-3636	125	123	1
-10148	-3872	12104	206	1059	490	-16020	2096	-2084	-1912	7866	219	-16624	-3176	-1148	578	13858	-3756	-32768	2676	14044	11514	-32768	21824	-25812	-448	-14412	14250	-32768	-6970	-10560	-5124	4204	-5216	-5690	-1028	126	123	1
-10136	-4676	11796	122	1408	818	-16616	724	-1656	59	7883	662	-17648	-4948	-660	1377	9978	-4126	-32768	-2860	12296	8805	-32768	25265	-25440	1140	-13584	10855	-32768	-7531	-11412	-3352	9088	5590	-1596	1732	126	121	1
-10280	-4408	11836	170	1764	1544	-16796	688	-1784	809	8765	1345	-17236	-4456	2060	-1475	8329	-3603	-32768	-5616	7336	7742	-32768	26015	-23316	-1744	-11848	6407	-32768	-8568	-14000	-984	8316	3707	1256	4652	125	122	1
-10564	-4592	12116	146	1832	1577	-16492	1396	-1084	-85	10400	1980	-16536	-2568	3064	-4503	8105	-3704	-32768	-6236	-1756	3791	-28415	21641	-19556	868	-12464	2849	-28114	-5430	-15380	-3316	8812	-7321	331	6976	125	121	1
-10460	-5304	12688	299	3587	2988	-17368	948	-1484	475	11569	2420	-17208	-1204	2156	-6246	6900	-3500	-32628	-6736	-3684	3009	-26702	20539	-15560	616	-14372	-1602	-20031	-1998	-14620	-6804	18308	-10643	-2034	4438	126	119	1
-9816	-3384	14148	1078	6020	4501	-17648	3196	-1656	1416	12769	3037	-17652	-1324	2148	-6558	6618	-3396	-28192	-18168	-15012	2846	-3281	10762	-10844	1524	-15152	-1569	-7630	1936	-13668	-11408	22256	-8523	-3502	-143	125	117	1
-10912	-4092	14028	1392	9122	5220	-18492	3776	-2680	3237	13585	3470	-18552	-5304	-536	-7348	4269	-2687	-28244	-16420	-11240	-1190	6581	6280	-10696	3068	-15368	-6359	3574	2526	-14212	-6388	17164	-2594	-4359	-441	125	122	1
-11116	-4368	13832	1836	12590	6023	-18656	4172	-4112	4335	14061	3642	-17844	-5096	-976	-6443	3812	-1412	-26808	-13340	-5624	-9861	10985	1437	-11980	1168	-14944	-11631	12106	2240	-14052	-872	9960	-1614	-1214	1876	124	121	1
-10948	-4656	13804	2362	15879	7554	-18744	3804	-4188	4134	14599	3650	-18100	-3488	-260	-7240	2662	-531	2764	-2220	13232	-10578	13311	-828	-17820	-2256	1300	-10714	16747	2224	-7168	-360	3400	-11655	1843	3351	124	134	1
-9828	-4624	13896	2740	18528	9371	-19168	3816	-3872	3593	15347	3553	-19116	-2244	1704	-9778	458	-143	-2512	28592	32767	1465	8552	-7272	-30132	-24520	27148	-8623	4334	717	-13284	-2508	-6120	-9837	22869	5361	122	127	1
-10552	-4196	14388	3426	22560	11935	-21816	3428	-2168	2402	16674	4019	-20624	-2976	3968	-10645	-2875	-1058	-18696	-11676	1708	-8214	17636	-18541	-7468	-1644	-12812	-17009	4294	5573	-27216	-9064	1924	328	8512	-87	125	127	1
-10360	-4844	13148	4398	28880	16157	-20236	5920	28	892	18551	3641	-19156	-404	9956	-13270	-7019	628	-18836	4928	17588	2467	24235	3953	-24588	-17468	500	-4340	11890	1045	-18476	-8260	7776	-17490	5946	-1501	124	130	1
-9544	-2792	14884	6127	32767	18121	-21712	8684	1596	-2543	20409	3332	-19808	1532	16032	-9881	-16618	3213	-17844	-6044	18460	330	19664	-4754	-19500	-4260	-2616	-4064	12812	6765	-16616	-12712	10340	-10505	9944	2350	123	128	1
-9936	-2488	14728	7489	32767	14406	-24632	13000	3808	-10853	22215	4342	-18932	9624	8880	-13869	-15446	5863	-20500	11480	10960	2407	11692	-5923	-21636	1360	-1776	-3667	14026	6210	-18868	3324	-1404	6182	14619	3141	123	121	1
-30260	-3356	9836	2277	32767	14988	-19776	5476	-3988	-11889	27070	685	-20060	10612	3316	-23858	-13133	7861	-28168	25888	13464	-4004	11826	-2932	-18448	8208	-148	-11841	9880	6153	-15952	11144	-2240	3875	10240	7269	122	128	1
-32768	-648	7672	-2190	32767	19238	-25856	2260	-10648	-7540	28045	1653	-22472	892	1748	-26114	-16552	6448	-14352	4040	12100	-7208	5995	-6055	-17764	464	-2952	-18447	6352	4010	-16524	10880	-3140	-7721	8422	8024	125	135	1
