#Activity	walking 
#ActivityID	1 
#Date 09-07-16-18
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-32768	23196	-29516	-1452	-195	423	-8080	4112	-30992	-1573	542	59	-20632	-5152	18152	-32	390	-354	-8744	3392	16048	103	1638	-511	-18632	5064	-2960	608	1675	-1205	-22120	968	2736	278	1134	86	62	239	1
-29224	-9396	-6500	1378	1672	286	-19800	-4456	-24960	-936	2522	810	-20664	-128	2360	-220	345	-120	-8104	4072	18680	-31	2224	-599	-20736	5000	-4032	605	1898	-1348	-19336	-1024	6632	192	664	-3	109	206	1
-528	-3376	9560	3909	3015	-644	-21016	-13096	19192	-71	3667	839	-15648	2504	-7000	-482	195	-23	-9176	5736	17392	-96	2881	-777	-23144	6864	-4208	806	2041	-1454	-25360	-24	10864	201	109	-72	122	203	1
-4012	7908	29728	2102	5770	255	-24328	-3976	13424	2439	4217	143	-21408	256	5768	-503	345	32	-11352	8248	18016	-232	3734	-1083	-26328	11824	-1656	1016	2237	-1614	-26712	-3080	13576	-303	-799	-198	160	219	1
-32768	22928	32767	1711	4140	1920	-29496	6288	-11632	1327	4455	883	-11568	-11000	8392	1344	-139	-518	-12176	14512	19400	-345	4828	-2028	-28656	14968	872	1295	2653	-1611	-25736	-10248	14808	-1123	-1216	-672	146	237	1
-14004	-1168	20636	-87	2135	2710	-32768	-3944	1240	-762	2938	778	-19656	4616	-1168	2300	1283	737	-15144	11200	24912	-425	6032	-3515	-32768	11576	3208	1690	2980	-1435	-23552	-18016	8024	-754	-1229	-1034	168	216	1
-32768	-32768	-780	1859	1734	873	-832	-27376	-15800	-1773	1993	186	-19456	15824	-12984	1122	839	296	-16392	6032	30096	349	7188	-4234	-32768	8248	6040	2658	2839	-1239	-25720	-13552	8912	1581	-913	-1068	133	0	1
-7180	4200	18940	449	402	861	-32768	8160	-1264	-405	2124	256	-11680	6824	-10432	-580	674	324	-22016	13864	26832	2157	8293	-3968	-32768	9400	4568	3700	2313	-1068	-30264	-2024	-8648	4214	-128	-1263	128	0	1
-9784	-420	17788	378	182	278	-15192	-10480	-5264	-1216	1611	340	-19720	11896	-12392	-1157	1426	572	-32768	13136	32767	3330	6499	-4007	-21784	11288	-4208	3437	1804	-1490	-26120	-3168	-12472	4147	-674	-1003	133	0	1
-6676	-5812	13584	125	198	-7	-18008	-8376	-1200	-1512	871	427	-20384	2544	-11776	-1872	1492	706	6848	28880	32767	1710	3396	-3993	-14840	3792	-14640	1888	1731	-643	-27712	-2952	-16464	3441	-993	-424	139	0	1
