#Activity	walking 
#ActivityID	1 
#Date 08-27-18-10
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-32768	-19028	18476	-1419	32767	27446	-21616	-5156	-13920	-14002	22572	2281	-21496	1224	-11576	-1436	-1941	-1651	-10088	7536	11544	-41	61	-6	-16888	5232	-5480	1145	813	316	-17040	-1296	320	-1871	2011	599	128	146	1
-5060	-12200	20784	10960	16207	9371	-14704	852	-9940	-3203	17448	6191	-26504	1592	-6360	379	-2625	-1689	-9704	7096	12112	-47	74	-15	-15848	5688	-4848	617	574	372	-14160	-2968	768	-667	1727	440	128	141	1
9544	-21172	17072	3895	-4332	-16043	-17808	-1512	-1220	-4143	6307	10234	-25808	-96	-8320	1778	-3048	-1296	-9968	6536	11776	-23	107	5	-16128	5216	-4888	-92	560	168	-16352	1376	832	325	1527	71	127	136	1
-2480	-8888	13244	9958	-5522	-10309	-9164	-5960	-1336	2661	-1909	2402	-22184	4152	-7456	1767	-2986	-1462	-9192	7200	11648	-80	145	5	-16184	5040	-5080	-170	557	134	-16640	4224	504	542	1587	-109	128	127	1
-6856	-4280	14696	5422	-18173	-12548	-4340	-3260	-6044	11397	-11436	4037	-21880	4904	-7008	1731	-2959	-1500	-9584	7624	11416	-174	164	-9	-16480	4128	-5104	-682	496	3	-16720	3776	1072	678	1731	-26	128	125	1
-2628	-8060	11360	3776	-30854	-14086	-7756	-2788	-3772	14508	-20437	5675	-17464	7584	-4832	1026	-2352	-1173	-9888	7384	11816	-193	145	-42	-15928	1256	-5304	-100	294	115	-16392	1496	1248	883	1943	382	128	138	1
-3372	-8240	8340	5461	-32768	-13322	-12160	2144	-7048	14647	-24299	4825	-16904	6256	-5104	614	-1886	-1122	-9824	6504	12424	-103	123	-38	-16536	712	-4400	1028	159	265	-16336	128	624	1164	1974	717	129	133	1
-6080	-7828	8476	2977	-32768	-18197	-8764	5408	-6728	10119	-31270	2633	-15336	3896	-5712	568	-1592	-1109	-9712	6216	12312	1	139	-7	-15968	3912	-3576	1440	159	334	-15400	240	1480	1455	1983	542	129	132	1
-8068	-10020	7960	1876	-32768	-25247	-8640	4776	-6116	1616	-32768	-585	-14696	3632	-6000	621	-1560	-1081	-9616	6800	11712	70	161	26	-15040	6640	-2736	1096	351	218	-14856	1552	1632	1880	1934	176	128	127	1
-9712	-7564	9248	1971	-32768	-29137	-11768	2556	-6044	-1713	-32768	-3954	-8952	3136	-6672	1681	-1200	-462	-9608	7640	11312	87	142	8	-15192	7128	-2320	509	387	99	-14560	4584	1760	2074	1902	35	127	127	1
-15560	-7268	12028	662	-32768	-30108	-13508	1676	-9172	-2569	-32768	-5393	-6712	3264	-6456	2364	-1061	-67	-9584	7000	11608	79	134	-37	-14984	4368	-2328	367	406	83	-15400	6336	1784	1811	1860	139	127	123	1
-18392	-5916	13264	-1495	-32768	-26801	-15904	2212	-9472	-4786	-32768	-6354	-5592	3696	-5808	2540	-978	168	-9512	7560	11296	97	131	-75	-16096	3616	-2696	732	538	43	-16720	7528	2112	1367	1918	254	127	124	1
-22196	-6220	14232	-4396	-32768	-23259	-17868	2624	-10144	-7069	-32768	-7468	-5864	4560	-3656	2089	-931	234	-9528	7992	11208	67	113	-123	-15744	5528	-2568	910	586	13	-15536	8112	3232	920	2093	429	126	126	1
-23412	-10212	14480	-4594	-32768	-19309	-22048	920	-9784	-7343	-32768	-10546	-7800	6240	-2168	1217	-818	43	-9368	7720	11680	55	127	-171	-15328	5312	-2480	699	667	-19	-14536	6048	4112	773	2209	244	126	131	1
-27600	-11648	15664	-5359	-32768	-20799	-24820	508	-11704	-2019	-32768	-11230	-9256	8328	-104	198	-398	-147	-9592	7392	11624	57	203	-209	-16008	5000	-2792	323	886	-132	-14776	5640	3816	744	2180	177	125	131	1
-26428	-13912	12200	-5702	-31427	-23948	-24800	1164	-12360	-264	-32768	-12374	-12168	9808	3424	-907	-132	-227	-9688	7120	12000	99	316	-234	-16336	3016	-3112	125	1150	-181	-17408	4128	-2128	284	1342	-208	129	130	1
-31452	-14100	9484	-2900	-24663	-24029	-23448	-2312	-13580	2890	-32768	-13460	-15000	7328	5544	-1510	153	-89	-10136	6752	12624	204	476	-279	-17552	3344	-3704	98	1272	-145	-18112	4632	-1808	-104	1079	-14	126	134	1
-32768	-10672	5168	399	-21545	-24571	-21440	-3460	-14556	9714	-32768	-10205	-17168	3872	8312	-2111	511	-25	-9376	7232	13216	362	733	-361	-18384	3360	-3576	252	1492	-147	-18240	3280	3472	-31	1136	100	126	135	1
-32768	-5984	-1552	2355	-16705	-26470	-17616	3460	-14612	15058	-28843	-8474	-17760	-4816	15432	-2183	438	-36	-9600	8200	13248	368	1133	-468	-18840	4216	-3592	345	1740	-184	-18256	400	3936	275	1083	272	127	127	1
-32768	16716	-9236	-7342	-8647	-24308	-16312	6048	-17552	16168	-27190	-7960	-20696	-15872	18800	-1638	285	-478	-10248	10064	14704	381	1584	-594	-17688	4320	-3056	217	2031	-305	-18704	656	1896	637	898	146	127	129	1
-32768	16392	-16628	-2524	-2369	-3284	-4376	-548	-17916	-1738	268	-3422	-21536	-17280	13264	482	-205	-1032	-10888	7944	13976	348	2200	-841	-20016	2656	-4448	89	2305	-351	-19680	4576	656	1237	739	-98	121	131	1
-32768	9780	-11636	-7194	3970	9660	-8172	4536	-18620	-6375	13863	753	-22208	-3832	6776	1442	-449	-961	-10712	8272	13776	389	2850	-1133	-20128	3504	-4000	287	2518	-399	-18920	6240	1400	1146	553	-149	121	130	1
-21700	-19156	-17488	9994	17144	20988	-15124	-2264	-11796	-6345	20738	-2368	-15080	4488	3632	542	-180	-133	-10800	10472	13160	466	3538	-1665	-21304	4464	-3808	536	2686	-312	-19216	4600	3696	775	254	-71	136	129	1
-756	-26596	29372	7961	17286	11319	-29120	-3024	20584	-6486	17809	4572	-14752	6840	1896	-927	333	586	-10120	11840	13600	682	4346	-2287	-24448	5480	-3168	889	2839	-250	-22104	3520	7848	728	-76	37	129	130	1
-22112	4568	16236	4493	32767	15839	-29904	4400	-7540	15625	19002	-5706	-25424	-3320	5120	-23	-432	1012	-10704	15608	14296	1054	5483	-3399	-30792	5616	1976	1525	2915	-137	-27752	5464	12344	754	-1139	156	122	128	1
-19972	1072	18916	2289	20441	11458	-22664	496	-4540	11658	25209	6836	-20576	-22600	-528	3423	116	650	-14240	15104	15480	1352	6579	-4915	-32408	2832	6224	2425	3059	183	-20384	-8744	1400	89	-1470	-364	131	127	1
-24096	-16248	11032	2637	15557	6802	-14844	-7580	-10048	20513	21091	6970	-14824	10632	-11888	4903	303	-748	-32208	10176	13840	2046	7071	-4971	-25008	2160	-6152	2770	3040	546	-23616	-8232	2776	1019	-2423	-755	133	128	1
-13952	-7308	12756	4729	6613	6868	-13636	-1880	-11240	31990	13335	7368	-8648	19776	-10232	2489	667	-1299	-27440	6528	11352	3647	7252	-3453	-26192	3688	-3776	3233	3127	16	-21160	2456	-7672	2398	-3316	-869	129	134	1
-15712	-8372	12732	4941	5735	6064	-17116	6600	-11960	14125	11014	1627	-11752	10984	-9672	-34	1900	-124	-32768	21872	17816	2983	5900	-3741	-24624	9464	-7160	3337	2380	-140	-26216	8224	-15152	3763	-3395	-161	128	132	1
-10520	-5976	12648	2708	1377	725	-17928	8356	-7876	-5941	10980	-2967	-16232	2416	-9232	-1305	1553	1215	-18400	32767	24440	-184	2230	-4380	-14128	12488	-15784	1417	1905	495	-26240	3960	-12480	1943	-3610	560	127	132	1
-9680	-6476	11976	1199	1220	129	-14912	1344	-6104	-20522	10255	-6455	-19736	-4328	-5904	-126	1740	909	-18864	8776	26384	202	-2264	-927	-11568	-1440	-6152	-113	694	-174	-27104	7008	-6128	246	-3821	633	128	133	1
-9488	-6728	11656	521	1125	319	-19092	-4832	-3644	-15545	7262	-5951	-18680	1912	-3376	688	1666	60	-40	14864	12712	1339	-2808	792	-13464	1568	808	645	-120	-322	-25208	9016	-4648	-674	-3570	1038	124	129	1
-9312	-7140	11116	521	1101	401	-17440	-5608	-2436	-2960	5349	-1788	-18136	4816	-1576	217	1782	123	-3512	16288	11000	60	-3292	1375	-5824	1960	-4696	146	-1282	362	-21656	4472	-4968	-906	-3249	1245	128	121	1
-9180	-6852	11236	517	1199	276	-16344	-3052	-2468	5811	3928	1004	-15856	1608	-1160	-125	1737	468	-4464	8904	11048	-826	-4364	2365	-4088	2336	-4792	-749	-2170	654	-17464	768	-5320	-940	-2816	838	125	125	1
-9216	-7148	11072	367	1109	283	-16172	-1608	-2884	8524	3294	2024	-13632	-1400	-952	-155	1696	642	-3208	4240	9840	-304	-4649	3223	-8376	1248	-2768	-1284	-2994	727	-15072	1248	-6200	-883	-2436	606	125	125	1
-9196	-7292	10596	489	1030	299	-15772	620	-2924	3059	3992	646	-13488	136	-1544	-308	1874	557	-5056	6560	9560	98	-5012	3582	-9640	424	-4624	-1710	-3738	789	-12640	2040	-7432	-1013	-1980	348	125	131	1
-8704	-18308	15228	-2521	32767	32767	-25660	308	568	-11832	24794	-6443	-20544	10496	-3160	-579	-2235	-271	-15664	10096	10688	-462	328	-135	-11520	4008	-13536	-3618	2134	-459	-13624	-12680	-7952	558	2044	847	126	109	1
-29128	-6768	15960	-10591	32767	32767	-19232	2172	-8644	-20703	29547	1803	-21224	2152	-13600	-1883	-1140	-742	-10384	4224	14048	-238	151	-34	-21320	-6736	-9272	-2547	1652	-3	-8472	-1600	-4232	1286	1561	639	126	124	1
-32768	-22792	16116	-4841	32767	32650	-23508	-5448	-15840	-21738	27862	-805	-20272	-464	-13696	-1789	-1888	-1392	-10352	7712	11408	73	219	67	-19712	-8520	-8712	1408	1206	445	-11968	9592	-5968	922	1649	256	127	110	1
-20448	-6792	18476	-8337	26258	21362	-18192	-544	-10972	-11216	20673	5636	-25712	3584	-9096	121	-2329	-1722	-10176	7168	11640	70	176	32	-14528	5344	-6592	3342	852	783	-18904	11808	-3640	-346	1426	508	126	147	1
-32768	-21984	25132	-7892	-1998	-5942	-15400	3820	-1756	-7994	11423	7125	-25160	3352	-8312	1670	-2760	-1197	-9400	7928	11240	56	161	-8	-17504	11944	-4272	1901	612	578	-23520	2424	-496	-604	1760	355	127	121	1
5684	-12584	9768	4380	-936	-5777	-11292	-5264	4568	-9552	2590	-293	-21832	7464	-6608	1932	-2859	-956	-9872	6968	11904	20	146	-28	-15208	9480	-3536	-42	611	134	-20032	992	1208	875	1824	169	127	121	1
-2380	-4416	12256	843	-3559	-8177	-6412	-884	-3284	511	-4753	-1205	-18120	9448	-5000	1253	-2592	-1146	-9952	6664	11808	110	199	10	-16592	3952	-4152	-962	654	-74	-14544	4008	1248	782	1648	-376	127	132	1
-7608	-8756	14464	-2183	-17402	-12419	-6248	-2440	-5932	4427	-12872	-1039	-16072	8976	-3248	485	-2284	-1036	-10048	7600	11224	141	208	20	-17544	2192	-4792	-620	636	-71	-12528	8656	792	191	1893	-180	127	132	1
-2548	-6292	11688	-1163	-28509	-14989	-9604	-168	-2128	9052	-20697	-211	-15360	7328	-3544	-250	-2040	-943	-10088	7736	10600	87	142	-21	-15544	1848	-4136	248	580	-33	-12400	4712	88	-183	2232	389	128	134	1
-3660	-6828	9672	-1424	-30795	-18739	-9864	4740	-3856	9910	-24893	-799	-15400	5456	-4600	-395	-1844	-1009	-10104	7280	10928	31	95	-60	-14352	2736	-4000	914	342	222	-16256	-2032	-800	-45	2047	635	128	124	1
-5648	-7724	10304	266	-32572	-24433	-9616	5472	-5516	6270	-30490	-4021	-14816	5112	-6064	-48	-1647	-1046	-10104	6968	11088	37	60	-79	-16008	3824	-3584	1025	327	331	-18344	-3488	1208	1021	2063	339	128	121	1
-7344	-5600	11128	1066	-32526	-28991	-11780	3448	-4984	5653	-32768	-5841	-13232	3464	-6768	699	-1395	-942	-9976	7368	11256	48	69	-76	-16752	4936	-3288	846	438	184	-16416	-224	2400	2006	1953	200	128	127	1
-12064	-4936	13108	835	-32768	-29325	-13544	3296	-7648	8135	-32768	-5532	-10784	3008	-5896	1461	-1322	-720	-9832	7408	11248	50	73	-87	-15736	6032	-2992	347	565	36	-14672	6392	2576	2226	2260	183	127	130	1
-17244	-3036	15536	-1098	-32768	-27530	-14732	5984	-10468	3521	-32768	-4809	-8504	3144	-5168	1936	-1253	-338	-9936	7320	11192	52	93	-111	-15792	3752	-3176	187	663	-7	-14408	10176	1928	1381	2502	187	127	130	1
-20032	-3268	15704	-4503	-32768	-22614	-17228	6464	-10688	-6118	-32768	-6720	-7752	3432	-4472	1957	-1227	-99	-10088	7656	10880	47	93	-151	-15440	3624	-3512	414	750	-84	-15416	8984	-48	215	2131	150	127	130	1
-23896	-5936	15156	-5917	-32768	-18765	-18956	4964	-11024	-10606	-32768	-10175	-8144	4488	-3232	1535	-1099	-44	-9968	7432	11136	36	93	-178	-14992	3680	-3456	539	806	-66	-16872	5584	-3336	-139	1422	206	127	132	1
-24124	-6296	14924	-6047	-32768	-18514	-21752	3316	-11196	-11062	-32768	-11728	-9576	6288	-1632	647	-830	-117	-9952	7512	11440	61	141	-213	-15264	3824	-3376	538	818	-57	-16360	2072	-2840	-5	1259	100	127	131	1
-25960	-10916	14416	-6242	-32768	-18748	-23352	588	-11568	-7230	-32768	-13496	-10416	7840	632	-429	-411	-214	-10104	7128	11688	100	241	-230	-16480	3312	-4720	173	1000	-158	-16216	3488	-1952	5	1148	-140	124	131	1
-28456	-10716	13796	-5745	-31097	-19086	-23672	-28	-12368	-562	-32768	-13460	-12504	8960	4104	-1644	-106	-254	-10136	7072	12128	199	366	-274	-16512	2440	-4704	222	1076	-161	-16264	3592	-1712	-160	1199	-173	126	129	1
-30392	-11304	11036	-3847	-28511	-20761	-23360	-1020	-13688	5854	-32768	-12667	-13616	6704	4864	-2274	244	-178	-10096	7728	12144	247	582	-327	-17328	3128	-3872	461	1167	-149	-17584	2008	448	-118	1202	-31	127	131	1
-31444	-8196	5676	-2430	-22097	-24570	-21536	848	-14708	10907	-32768	-9410	-13808	976	5640	-2148	552	-72	-10304	7776	12408	228	814	-450	-17224	3800	-3608	412	1338	-196	-18024	696	2768	205	1100	135	127	131	1
-32308	-6364	-664	2040	-13554	-27466	-18172	2664	-14088	14572	-29377	-8424	-16360	-6912	12032	-1729	528	211	-10952	7488	11848	175	1099	-564	-17352	3512	-4336	277	1596	-256	-17400	-168	3624	541	955	235	125	129	1
-32768	10168	-7392	2130	-6368	-27761	-10940	2464	-16724	5923	-17021	-3517	-21488	-17256	16480	-994	160	-81	-10768	7808	13096	138	1528	-695	-18584	3528	-4240	138	1838	-369	-18208	1280	1832	747	845	202	125	127	1
-32768	20072	-17676	1734	-1695	-8397	-4900	-504	-17984	7965	-2432	-690	-21376	-19368	16248	-794	77	-161	-11496	7688	13056	192	2022	-906	-19336	2352	-4776	174	2042	-407	-18200	5168	608	1116	745	-21	123	127	1
-32768	11024	-14376	-6265	5947	6293	-4968	2248	-18396	7634	-15	-18	-21608	-5696	8096	2371	-577	-789	-11856	8240	12728	248	2536	-1133	-19320	3288	-4520	351	2253	-424	-17600	6736	1088	1088	666	-162	128	128	1
