#Activity	walking 
#ActivityID	1 
#Date 08-18-11-45
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-17220	-5412	16184	7248	32767	17459	-32768	9540	10504	-4806	28522	-2360	-25684	-3720	23084	-11802	-18346	79	-16296	-4848	19208	-1023	1976	-1550	-12824	7688	-10320	-1344	4383	-1010	-16232	-16312	-15440	-2334	2213	-52	126	0	1
-32768	-804	25648	6630	32767	17978	-32572	6960	1336	-1929	31114	-2037	-24968	2680	11692	-9721	-19663	4949	-15152	24696	11720	-1798	2312	-1649	-13736	6944	-9768	-631	2111	1041	-4080	-6328	-9344	429	1596	684	135	0	1
-32768	-8048	29656	-1151	32767	17284	-32768	-1700	1212	-6007	32767	-881	-25032	668	-4028	-4123	-22222	3681	-19808	-3464	22456	-1748	861	-1425	-7296	12712	-14272	-2522	1622	659	-5984	10688	-7960	1554	168	-425	122	67	1
-32768	-16368	26584	4395	32767	22797	-27960	-2608	2108	-1891	29126	-1631	-23196	776	-13088	-1934	-21847	1690	-16040	3344	19440	-1034	168	-777	-26176	-5320	-12592	-1965	2695	325	-30776	10672	-8888	-233	1456	1341	122	50	1
-28856	-21292	32767	4476	32767	23236	-19616	-3392	-16800	722	24603	-3185	-27296	324	-6856	-10069	-24308	-3509	-11176	5512	12808	-434	-113	-349	-19608	-2160	-7816	2333	1029	871	-21080	-7256	-4152	-106	1583	1119	123	23	1
-29304	-9568	32767	5418	14693	14942	-13168	-3136	-18860	12943	14666	-1595	-29324	1248	-8212	-10201	-25857	-7272	-9432	3904	12904	-260	-158	-178	-13736	6336	-6080	2351	379	701	-14832	-1696	-1200	1364	1712	115	96	27	1
-7336	-13328	32767	-4733	-22016	-356	-11172	4084	-3008	-2049	3115	-1118	-27348	-2532	-7372	-3778	-24763	-7232	-8976	3744	12704	-189	-80	-122	-16224	8152	-3744	441	877	484	-13072	8120	-1800	1136	1682	-121	135	55	1
-2616	-13148	29032	-3643	-23709	-1148	-12184	4316	808	-6096	-3778	-1680	-26256	-3860	-7208	-3657	-24467	-5416	-9088	4304	12632	-116	53	-89	-17040	8120	-3904	-1281	749	424	-17280	5424	-96	274	1592	130	129	104	1
2624	-5860	14552	-1254	-26767	-6155	-3900	1756	-2856	-3543	-11763	-1015	-20612	-1240	-6964	-3952	-23923	-6100	-8912	5360	12608	-140	50	-127	-16216	3032	-2584	-1149	911	205	-16080	2680	208	238	1727	208	136	111	1
-1408	-4432	15472	-2599	-30592	-9539	-3172	-44	-4156	-5453	-17541	1448	-16280	-4744	-7544	-3857	-21882	-6920	-9136	4904	12320	-159	37	-189	-17112	1448	-2952	629	500	378	-16672	5192	616	376	1734	138	142	95	1
