#Activity	walking 
#ActivityID	1 
#Date 08-22-13-48
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-11256	-4500	11728	-247	576	492	-16380	-148	-3692	-8781	3525	-1954	-11136	384	4656	498	3020	-6	-15764	11980	13112	7374	-27213	32767	-15056	984	-7280	-3336	-4781	2087	-5848	-2464	-12032	-2312	-323	337	126	127	1
-11160	-3996	11436	-340	529	516	-15860	112	-2808	-7295	3730	-1597	-18904	-4928	-1192	131	3506	71	-19256	13160	16908	11583	-25411	32767	-18576	2064	-8616	-3227	-5066	2066	-4664	-5128	-10248	-2472	73	197	125	132	1
-11140	-3896	11548	-473	676	502	-16552	324	-1268	-5499	4344	-1428	-19648	-4904	-4088	363	2585	179	-26072	20256	20052	11941	-22769	32767	-23104	4488	-11064	-2859	-5475	2124	-4424	-4616	-6240	-2166	190	26	150	132	1
-11028	-5052	11892	-1027	1729	727	-16132	-328	-888	-4691	5867	-2003	-19536	-2448	744	1324	1653	-79	-32768	26032	21328	10092	-25785	32767	-28872	8504	-13736	-3074	-5708	2361	-6016	-2984	-1608	-2295	-254	-10	145	135	1
-11336	-4492	11732	-1438	2592	921	-16748	-36	-956	-5839	7346	-1443	-16080	-2368	8664	730	1743	-63	-32768	31932	8956	-5379	-22124	32767	-30840	7008	-14336	-2985	-5504	2564	-12552	1592	9600	-2508	-1326	166	139	137	1
-11320	-4892	11740	-1536	2703	952	-16216	-2104	2024	-5903	9554	-859	-16152	472	7552	-463	1792	122	-32768	17144	5852	-1451	-25176	32767	-24504	512	-20512	-2324	-4547	1848	-25992	4200	24648	-2995	-2718	590	128	134	1
-11224	-5756	12152	-732	4557	2396	-15684	-2640	3840	-1328	12613	-458	-18928	400	7296	-197	1510	-301	-32768	-14872	-912	16789	-10497	32767	-14200	-1152	-26392	-1333	-2870	1757	-18744	-5824	32767	-2390	-187	114	129	147	1
-11064	-5456	13400	-232	6576	3256	-17352	-404	1040	1878	15732	-249	-18120	-2296	7464	-696	1115	-354	-32768	-32768	-13548	19359	-8588	21720	-7720	-520	-11984	2420	-1831	940	-10712	-6832	32767	634	-255	-283	129	133	1
-11888	-5260	14788	483	9702	4328	-19184	-2276	-1516	2423	18148	481	-19248	-6376	752	-1049	1069	-68	-32768	-12068	-20716	-11930	1510	-15832	-5504	9736	-10688	2052	987	48	-24328	3864	24408	2249	-1309	60	128	128	1
-12180	-6888	15540	921	13772	6448	-21184	-1380	-3152	2915	19895	1111	-19128	-6880	360	-1015	1034	-49	14808	-32768	-2300	-28170	17550	-32768	-17416	24496	4728	176	3864	-1418	-20592	14472	11512	1525	-1603	475	129	132	1
