#Activity	walking 
#ActivityID	1 
#Date 09-23-16-53
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-10604	-7356	10656	83	75	356	-17184	-744	-4400	-1152	1106	-630	-19832	-1152	-11280	310	1222	-578	-32768	18496	32767	247	1255	-2034	-10624	3528	-13816	-102	1541	106	-23536	-3696	-12208	-1231	-2606	768	133	133	1
-10660	-6684	10800	-34	67	355	-16880	-3912	-5576	-1354	859	-634	-20088	-2408	-10864	183	1236	-494	-5192	20616	23840	452	-3333	346	-12128	1704	152	47	328	-200	-23288	-2544	-9416	-742	-2916	801	131	128	1
-10380	-6720	11208	44	81	346	-17408	-4992	-4184	-904	678	-340	-13528	-528	-6216	11	1191	-132	8496	11360	10048	-667	-2962	784	-9344	-1792	4080	681	-471	134	-22512	-304	-11936	-189	-2430	836	137	129	1
-10656	-6048	10732	166	52	304	-16584	-5728	-4616	-252	691	-178	-14696	-3256	-6160	-254	1342	-109	4960	8008	9512	-602	-2570	1152	-6288	2600	-1536	814	-1250	325	-22024	616	-12560	-163	-2345	916	137	133	1
-10504	-6020	10760	298	33	274	-17304	-3624	-4200	285	549	-39	-16168	-3600	-5912	235	1385	-90	-4368	9000	13424	-644	-2847	1466	-3368	5168	-4800	179	-2196	503	-15224	-2728	-12192	30	-2091	1148	132	127	1
-10200	-5460	10928	235	54	209	-17304	-1312	-3072	423	530	-4	-16216	296	-4600	516	1317	-68	-9328	8368	15152	-747	-3898	1895	-3488	4256	-5984	-1114	-2878	598	-13024	-2848	-11776	94	-1964	1185	128	127	1
-10112	-5232	11116	107	88	154	-16504	1384	-2776	82	519	-61	-15664	2264	-4720	312	1390	-189	-8248	6232	13536	-908	-4842	2201	-4856	1320	-3960	-1806	-3611	442	-12488	-1432	-12680	-14	-1805	1238	120	125	1
-10156	-5972	10796	25	91	143	-15832	4280	5552	3	523	-3	-13376	3488	-6784	-420	1370	-43	-8280	2624	11864	-859	-5309	2323	-7392	-2120	-3200	-1683	-4276	250	-10112	-872	-13720	-207	-1586	1160	121	127	1
-10576	-4700	10572	33	101	120	-15296	-816	-4976	-409	229	-56	-13208	1856	-6960	-650	1661	-371	-11704	1128	13232	-548	-5621	2424	-9304	-2048	-4840	-1290	-4834	47	-8728	-1120	-13488	-452	-1421	1242	122	124	1
-10332	-4996	10776	5	113	96	-16736	-2560	-3808	-424	510	-251	-12744	952	-4528	-981	1984	-143	-14632	640	15488	-421	-5916	2434	-12272	-1856	-5856	-1124	-5427	-217	-6864	-1672	-12680	-589	-1219	1214	118	121	1
-10068	-5804	10656	16	69	116	-16400	-4128	-3560	-5	296	-118	-13560	-1232	-5112	-626	2164	-283	-17488	-2024	15872	-185	-6071	2288	-16168	-4352	-6800	-958	-5960	-389	-5056	-2448	-12952	-907	-969	1030	118	121	1
-10096	-5152	10856	20	41	121	-15928	-1280	-3344	208	303	-151	-16736	2320	-3456	-183	2251	-280	-25352	-3272	18472	510	-5766	2105	-22400	-5816	-10888	-330	-6142	-638	-5792	-3720	-11296	-1732	-885	699	116	126	1
-10256	-5720	10660	-29	29	85	-16752	496	-1912	-57	344	-85	-13928	584	-584	-31	1850	-245	-32768	-480	21552	984	-5712	1731	-24048	-5504	-9608	332	-6110	-680	-4560	-2440	-6880	-1317	-734	399	124	127	1
-10192	-5676	10808	14	35	141	-15880	24	56	-305	409	-162	-15784	2152	424	115	1233	-476	-32768	9992	21968	530	-5320	1167	-28944	-3344	-12584	935	-5867	-573	-5768	-976	-3232	-1184	-618	399	122	128	1
-10364	-5552	10360	2	14	142	-14032	-1288	216	-295	674	-186	-17424	-48	480	-79	754	-315	-32768	14920	19192	-663	-5172	1448	-28880	-888	-19424	262	-5722	-435	-10744	704	1704	-1342	-1063	560	124	123	1
-9864	-5424	11000	47	40	198	-15336	-1400	-184	-132	858	-242	-19600	-1160	-2608	-699	848	-27	-32768	12248	11240	-1153	-4984	2861	-26512	-928	-17320	-862	-5471	-483	-17960	1912	5040	-1616	-1434	570	121	125	1
-9680	-5712	11112	8	136	219	-17760	-592	-1424	-94	1048	-238	-21592	496	-4784	-1101	1357	-43	-32768	2560	736	-1484	-4187	3291	-21704	1176	-16968	-1358	-4639	-794	-28512	4904	7840	-1983	-2125	688	120	122	1
-10532	-5272	11116	-53	320	258	-19184	-192	-2504	-197	1170	-309	-19008	1656	-3800	-708	1681	-230	-32768	-2192	-10256	-1813	-3205	2871	-17816	2216	-21600	-1928	-3512	-763	-23008	376	11336	-1936	-2065	586	117	121	1
-10596	-5060	11428	-198	550	273	-17424	360	-776	-231	1323	-375	-16248	3168	-648	-280	1453	-460	-32768	-8776	-22752	-1733	-1674	1563	-13376	-432	-21792	-2131	-2226	-661	-6888	-9616	25888	-1019	-539	236	121	118	1
-9968	-5096	12840	-215	883	216	-16392	-328	-2368	102	1567	-294	-17768	3928	-480	-335	1089	-328	-32768	-7256	-31144	-473	-478	678	-11936	-272	-22184	-2035	-1856	-554	-14496	-2064	23312	-256	972	60	116	114	1
-11412	-4316	12300	-217	1393	170	-19560	232	-3472	257	1808	-243	-21160	728	-2968	-494	948	-224	-32768	-2728	-22384	-188	737	202	-7352	2720	-21744	-598	1359	345	-19456	-4056	13256	307	1433	-316	113	113	1
-10796	-6352	12436	-214	1982	194	-20440	-48	-3472	313	2038	-350	-20168	-3224	-3320	-75	557	25	-15480	-808	-9080	-426	1943	14	-13968	536	-11264	334	2429	407	-18808	-1496	2560	762	2279	-63	110	112	1
-11328	-6416	12092	-220	2696	313	-19536	-648	-2200	266	2203	-464	-21144	-3296	-1680	295	-13	317	23160	-1856	32767	873	2470	-40	-32768	-14200	32767	2149	1375	-544	-9456	-2056	1056	1046	2959	550	110	112	1
