#Activity	walking 
#ActivityID	1 
#Date 10-07-17-59
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-9812	-8724	9116	568	328	1812	-14016	4864	-1680	-4540	6373	2093	-16552	-1320	-4880	1296	13176	4711	-17216	1456	12840	19922	-31443	26554	-6680	2868	-10988	-6182	-32768	-14567	-7312	-816	-10408	-13491	-6133	-1514	136	120	1
-9864	-8820	9196	-80	836	1971	-17160	-572	-528	-4587	8670	579	-17456	-2320	-4444	1532	9210	4931	-21368	3328	14844	22651	-32284	25617	-7868	1820	-12964	-2574	-32768	-17523	-6600	-1900	-11200	-14007	-1416	-2326	141	123	1
-9940	-9308	8924	-647	718	2819	-18064	-2548	-1608	2167	7970	2099	-16212	-840	-1576	1303	7991	4729	-28388	4016	18296	23350	-32534	27659	-11200	3028	-14364	1334	-32768	-16737	-6452	-3968	-12424	-11339	2969	-3004	130	117	1
-9692	-10564	8244	-290	256	4693	-16696	-1664	-2484	6982	7575	3471	-15572	996	208	2081	8810	3672	-32768	2204	20096	23383	-31962	32767	-18548	1860	-13984	5082	-32768	-16267	-7392	-3340	-8968	-10966	5238	-3752	128	116	1
-10160	-9000	9528	418	734	6528	-16308	1652	-2384	4434	9784	2470	-17172	1404	668	2809	8164	2554	-32768	-8076	19904	22813	-30455	32767	-23628	6104	-16256	9047	-32768	-15321	-10632	5520	-1972	-8828	1822	-83	131	117	1
-10468	-6916	11020	1787	4409	6318	-16844	3964	-112	-846	12225	3490	-17716	-1216	2524	1543	6657	2172	-32768	-21704	11032	22904	-28611	32767	-27484	9200	-13404	7326	-32768	-15810	-20072	6868	19592	-477	-8113	7824	118	109	1
-10596	-7716	11452	989	7076	5872	-18496	-3452	-1668	2707	14400	5615	-17420	-1412	2796	1125	6640	1976	-32768	-31928	-8512	17712	-24299	29847	-20692	12200	-11084	-560	-27139	-10027	-27400	584	30796	3213	3842	15096	103	101	1
-10492	-9624	10872	1347	9927	7476	-20892	-292	-2020	3587	15386	7199	-22948	-2088	-1072	-10207	1503	3134	-32768	-32768	-32768	19127	-16259	6821	-5100	-604	-4436	6719	-6199	491	-21688	-2176	32767	-6202	6422	9436	112	106	1
-11104	-10656	11036	785	12132	9363	-18964	-1308	-444	-3315	18585	8966	-19516	-5156	-728	-13994	3505	2936	-32768	-32768	-29320	11767	7556	-5986	-5840	11920	-12068	1192	15815	12767	-16528	-9172	24176	5073	5926	-3601	85	93	1
-11232	-11520	10756	1775	14536	13616	-20540	-564	336	-5572	20858	8559	-20368	-5068	1244	-14190	2755	2093	-2500	29360	32767	-12836	2131	-11691	-19568	-17056	10156	-9145	18057	11688	-5972	-1892	-4136	10179	13075	-721	139	122	1
-11320	-13532	12656	2681	18061	19158	-23060	2196	500	-8437	22903	9206	-21240	-1464	11192	-9577	-6965	1551	11392	13280	-3544	-19279	21300	-14711	-26412	7860	2560	-26854	3384	5400	-8276	-3244	-6896	21393	16657	4275	133	116	1
-15832	-19308	11364	3032	22770	27139	-26020	2076	7068	-13418	25114	8798	-19868	2140	11144	-12016	-8292	94	-32740	-9940	27516	-11091	25811	-8268	-12296	-14076	-4952	-20037	-1952	8274	-32768	19788	13732	-16075	-16185	8595	116	109	1
-15944	-17808	12632	4399	28509	32767	-27024	-1884	692	-10996	28569	8429	-20560	2920	9280	-8647	-8571	-1050	-16680	-11328	24968	1739	19131	-11708	-20308	-9072	-8924	-4634	14905	6925	-32768	22340	14168	-28159	-19429	8767	104	103	1
-27024	-19736	15652	3158	30733	32767	-29380	-5160	-6792	-7033	28007	9846	-23368	-11392	-2108	-17471	-17524	-5894	-18776	14376	9684	2719	16107	-9743	-14268	5820	-3004	4461	15339	11420	-3076	-20484	-5092	-11244	24517	-1954	142	122	1
-22436	-25352	20260	8092	24813	32767	-30220	1160	-5928	-5404	25549	10801	-22368	-4328	-4940	1981	-23594	-10214	-11552	9244	12668	-12637	6312	-7320	-24104	18320	-2656	-1736	13352	12804	-9172	13036	-13292	32767	5677	-9986	125	113	1
-5904	-32768	17444	10354	25899	32767	-25744	-384	-3848	3981	17241	12036	-29840	-260	-8268	12433	-25490	-13722	-14732	6736	11864	-9752	1105	-6640	-15540	9368	-4796	-9631	9324	3130	-19160	32767	-7252	15315	6378	10721	74	87	1
-32580	-25928	31116	9506	3740	32541	-15616	8764	-25708	9247	12601	11093	-30724	8240	-5080	16084	-26676	-11111	-13004	1024	15720	-7346	-898	-5568	-17452	-2148	-6636	-7628	5089	4139	-19776	8596	-936	-24226	14527	15988	102	101	1
-2340	-18144	15724	-5732	-17363	7101	-19564	11868	-5848	-1170	4133	2574	-31172	7008	-4276	9589	-26945	-7215	-9984	3536	13436	-1830	-374	-2026	-16284	-5352	-5584	-1779	8555	4176	-18840	-12640	-1316	-10424	12936	721	115	106	1
1904	-18260	6328	-3471	-15394	123	-10024	8816	-7424	-11781	-6452	-144	-24324	5908	-4204	-146	-22596	-7889	-10600	3876	12864	-669	218	-1181	-15584	736	-2792	2226	8508	6560	-13172	-6904	2204	5139	11798	-6133	160	135	1
1604	-11772	6056	2191	-9552	-9343	-7156	7060	-7672	-11957	-9711	-5052	-19960	4716	-5204	-5891	-20166	-8473	-10520	4316	12524	-345	242	-1430	-17136	2496	-936	1143	7222	4404	-15220	6708	1188	11908	15081	-1243	119	117	1
-1672	-9424	7752	19	-6878	-22178	-5596	3900	-9524	-6682	-16241	-6493	-16552	2788	-6036	-8104	-17511	-9241	-10088	4816	12180	-910	-164	-2263	-14992	1304	8	2100	5817	4262	-14432	9616	464	4521	16109	2660	117	114	1
-5520	-9364	9132	-930	-9592	-29499	-5384	1348	-9228	1263	-23826	-7058	-13456	3036	-6784	-6758	-14997	-9795	-10104	4776	12080	-993	-319	-2487	-15724	124	-956	1369	5747	3236	-15824	5264	104	-2938	15106	3416	123	118	1
-9140	-6272	10164	-2521	-16455	-32768	-5228	3840	-9524	9629	-29555	-8917	-11696	4416	-6592	-5554	-13437	-9182	-9824	3432	12928	-2446	-813	-3395	-16412	136	-3044	-1008	5879	3425	-17140	-156	180	-3139	15841	1515	111	108	1
-9612	-3228	10316	-9010	-22474	-32768	-5588	5200	-7988	12756	-32768	-11065	-11608	2532	-6308	-2327	-11438	-5472	-10368	2984	13128	-1554	-251	-2311	-16588	-552	-2844	-1597	5629	2627	-14672	-3376	3092	6297	20112	1709	106	105	1
-9664	-2964	10272	-10374	-23361	-32768	-7128	5980	-9316	12560	-32768	-12271	-9884	1248	-6640	5946	-9364	-1095	-10608	3044	12868	-755	181	-1586	-16044	-48	-2384	797	5705	2563	-13376	-712	4016	12562	20700	770	110	108	1
-13928	-5720	12568	-21682	-29913	-29961	-7552	10332	-9268	4726	-32768	-13479	-7440	2944	-8500	13407	-7583	1753	-10240	3456	12652	-387	444	-1477	-15328	-180	-688	2769	6399	3763	-17084	5432	-936	6764	16656	791	108	107	1
-16408	-7200	14504	-23792	-32063	-29197	-7392	11128	-10640	-8895	-32768	-14176	-5292	4116	-10276	17570	-5499	3629	-10304	3604	12992	-481	407	-1958	-16636	404	-32	779	7146	3825	-17360	11064	-3212	2838	12537	-679	111	108	1
-18620	-8984	17564	-25091	-30891	-30679	-10812	8772	-12576	-15802	-32768	-17188	-3612	6732	-11284	16619	-2519	4830	-10400	3360	12952	-385	526	-2390	-16216	-308	-708	-641	7885	3782	-17048	5488	1940	-2687	9920	1392	122	112	1
-27180	-13208	20048	-23570	-28214	-32768	-16596	7772	-13016	-17425	-32768	-19093	-3724	8488	-9700	10821	-478	5746	-9964	4352	13440	-678	531	-3423	-19268	2032	-944	-299	8619	6763	-15548	536	4300	-1308	11079	1623	123	112	1
-32768	-10968	19456	-17488	-24370	-32768	-21320	7056	-16276	-14744	-32768	-19876	-8876	3484	-5236	4860	-1572	2734	-10420	4092	13392	-761	2061	-4413	-17440	-892	-380	2304	9740	6196	-18296	1172	3916	-634	9168	464	121	112	1
-32768	-1280	13548	-15175	-19098	-32768	-22076	1248	-17392	-10590	-32768	-15801	-18328	-2784	5096	2645	-6064	-3614	-8676	1656	16196	-1287	4918	-4719	-16240	-2924	-740	3229	12061	5723	-17840	356	4440	1206	7303	1329	110	105	1
-32768	11460	1316	-15850	-12381	-32768	-23120	280	-14516	1216	-30206	-11629	-25772	-3948	24728	1044	-2865	-3952	-9856	2148	15220	-1852	9693	-4817	-19560	-2420	-2556	2073	14464	5729	-17724	-4776	4004	5216	6367	2038	115	108	1
-32768	30572	-7908	-15564	414	-29655	-12996	5988	-16588	14316	-16919	-5368	-27000	-3140	32767	1397	-12	2782	-10360	2324	15636	-2882	15336	-4691	-19240	-1072	-2336	2183	16351	5649	-17408	2156	2616	12735	6662	-1898	90	93	1
