#Activity	walking 
#ActivityID	1 
#Date 09-27-16-11
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-32768	-3120	2780	5865	-31398	-19646	-25604	3504	-22868	5310	-32768	-7092	-24864	-7816	31976	1787	-14091	-4852	-7808	6900	13712	3379	11302	-3563	-19200	452	-1368	1589	14389	-2298	-18084	4324	8188	6864	9413	-2036	125	129	1
-32768	-212	-21044	2340	-22503	-12729	-9456	5548	-25328	-3743	-18665	-3665	-10308	9572	32767	479	-4597	-3251	-8008	5944	13972	3360	15529	-4658	-19820	-1904	-1308	455	16873	-3299	-19212	2748	8368	8062	6482	-2132	122	130	1
-32768	15660	-32768	-16507	-10477	567	-4236	8128	-22384	-8513	2516	-4105	-18636	-204	27780	-2035	-2869	3053	-8592	5936	14532	3034	20692	-4999	-20880	-3284	-1708	867	18894	-3714	-19820	2752	8044	9055	1374	-3380	128	127	1
-32768	-4952	-24340	-8984	8905	6145	-12652	748	-20740	-9240	18188	2115	-15492	-1308	13536	-9464	-2600	3307	-7772	6692	14252	3453	27859	-5854	-23276	-2472	-596	1467	20751	-3438	-19956	2872	12940	8055	-3732	-3628	134	118	1
-18500	3996	-4144	13132	26745	14708	-13408	596	-17932	3371	25583	4443	-11580	-4920	1116	-12386	1151	158	-8088	6548	14328	4467	32767	-8114	-25580	-4224	2196	4483	23351	-2332	-20364	1692	27724	9218	-17270	-3486	131	127	1
12864	-9672	32767	2209	29335	2566	-32768	11848	32767	13470	16073	6385	-16320	-4008	13124	-2019	1304	2644	-6200	8608	17264	8576	32767	-11070	-32768	-4320	8244	14135	25532	-1899	-8824	-196	25292	11195	-19284	-6271	119	135	1
-32768	-3164	31180	5621	31709	3513	-21596	7228	-19928	19259	22451	8520	-18156	-5396	5536	5613	13137	-377	-4984	7772	17416	9953	32767	-11915	-32768	3564	14672	24424	25134	-370	-19448	-708	9568	25062	-5088	-7235	130	143	1
-14800	-14064	13816	7481	6438	12219	-18536	-8280	-9168	9490	23411	2423	-18788	-1576	-19460	6296	13252	-3462	-29924	10092	20860	16863	32767	-24038	-28676	6752	-1260	20970	19359	1248	-27556	7976	-12468	29125	-3444	-5760	109	123	1
-15852	1300	16608	5837	6011	8378	-9616	-1504	-14408	25940	18618	3108	-13692	-3780	-12912	9198	5086	-3628	-32768	23940	23328	18150	32767	-15820	-18068	-2888	-27848	6872	24613	-6036	-26316	6536	-3736	7852	-18318	5934	93	129	1
-5248	-14904	12744	4952	2303	5733	-12664	7608	-16320	13367	13408	2764	-12348	1772	-8276	3016	10886	-4327	-16704	16116	32767	6804	-3502	-12083	-29004	-5620	-19376	-601	21267	-7937	-32768	-1176	-3980	-9342	-18251	7839	116	121	1
