#Activity	walking 
#ActivityID	1 
#Date 10-10-18-11
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-10452	-4988	14160	2771	19316	10478	-19752	-232	-196	-6241	20308	4655	-20372	-1476	-836	-8230	-723	1820	-21316	-9472	-27608	-27513	30121	-15824	-10200	-2468	-8668	1438	22553	-9143	-21844	7600	20520	5033	-4810	-2266	131	112	1
-10524	-6784	14532	4398	25923	14422	-21304	-1512	-1044	-6059	21646	4738	-20640	-1612	312	-8646	-3084	3561	4964	23912	32767	-18499	24270	-5383	-32768	10248	25496	10585	15618	-6613	-7544	3908	-16100	19618	19823	-1675	131	88	1
-10964	-7220	17408	6448	32767	19660	-26964	-3828	1860	-6345	21991	4541	-26588	-7876	3924	-7255	-7313	4202	-13108	-18708	13924	-11099	32767	-15116	-16360	-7176	-9784	-22473	10758	-120	-16540	-2224	2892	-6443	8069	2474	135	64	1
-11324	-9820	17024	6363	32767	28465	-32768	1444	5732	-8048	21205	4475	-30688	-4904	18728	-3655	-22815	3211	-30164	-6516	26836	-4974	19315	-17709	-13204	-14256	-11844	-18935	18809	-16168	-26512	18836	-1732	-16798	6055	5628	130	21	1
-23688	-18380	14892	9758	32767	32767	-32768	-2316	16712	-25374	20590	5094	-26252	9780	13732	-3221	-18061	5611	-23844	32767	18836	-11074	13607	-10499	-32768	-5576	-15648	-9640	17501	-6709	-22424	-17592	-4276	-12277	12854	-4249	130	144	1
-32768	4084	20164	1478	32767	32767	-24412	-13100	-1868	-23164	24959	4710	-24376	-10520	2144	-10986	-20071	2209	-12212	-8068	22676	-11908	3823	-10556	-15704	-1160	-10340	-9259	14585	-2091	-15276	-2136	-11244	8788	13670	-1252	138	74	1
-32768	-23464	19592	-2871	32767	32767	-29848	-16536	-6860	-11330	22234	7586	-25232	-16008	-13364	134	-20139	-5345	-11320	6192	14896	-8623	829	-6524	-16312	-4548	-9096	-10007	15435	-5157	-11040	5988	-10160	2860	13616	1370	143	86	1
-5216	-24408	25984	4218	30475	32767	-22440	-5856	-9924	5868	14952	3348	-30204	-2144	-9448	9772	-22859	-7681	-11052	2460	15812	-5604	-415	-3773	-15916	-4924	-9504	2450	10421	-2858	-17344	3520	-7308	-1319	14483	-120	138	103	1
-32768	-18608	21784	4612	17109	12459	-21372	-2784	-30264	20557	8764	8077	-28332	2924	-9888	15458	-25275	-8160	-9132	4916	14164	-3791	751	-3039	-19788	-1552	-7412	8981	7307	-1465	-16404	-2584	-5380	3885	14169	-3294	127	104	1
-20828	-29000	21412	5182	-25230	-22200	-12588	7856	-10776	7581	3735	1526	-26520	3140	-7900	6916	-25664	-9232	-9644	3240	14460	-1507	1725	-2027	-18996	488	-4644	10971	5029	-1774	-17860	-400	-3736	8657	16022	-3882	123	103	1
