#Activity	walking 
#ActivityID	1 
#Date 09-27-16-09
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-11060	-11888	9408	3923	-32768	-18609	-7072	-1804	-4224	2610	-32768	-8257	-10896	280	-8480	8985	-8118	-4181	-7856	5980	12872	2936	3772	-1440	-17392	-420	-2396	7709	5762	-34	-16776	3652	-80	8323	12148	-4972	130	121	1
-13960	-7328	9600	4078	-32768	-19978	-10096	380	-6492	10399	-32768	-8749	-10908	1968	-8088	13068	-7217	-2830	-8412	5956	12532	2553	4240	-1177	-16620	996	-3760	5519	5662	-884	-15448	5936	376	4858	13122	-4680	127	124	1
-17036	-9572	11600	70	-32768	-19998	-14448	1244	-7168	9884	-32768	-9225	-10192	3400	-8528	15213	-5340	-2199	-8228	5888	12116	2376	4218	-1401	-15716	1172	-1868	1385	5894	-1443	-15168	4160	84	2427	13009	-4454	138	146	1
-18152	-12824	14048	3555	-32768	-19877	-18040	1456	-9752	8007	-32768	-10601	-8500	2544	-7340	15923	-2370	-1987	-8584	7124	11780	1028	4066	-2649	-15448	2888	-3216	-2006	6461	-1145	-15284	4876	444	-550	11714	-3036	136	128	1
-22340	-12288	17832	6012	-32768	-19699	-25256	1556	-10436	9455	-32768	-12003	-7364	3660	-3836	13619	414	-2475	-8876	6752	11796	610	3501	-3167	-15064	1740	-3064	-4974	7635	-1524	-14748	3632	3412	-3994	10581	-1981	129	121	1
-26400	-15604	17976	9244	-29907	-17289	-25956	-1144	-10720	13410	-32768	-12432	-8648	616	-3876	9150	1968	-2227	-8368	6760	12528	600	3573	-3587	-15824	-652	-1544	-3237	9185	-1553	-14896	3768	3516	-4346	10646	-1999	128	123	1
-32768	-72	22276	1762	-27095	-20458	-25196	6912	-15620	11483	-32768	-8511	-10756	-3348	-1744	5973	3102	-4249	-8252	6768	12328	1076	5175	-4430	-17916	-408	-1896	-2477	10862	-1286	-17532	816	4828	985	10808	-2040	119	128	1
-32768	-6468	18912	-1845	-32768	-17585	-25952	6524	-20828	-9163	-32768	-7845	-17428	-6360	10884	-863	166	-4228	-9020	5108	12660	1613	7653	-4248	-17560	-3604	-2108	-935	12937	-1865	-17548	444	4168	3558	9716	-2235	116	128	1
-32768	188	-1808	3371	-28810	-14559	-23716	-3468	-17220	-4549	-29858	-5406	-18128	-5728	29588	-3879	-6285	-4282	-8908	4696	13564	2226	11165	-3120	-18340	-3816	-2508	239	14757	-2460	-17608	1224	5544	5847	9003	-2777	120	128	1
-32768	4828	-20752	-1470	-21177	-4045	-6356	4436	-20712	-1878	-14460	-4489	-19624	2460	30300	2562	-4545	-3374	-8780	5684	13400	2845	15378	-2258	-19304	-2904	-1016	-546	16655	-2892	-18692	1120	6752	6010	6652	-3499	116	126	1
-32768	6096	-23824	-4344	-19972	-1762	-7392	3868	-17116	-10369	4508	-6106	-18248	-228	24264	-5925	-5582	1111	-8568	6264	13672	2833	20941	-2182	-20356	-1064	-1688	-1750	19019	-3043	-19524	4312	7772	6919	2994	-3804	117	125	1
-32768	-2688	-24756	8986	17978	13103	-12708	1036	-14908	-2304	17421	-724	-14108	-3196	12524	-12092	-2841	476	-8332	7956	13492	3772	28656	-3343	-23348	-2456	92	-414	21136	-1957	-21460	1224	13656	5412	-3330	-3927	130	126	1
-4452	7376	12664	7117	32767	9681	-31148	5360	29588	7738	19485	8115	-14200	-6508	2228	-7194	-3294	-10	-7884	8988	16116	5531	32767	-5943	-28264	-4532	5476	7537	23336	-742	-26464	4252	32676	5490	-21460	-4301	137	127	1
-32768	-2384	32644	9009	28986	8648	-18620	1956	-18840	26020	22605	5267	-26184	-8992	32767	6701	-6881	-3565	-6572	10444	17756	9784	32767	-12366	-32768	924	10880	11689	24073	-1015	-15636	5556	24432	8477	-21322	-3277	116	128	1
-3956	-1892	4924	-2	3951	4221	-24732	12912	-13576	14051	23959	2450	-17068	-6812	-32768	-573	16406	391	-11412	12948	17856	13775	32767	-21517	-32768	4488	10432	13636	23395	-129	-19136	3344	3548	18623	-10353	-4227	114	139	1
-11560	-2968	14960	6434	3376	7392	-13376	-18368	-10908	17318	20702	1397	-14672	-3364	-15532	11132	9184	-1133	-32768	8772	22732	13995	32767	-23058	-25452	3700	-12140	10323	25489	97	-25372	8928	-9532	21427	-10066	-287	108	140	1
-11920	-5584	13712	5610	366	5171	-7856	820	-13528	25335	13150	2289	-6476	-3176	-10164	1524	923	-2601	-32768	25232	23416	7761	32767	-20608	-25964	576	-21504	2069	21762	-4449	-30584	2548	-11728	1728	-17131	7451	98	132	1
-11332	-1260	14404	3451	-80	3662	-23136	13192	-11092	-504	11336	1492	-21992	-428	-8064	-2504	12075	-6655	-16000	19468	32767	-1272	3978	-8902	-19080	-3308	-13652	-3236	20197	-7546	-30344	-3736	-3508	-11811	-17904	10369	137	107	1
-9064	-1456	14952	999	-312	1201	-20204	2640	-6612	-6856	11051	-603	-22980	1468	-1700	-5428	10372	800	2076	11396	28128	-3245	-13343	-8472	-16436	4716	2548	9171	7598	-3035	-31032	-4500	-6732	-9710	-19322	9089	126	98	1
-8580	-1672	14312	-488	773	-204	-15288	1156	-8348	10594	7526	-1038	-17880	-1768	-2748	-33	15775	3638	9820	8496	20384	149	-24166	-2400	-8012	696	4704	9847	-2366	-1349	-23004	-3872	-4684	-7049	-18379	7617	108	117	1
-8268	-1908	14408	-2141	1708	-1228	-16924	4596	-6440	5277	5546	-1019	-17128	1536	-2296	-99	15154	4886	8568	8488	12808	-2383	-25720	-1225	-6080	3488	2272	6660	-9913	2761	-18908	-100	-5444	-3376	-14891	6728	158	117	1
