#Activity	walking 
#ActivityID	1 
#Date 08-27-18-00
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-4528	-5584	12296	-1089	-24869	-11253	-2600	660	-4736	-6401	-13538	-1793	-19880	10936	-3240	1091	-3127	-1380	-9640	6344	12304	-16	135	-9	-15864	6688	-5200	-410	576	-168	-17264	3488	280	1199	1847	37	127	111	1
-2996	-6712	9620	-2349	-32768	-15987	-7240	792	-3456	-3960	-21576	-2212	-16192	9672	-4080	369	-2454	-1016	-10000	6672	12040	-24	119	-21	-15232	4008	-4720	-675	683	-199	-17360	5176	-64	1086	1991	65	127	131	1
-4396	-6296	8524	-1231	-32768	-17142	-8448	2556	-1972	-1341	-27928	-5078	-14296	7640	-4696	-195	-1960	-970	-9880	6096	12256	-24	100	-54	-15944	2072	-4600	-544	603	-170	-16008	4776	808	670	2313	452	126	135	1
-5588	-4912	8760	-2851	-32768	-21481	-6632	4584	-4604	-44	-32768	-6591	-11456	5616	-6264	-403	-1516	-801	-9856	5912	12608	18	104	-60	-16344	-48	-5160	84	402	29	-15152	3312	464	347	2193	440	126	130	1
-6756	-5788	9172	-2941	-32768	-25793	-7480	4048	-3552	-391	-32768	-8464	-9320	3352	-7536	-260	-1159	-604	-9968	5624	12112	46	115	-71	-16088	1120	-5008	1015	267	263	-13704	-984	2360	543	1989	220	127	130	1
-11420	-6492	10872	-1834	-32768	-29105	-10120	3280	-5800	2575	-32768	-10096	-8824	3144	-7784	-175	-1129	-573	-9960	6136	11968	62	119	-77	-15504	4576	-4176	1361	351	319	-14912	32	1992	1209	2141	-238	126	126	1
-15976	-3460	13004	-3115	-32768	-31594	-13292	3324	-7820	5743	-32768	-8585	-3528	2784	-7760	1481	-895	-27	-10016	6216	11864	32	83	-88	-14288	7344	-3720	830	446	108	-15152	2712	544	1665	2319	88	124	127	1
-20664	-3792	13524	-5876	-32768	-30804	-14372	6476	-10048	5046	-32768	-7467	-1656	4432	-7040	2075	-904	272	-10144	5216	12336	8	86	-104	-14536	4544	-3824	122	571	-73	-15048	5736	536	1645	2481	239	122	122	1
-24996	-3116	14712	-6333	-32768	-29011	-17072	9160	-11772	-2864	-32768	-8564	-2608	4912	-4832	1879	-757	410	-9856	5744	12376	23	104	-89	-15824	2352	-3728	126	723	-126	-15408	6744	1376	1052	2553	254	120	125	1
-29104	-4072	14560	-6034	-32768	-25104	-21572	8072	-11632	-11919	-32768	-11051	-6424	5352	-1528	1449	-590	263	-9120	6768	12048	34	136	-67	-16240	3304	-3608	483	824	-130	-15248	6160	2008	434	2628	346	122	126	1
-32388	-4860	14176	-4643	-32768	-19463	-27964	3640	-15308	-12486	-32768	-14166	-9944	5200	2824	326	-555	-81	-9192	6016	12504	55	229	-146	-16440	4120	-3152	620	917	-79	-16376	4376	2752	285	2442	180	121	128	1
-32768	-8216	9980	-4116	-32768	-17797	-22568	756	-16020	-6728	-32768	-12438	-14008	4352	8312	-884	-486	-210	-9640	6088	12816	118	373	-266	-16776	4320	-2344	532	1207	-156	-17744	2208	1368	323	1816	-101	122	127	1
-32768	-9880	1884	4	-30401	-19620	-22284	336	-16124	-5465	-32768	-12141	-20288	4536	9280	-2146	52	-65	-9784	5712	13728	193	636	-390	-17040	3856	-1568	337	1542	-235	-18872	2416	2312	318	1333	-119	122	127	1
-32768	-6604	-5108	1900	-19559	-23897	-18780	-1160	-17436	12622	-28497	-7267	-18664	744	12496	-2534	834	421	-9576	6448	14040	197	967	-456	-17152	3496	-2536	162	1854	-327	-17864	3656	5256	216	1013	136	123	130	1
-32768	-1248	-8632	5511	-8255	-25137	-15696	-148	-17780	17157	-18852	-4628	-18312	-6360	14912	-2334	1017	790	-9904	7016	14488	83	1444	-652	-18624	4192	-5016	-49	2190	-402	-18576	2072	4856	539	882	228	121	128	1
-32768	500	-9108	6156	-6550	-24973	-10008	-416	-16760	15901	-7130	-589	-17328	-12952	14552	-833	677	454	-10096	7960	16096	-29	2048	-1002	-21840	3928	-4576	156	2421	-449	-19776	2496	2072	1076	875	66	122	131	1
-32768	11528	-12616	6413	7516	-7043	-8232	1056	-18284	15674	5063	2095	-18048	-12296	7864	1583	407	-598	-10520	9552	15872	31	2798	-1404	-22824	2992	-3072	659	2662	-412	-20760	5472	3872	1324	839	-93	126	130	1
-32768	4220	-13408	1207	16286	4988	-11432	3492	-14728	1075	15673	467	-21440	-3936	3160	2579	336	-1287	-10800	9656	16032	-21	2907	-1507	-23016	4416	-1888	1065	2993	-377	-20968	5560	8864	1030	359	-136	128	129	1
-13284	-21912	31640	1386	21871	16314	-25488	-536	21184	-15434	17828	-35	-19432	4048	1392	1303	386	-491	-11200	12480	18112	294	4556	-2879	-28384	7032	-2720	1240	3377	-376	-25224	6664	13320	681	-383	-129	131	131	1
-27856	696	13560	-3108	32767	14272	-32768	13524	-11592	7537	19945	-9869	-30904	1544	17248	-255	-1236	1060	-10304	12400	18480	296	4734	-3111	-30224	7952	-3016	1277	3412	-368	-29544	3584	21608	-995	-2769	69	129	133	1
-24312	-9492	14988	-1608	23984	10567	-23976	-2152	-8792	-6583	28428	1331	-16616	-2960	-7160	2488	169	1252	-19192	9408	15408	448	7178	-6015	-32768	3944	-152	2332	3512	255	-26368	-3736	6104	495	-1825	-214	119	123	1
-17436	-19932	8624	357	17448	8907	-10896	-13828	-7816	9716	22320	4371	-11416	6384	-14808	3232	1588	-959	-21792	3136	17352	1799	8261	-4969	-26416	4616	-1904	3676	3335	48	-21776	272	-8248	1082	-3169	-680	120	129	1
