#Activity	walking 
#ActivityID	1 
#Date 08-22-18-52
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-30460	21604	19660	2132	5002	2255	-26360	-19264	-21096	7779	3640	-814	-32768	-13536	25408	3268	443	159	-3088	19520	15888	2203	4921	-3132	-32768	-6064	6184	1667	3369	-853	-26072	5912	17784	260	-1891	198	123	131	1
-21988	3956	25252	1383	1600	2521	-15864	-18384	-32640	7864	3636	-234	-27208	12904	416	5830	1928	612	-5976	23584	20432	1930	6004	-4496	-32768	-1536	5496	3298	3116	-357	-28824	-6344	20440	-548	-2469	-494	115	116	1
-31924	-30064	7848	1825	610	684	-23544	-7760	-15456	2276	3478	-77	-16264	22488	-11976	4048	1173	542	-15960	32767	24456	389	6109	-5242	-32768	13920	280	2830	3462	-518	-22728	-3944	5696	903	-2106	-579	139	131	1
-14096	-4760	17476	1182	27	658	-15880	-6472	-14096	2076	2137	-1391	-8440	12736	-12984	-1304	1680	-451	-1760	22616	26456	-928	6400	-5434	-27632	12368	7080	1014	3686	-927	-28000	6352	-13408	2848	-1334	78	116	132	1
-9992	-280	18764	751	-136	268	-13816	5536	-13968	-37	1560	-462	-10992	1560	-11176	-3189	1717	35	-18000	21512	26736	2235	4881	-4198	-22496	2992	-14072	-1784	3928	-1181	-28304	9600	-10688	1586	-2191	1009	114	129	1
-7072	-5912	13924	355	-10	72	-19752	1448	-8456	-3360	841	-312	-21488	-4808	-9776	-2305	1921	-565	-8784	32767	32767	80	-781	-1265	-16744	2504	-21984	-3097	2303	-925	-31144	2720	-3696	-545	-3278	892	120	125	1
-7248	-6404	13220	202	36	56	-19400	-1512	-5840	-4672	418	-674	-18400	-976	-1360	-912	1638	-428	9752	10584	18768	-2776	-2603	-856	-26056	696	2248	1076	1054	-474	-32768	176	-7752	-1522	-3668	716	120	123	1
-6708	-6216	13384	2	182	36	-16136	-8784	-3848	-3940	221	-729	-18480	856	-2360	-929	1498	308	5544	7192	13488	-670	-3752	-946	-13704	-1136	-6768	297	-896	332	-24616	1200	-6824	-1004	-3251	1616	120	123	1
-7180	-6936	12740	-129	244	39	-13656	-14640	-2400	-978	584	-479	-16936	-3480	-3680	-1172	1446	1036	8384	20208	7816	-1103	-4285	282	-4456	-3856	-6048	1410	-1453	-7	-22072	-1520	-7224	-71	-3031	1529	114	124	1
-7456	-7472	12408	-118	194	42	-11920	-12952	-3600	2009	1106	-39	-13344	-6904	-2616	-751	1349	1037	5232	10488	7504	-1706	-4188	1689	-6848	-2192	-6136	2408	-2054	175	-19576	440	-7752	1042	-2723	1254	127	127	1
