#Activity	walking 
#ActivityID	1 
#Date 10-10-18-15
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-22704	-21296	13756	8123	32767	31566	-32768	-3852	16400	-26216	20767	6663	-25292	4740	10180	-4933	-19565	5466	-14036	-5272	23168	-10347	6948	-9613	-27328	-11028	-13512	-17777	22876	-10112	-11128	-11616	-14560	-5371	7868	3112	130	128	1
-32768	704	14576	4994	32767	32767	-22732	-17296	-812	-19267	23480	5433	-26492	-8980	2360	-8480	-18069	989	-14232	16496	13240	-3118	504	-3237	-11288	-6916	-15436	-2187	12812	100	-8772	-18900	-6944	-8300	8125	888	131	51	1
-32768	-25648	14988	2988	32767	32767	-26152	-12720	-10664	-3543	24895	6620	-19732	-10708	-11152	-1353	-16952	-5822	-9588	4288	14464	-290	298	-2029	-17688	-3824	-10068	4416	13289	-2786	-17196	13568	-15600	6411	12665	-9104	140	132	1
-15496	-19652	21120	787	28620	32767	-24440	-1720	-10020	2344	18859	2575	-29512	1060	-10188	8417	-20064	-8361	-10656	6552	13224	-540	-381	-2408	-17900	4020	-8324	9716	9034	-1866	-16484	10212	-9224	-8593	14202	957	144	98	1
-32768	768	3516	-1530	32767	25336	-17736	-3524	-14308	11194	10153	2365	-27524	5728	-10296	9671	-20730	-7124	-9456	5500	13880	-797	442	-1875	-18148	4836	-5176	-2213	7854	-3312	-20500	-3436	-4104	-6587	14762	-2160	129	72	1
-29476	-29236	17708	-5015	-6390	-15702	-12972	5820	-18844	2259	6722	401	-24564	5040	-8336	6433	-23394	-7742	-8876	3924	13968	-606	1409	-1567	-18656	-3964	-4116	-3156	4911	-2335	-14920	-6432	-1040	2384	14367	-4937	126	91	1
-7424	-22116	13464	8863	-20224	-21240	-10384	6180	-5612	-16759	-2041	-3145	-22508	4564	-8152	-3079	-22445	-7934	-9344	4164	13608	138	2191	-1079	-15928	-1692	-4024	1685	5165	-2369	-17080	-2584	-2812	10935	15099	-5713	118	106	1
220	-3260	10148	5707	-23105	-18117	-9004	-5248	-10072	-19033	-10215	-6040	-18592	-180	-9872	-6040	-20005	-8572	-9644	4752	12780	586	2076	-794	-18176	1768	-4868	4454	4437	-460	-16096	1400	-3604	13884	17921	-1766	114	116	1
-3916	176	9096	-9074	-23097	-18897	-3272	-7764	-8176	4040	-14900	-7880	-17428	1936	-10456	-5310	-19116	-9866	-9324	5056	13200	410	1908	-969	-16964	2916	-4340	3549	3732	-469	-12568	3700	-3180	12710	19689	-3302	118	114	1
-6912	-9244	9592	-13203	-28275	-19572	-2796	-1088	-10356	19656	-19604	-13184	-14848	2164	-11056	-3290	-19252	-8600	-8920	5208	12428	-82	1406	-1035	-15016	2256	-2276	5304	3382	-1583	-13136	5368	-2272	4198	20873	-3932	120	97	1
-7320	-8792	10092	-7614	-32658	-20140	-5528	5464	-8040	19552	-26238	-14172	-10344	3112	-10940	-3704	-17570	-7551	-5524	3596	12304	10	858	-2268	-15968	4024	-1372	5057	3608	-1871	-14900	6748	208	-3204	19107	-3917	127	99	1
-7780	-3712	10636	-7869	-32768	-24579	-5360	7364	-9416	10041	-31545	-13439	-6608	2088	-11980	-5512	-15425	-6590	-11424	5056	12488	-348	828	-1377	-16388	3920	512	1443	4953	-1773	-17232	8680	-2300	-1677	14812	-4566	131	102	1
-11240	-4024	11616	-11153	-32768	-30768	-6164	3988	-10684	3189	-32768	-11183	-5292	1684	-12564	-6388	-10910	-5958	-8832	5492	12552	-1085	525	-1597	-16576	4476	940	1007	5023	-1518	-17472	6360	-3368	-6145	13483	-2380	133	99	1
