#Activity	walking 
#ActivityID	1 
#Date 09-24-16-42
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-22288	3052	22656	-20492	-32768	-6550	-24864	2496	-10132	-5478	-32768	3740	-7904	3692	-5884	11046	-15342	-3543	-9416	4832	12968	369	-215	-201	-15792	-660	-3876	7127	2421	2047	-16612	292	-992	5174	17529	2161	129	131	1
-29620	136	23108	-20860	-32768	-5714	-23912	288	-12672	-12603	-32768	3378	-9956	2516	2524	-133	-14129	-4000	-8892	5008	13008	724	166	5	-16540	2092	-1832	7617	3089	1908	-19176	3856	-2688	5349	15476	-10	131	121	1
-28480	1868	18732	-20626	-32768	-5621	-23108	-2216	-14104	-16072	-32768	2011	-12948	404	4700	-3434	-8698	-4169	-8892	5624	12836	524	447	-355	-15432	4556	-272	3541	4295	1751	-19872	5740	-1240	-530	9945	-311	121	123	1
-30952	-860	15096	-18738	-32137	-6919	-22424	-5840	-14120	-11355	-32768	727	-12980	-580	7284	-4109	-8815	-3738	-9008	5908	12520	60	503	-962	-14764	5120	72	-407	5854	1110	-17204	7544	2244	-4965	6834	541	122	125	1
-32768	-76	11100	-12018	-27740	-12046	-20804	-4692	-14752	-3836	-31730	767	-10348	-2624	13776	-379	-6671	-2125	-8960	6276	12676	-366	570	-1721	-15220	4508	80	-2198	7536	587	-16228	6220	4504	-2366	9521	1226	127	126	1
-32768	6124	2032	-4979	-20878	-16576	-18520	-1876	-15332	966	-24650	2057	-10920	-300	18188	2936	-4060	-3314	-8836	6072	13156	-565	1259	-2527	-15684	3808	76	-2384	9148	379	-17088	3640	4288	680	10581	970	125	127	1
-32768	8764	-5920	3984	-12725	-16596	-13268	-5328	-16596	5111	-15238	2169	-13264	-588	17180	4597	-730	-5243	-8600	5800	13412	-441	2600	-3411	-16372	3896	276	-3776	11107	21	-18732	2480	3904	1574	9760	1092	128	127	1
-32768	11360	-11364	8974	-6444	-13433	-8764	-4208	-17712	10343	-4096	148	-14576	-604	15532	9374	-1142	-4704	-8536	4204	14748	193	5353	-3784	-16440	3600	76	-4082	11443	4	-18944	1360	3284	1081	7384	1885	132	125	1
-32768	13004	-11792	8101	992	-9590	-8640	-3996	-17820	11272	-2291	-162	-13736	3128	14732	10325	-1574	-2672	-9092	4144	15316	748	9701	-3509	-18468	252	-2888	-5846	15468	-742	-19352	940	1460	1308	5147	1695	124	122	1
-32344	10848	-7392	9726	7844	-5980	-10380	-828	-17492	12348	13355	-2100	-14300	3548	9152	9424	806	-2103	-9216	4204	15708	1738	15280	-2564	-19768	-1088	-4040	-4506	17504	-993	-19752	1284	1516	3196	3933	1182	118	123	1
-9336	15300	2800	26151	17591	2526	-13012	-3108	-9556	10602	19305	-5672	-14244	2200	9172	7246	364	-1435	-9364	5692	16056	2458	22540	-2341	-21440	-1204	-4212	-1737	18908	-619	-20996	1108	2036	5266	2806	516	135	122	1
16772	-164	32767	17273	19721	-728	-32768	17188	19032	19327	14879	1054	-20256	4100	22704	19139	10855	-1267	-9148	5064	16236	3360	32052	-2425	-24188	-948	-2948	266	20166	-671	-23836	2576	3640	3539	-18	-394	128	129	1
-23488	27680	17300	7657	23582	7464	-20228	-2296	-10948	22174	14356	2930	-18680	-10696	10632	10927	10823	-6392	-8704	7456	16220	4296	32767	-2673	-27044	-4912	-268	1566	21569	-587	-26308	2788	7600	-192	-5880	-1004	127	127	1
-18280	-4788	19700	3381	14971	11224	-21184	7064	-4164	11714	18831	-1617	-17260	16500	932	18090	9759	-4029	-9988	10716	16012	5527	32767	-5181	-30052	-8372	3308	9722	21950	838	-26304	-864	13016	-2196	-17553	-3102	133	126	1
-7524	-8824	12164	6040	17347	2167	-17644	-3024	-5460	13765	17059	-2418	-15504	10460	-9612	1068	6996	-2816	-17368	14160	15224	8218	32767	-14499	-29544	1220	3920	21443	21644	3133	-23228	-7796	27672	-9606	-32768	-9079	122	123	1
-14808	6076	16292	3468	14713	5590	-12592	2412	-10076	11635	12279	-4246	-9288	4460	-2776	-10236	5867	-1601	-32768	11820	13332	6567	32767	-23783	-24748	13460	-9744	8375	23248	4007	-17432	-9220	3212	7300	-9837	-8561	124	128	1
-18412	-3460	15904	4281	7397	4420	-22100	876	-10320	-1460	10882	-5761	-20560	332	-3768	-4905	11137	-3750	-31992	13892	16916	5360	32767	-25426	-24600	4220	-11196	7864	21842	3316	-24316	6616	-3192	16021	-13217	-4480	124	134	1
-10096	1236	15464	1265	3367	3080	-19180	1940	-6956	-3854	11318	-4189	-22648	316	-4888	-4448	11285	-3894	-27196	14108	21644	3725	32767	-26357	-20416	2684	-9408	7545	18926	2401	-29968	6564	-11048	15410	-8329	-1869	119	117	1
-9892	-756	14264	1261	1453	1439	-15756	-3024	-6240	-4797	8724	-4245	-16560	-864	-2632	-2129	10660	-713	-14752	4984	17580	14063	23248	-16032	-15828	2648	-11908	-2382	16663	903	-26892	1108	-10688	6869	-15295	1811	118	117	1
-9116	-1132	13696	605	1033	605	-17580	-1772	-5444	-2280	7201	-3892	-16384	-432	-1200	53	11380	-463	-31720	19148	32568	22430	-7531	-9625	-12648	1680	-18060	6667	12022	304	-21636	452	-7032	-2881	-20394	2003	127	128	1
-8732	-1064	13616	50	1107	94	-17748	-2416	-4824	-246	6019	-3073	-17452	-800	-688	1064	11284	-1208	-4248	15912	17196	13939	-27323	-5465	-13244	-1204	-8196	20487	4120	1556	-21744	436	-6516	-3649	-20978	1601	125	143	1
-8644	-1468	13504	-45	1046	-23	-17124	-1540	-3908	222	4768	-2647	-16740	128	12	746	11920	-1104	3888	10832	9100	5986	-26891	-3305	-9832	3684	-5868	19937	-2039	200	-22020	2624	-5968	-340	-18721	-754	128	130	1
-8972	-1528	13276	463	526	193	-17196	-816	-4160	-3353	4160	-2263	-16848	-4	-840	-1499	12563	-910	5240	7468	5684	-932	-20566	-1583	-7560	4940	-4284	9808	-7620	330	-19936	3672	-6660	1111	-17597	-247	129	131	1
-9424	-1752	13080	1150	246	-64	-16824	-1980	-3884	-6808	3537	-2017	-16660	-360	-632	-5332	13412	-623	1220	7180	7928	-3363	-16592	43	-7456	4856	-4272	7422	-8330	394	-17252	3816	-7348	-644	-16436	954	125	132	1
-9428	-1612	13244	1644	-65	-512	-16860	-3088	-3896	-6080	2865	-1694	-16964	-3776	-1976	-3462	13737	-1080	-4044	9248	11592	-4192	-19107	2863	-5784	3144	-7368	-10757	-16434	-874	-14544	3516	-7620	-3389	-16260	2119	131	135	1
