#Activity	walking 
#ActivityID	1 
#Date 09-23-16-52
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-10388	-6596	10844	-179	190	49	-16376	-2832	-3672	-1042	713	-406	-14176	-2176	-5936	-511	1386	-191	5528	17568	16328	-671	-3707	1054	-7984	264	6824	993	-546	148	-22616	912	-11208	-396	-2653	806	133	129	1
-10184	-6860	10392	-147	222	20	-17288	-4312	-4016	-770	607	-325	-15336	-3320	-6680	-638	1460	-118	8936	7920	8224	-762	-3114	1503	-6136	2496	2240	608	-1379	426	-18120	1800	-12872	-382	-2235	1167	131	132	1
-10732	-6612	10528	-116	252	-22	-17944	-3912	-4136	-296	435	-162	-15496	-2184	-5648	-321	1460	-250	1832	7328	10216	-757	-2753	1782	-4376	4768	-3368	118	-2369	460	-14368	-1608	-12720	-178	-2073	1208	130	135	1
-10496	-6412	10592	-113	244	-35	-16696	-1232	-1144	187	208	13	-14288	-808	-5632	-140	1287	-74	-8920	7808	13912	-884	-3307	1905	-3472	5536	-4768	-1177	-3117	718	-11720	-2136	-12040	84	-1920	1060	131	135	1
-9872	-6192	10444	-157	241	-33	-16144	-136	-1824	-136	198	37	-14632	1016	-5392	-102	1455	-173	-10384	4928	14016	-808	-4590	2231	-3008	3200	-5008	-2111	-3735	615	-8608	-1296	-12272	119	-1693	1001	128	129	1
-10104	-5996	10560	-163	221	23	-16336	-520	-2328	-364	208	-67	-13672	2576	-4432	-560	1711	-141	-8016	3752	11112	-528	-5189	2511	-5624	-1416	-3376	-2130	-4410	371	-6776	-640	-12776	-103	-1419	1157	126	128	1
-10412	-6588	10008	-198	187	58	-15904	1032	-1104	-695	232	-140	-13224	1208	-3608	-1021	2090	-162	-9920	3624	11056	-543	-5306	2531	-8488	-2360	-4208	-1551	-4926	138	-5624	-1192	-13376	-276	-978	1244	129	129	1
-10108	-6448	10252	-187	143	110	-17080	-3440	-2664	-1012	316	-265	-14456	-200	-3376	-1012	2493	-120	-16344	3152	14912	-680	-5366	2439	-10712	-720	-7080	-1244	-5512	-183	-4424	-1184	-12576	-696	-660	1059	126	127	1
-10060	-6628	9964	-139	43	20	-15824	-2856	-2152	-514	329	-299	-14120	-1336	-3024	-596	2433	-194	-23432	816	18360	-528	-5676	2458	-17184	-3840	-7400	-1089	-5999	-476	-4048	-3240	-12096	-1249	-532	928	120	124	1
-10372	-5328	10408	-46	39	82	-15816	-336	-792	-307	290	-166	-16168	-328	-664	-263	2115	-341	-30080	2864	19368	-224	-6055	2480	-19856	-6824	-8776	-429	-6130	-641	-3120	-3896	-11256	-1218	-186	529	121	127	1
