#Activity	walking 
#ActivityID	1 
#Date 10-06-18-14
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-32768	-18220	18284	-1045	1225	15076	-12732	1440	-7680	-141	10485	5879	-24352	-4708	-3876	10083	-22374	-2791	-12540	2108	12648	-2383	183	-3902	-17600	-424	-4176	6003	9469	3303	-16520	2800	-2692	-1427	9550	4278	123	132	1
-8124	-11220	19312	-677	-25958	759	-8468	-1224	-3264	-1433	1463	3711	-23920	-2920	-2968	8092	-22259	-3336	-11592	2024	12616	-1400	243	-2297	-18084	-996	-3484	234	6742	2158	-15124	1728	-2460	-4818	9470	2692	129	126	1
3564	-8696	14212	-3779	-28964	-2230	-9976	-12	1932	-4878	-5346	-622	-21588	-3968	-5268	6894	-20177	-4772	-11440	2720	12364	-902	313	-1273	-17212	-1456	-2212	-4039	4607	1497	-17340	4	-1324	-7346	9170	2312	118	130	1
2092	-7600	9616	-6939	-27984	-1684	-5972	792	248	-4210	-12634	-3026	-18640	-3436	-6136	8853	-17770	-4673	-11052	3624	11896	-847	332	-900	-16720	-2444	-1528	-2092	4572	1699	-16244	256	-1232	-5520	9833	3614	123	130	1
-4220	-8488	7792	-6498	-29941	-4892	-4540	232	-2248	-3029	-19185	-4549	-15760	-2508	-6764	10511	-15778	-4134	-11232	3132	11672	-864	128	-999	-15748	-2300	-852	754	4690	1761	-15560	-2856	196	-3374	9975	4550	128	127	1
-7408	-10904	7868	-3180	-32768	-10609	-7052	1036	-4716	-3292	-25430	-5418	-14000	-2252	-6780	12043	-14317	-3444	-11172	3212	12020	-675	178	-1239	-15948	-3000	-484	5678	5662	2318	-15184	-3364	1872	2689	10464	4189	124	126	1
-9332	-9232	7952	154	-32768	-14590	-9148	2120	-3628	-5207	-31331	-6176	-12724	-3120	-6668	12511	-13121	-3236	-10376	4344	11756	-486	166	-1701	-16844	-1352	108	8438	6508	2755	-15724	-548	1740	7790	11117	4287	126	129	1
-13424	-6660	7992	-60	-32768	-18021	-9960	2592	-4680	-4168	-32768	-7598	-11576	-2260	-7432	14274	-11908	-3400	-11480	2772	12000	-1218	-15	-1956	-16220	-500	-776	4474	5888	2347	-15184	-248	1068	8562	11538	4996	124	132	1
-14296	-4888	9392	-2727	-32768	-20826	-11652	4256	-5516	-4983	-32768	-8737	-9912	-828	-7812	18124	-11266	-3094	-11232	2980	11956	-1520	240	-1685	-17000	-1996	-8	966	5898	1869	-15124	-956	2212	7668	10539	4143	126	130	1
-17296	-5480	10692	-6028	-32768	-22459	-14820	5076	-6032	-6959	-32768	-10078	-9412	684	-7784	16003	-10440	-2284	-10704	4100	12168	-1776	845	-1785	-16972	-1116	644	909	6629	2269	-15964	572	1924	9244	12437	5094	126	130	1
-18968	-8656	12480	-6900	-32768	-22989	-17456	4272	-6184	-8317	-32768	-11809	-8764	972	-7536	9731	-7322	-2101	-11664	3476	11884	-2409	564	-2627	-16248	-992	-1360	1496	7404	2229	-17384	436	1464	6643	15383	5716	124	131	1
-25104	-8620	15924	-7927	-32768	-24044	-22352	6868	-8424	-6622	-32768	-12992	-9916	476	-6224	4575	-3437	-2552	-12172	2812	11788	-2578	-237	-2631	-17448	-408	-3152	2882	8230	2789	-16124	3112	-20	1361	18591	6797	126	131	1
-29116	-6864	17892	-10955	-32768	-24510	-26968	9048	-9756	-8866	-32768	-14563	-10120	4352	-2300	2593	-1304	-1887	-11792	1104	12660	-2386	123	-2007	-16980	-2160	-3072	2078	8616	2642	-16144	1552	-2312	-3546	17665	6924	127	132	1
-32768	-6368	19064	-12659	-32349	-24439	-30644	11592	-13916	-6067	-32768	-14545	-10952	2776	3736	7430	-4146	-1902	-11684	1480	12588	-1590	765	-1226	-15908	-1636	-1476	1501	9093	2462	-16536	184	-848	-3064	11353	4293	127	129	1
-32768	-5676	17964	-12486	-31341	-24800	-24484	9196	-17532	-8883	-32768	-13126	-14348	-2924	8456	6735	-3136	-2864	-11516	3436	12288	-1985	1312	-1872	-17156	1192	-328	-42	9357	1945	-16700	240	2484	-2543	9984	4416	126	130	1
-32768	5388	1724	-8232	-30876	-21845	-21480	8868	-20212	-8182	-32289	-11489	-16916	576	14744	7038	-1929	-5294	-11788	2644	12672	-1639	2548	-2705	-17608	-932	-584	-76	10882	1456	-17832	-2524	3336	-1646	9925	6147	122	130	1
-32768	12504	-8800	-6894	-24677	-18396	-15148	8824	-21984	-5920	-21869	-9428	-16380	3900	23064	2561	-3340	-5097	-11852	3124	12916	-1409	4228	-4011	-17528	-672	-268	1451	13187	1384	-18268	-3188	4252	4572	8681	6309	128	131	1
-32768	20744	-19240	-6711	-15173	-12700	-7644	7660	-22132	-4132	-8259	-5913	-13492	1868	23500	-8779	-488	-572	-11028	2388	14672	-3321	6305	-6263	-17840	-272	-132	1401	13451	1331	-18684	56	2560	6658	7034	4412	120	129	1
-32768	22132	-21328	-5014	-904	-4421	-6424	6004	-20600	-810	6275	-916	-14244	-1972	19908	-8162	-5384	1283	-11820	1724	14756	-3636	10281	-6369	-19616	-3460	-3260	-2282	15784	526	-20008	2856	-908	6492	5085	2804	124	128	1
-31512	10636	-11612	4943	11486	5193	-11352	6016	-19832	2164	17038	3481	-15696	-5944	13336	-6623	-7253	-9	-11604	2592	15684	-6009	13881	-7750	-20432	-2856	-3176	-5419	16350	292	-19816	2660	1420	6205	2817	853	122	128	1
120	-14000	32767	9742	15477	9886	-32256	2208	32767	-10498	14340	8135	-17444	-1268	-76	-3668	2560	703	-10696	2364	16824	-7222	18469	-8276	-23376	-3048	-2648	-6822	16971	-188	-23072	1380	3372	5726	319	130	137	127	1
-4960	1988	4340	7366	22746	16639	-10960	8356	-2000	18467	5590	-2930	-22124	4908	6508	-2410	7072	5013	-10900	4704	16064	-8234	23985	-9658	-23840	-5876	-496	-5689	18220	580	-23812	-1184	7752	5278	-3613	-780	125	128	1
-28340	-128	16372	-1406	23907	-667	-17516	9832	-1460	3442	15617	7983	-10128	-2668	6584	9587	4927	2319	-3052	1196	17076	-9989	32767	-14046	-26328	-8584	2936	138	20628	1591	-21188	-7672	13428	-1862	-14397	-4125	128	128	1
-12240	1960	15544	-1373	19344	6054	-20612	8932	-4436	6003	13902	729	-16428	1456	3184	7079	12410	-657	-7764	6068	18828	-11812	32767	-16330	-29616	-14928	11708	7169	23979	2401	-18596	-20976	12520	3317	-14229	-12409	119	129	1
-20012	-6844	13628	-3817	12535	7248	-19228	2932	-5568	4419	13381	2884	-17436	1652	-1516	-761	12176	2171	-16252	6344	17880	-13960	32767	-22918	-29284	-10592	12356	12903	27103	4597	-20428	-15528	13076	10217	-18777	-16971	123	127	1
-15940	-14188	10768	-51	9026	4429	-20200	2668	-4652	6362	11563	644	-19424	-5928	-3412	-2412	12796	-802	-32768	-6588	1660	-7314	32767	-27382	-24224	4752	-15184	6795	28625	5610	-16920	-1380	3940	23083	-13882	-13431	133	132	1
-17316	-8496	14120	2526	6174	4552	-15928	4232	-4088	5233	10002	70	-16600	-1464	-1664	278	11851	-3914	-32768	4476	9288	-7233	32767	-29795	-28596	3928	-12848	-479	26229	3547	-26184	4940	-10316	32767	-8283	-9283	129	132	1
-11556	-4472	12748	4774	3656	4069	-18196	2760	-3824	1761	9480	-925	-16020	-5136	-3800	-3782	11694	-1529	-29592	7072	20140	-322	32767	-28600	-20700	424	-2268	-5084	17236	2321	-32768	2220	-14688	24516	-16095	2848	139	133	1
-12384	-7748	10788	3547	2630	3683	-16688	2156	-3532	83	8436	-866	-16024	-6164	-2332	-2097	11881	-2983	-11484	14900	21420	5722	24872	-23412	-16028	2612	-10316	-6780	11791	2478	-29868	4380	-11600	7484	-26773	5099	135	131	1
-12164	-5424	12244	2517	1256	3037	-17064	2876	-3128	1833	5962	-246	-17124	-5232	-1016	1524	12294	-1867	-31744	10492	20204	7679	-12238	-973	-7816	2960	-8752	3664	5964	505	-25080	1520	-1392	4338	-30121	-406	133	134	1
-10688	-5596	11956	1295	1082	1476	-17204	4124	-2368	2400	4860	-370	-15608	-3744	-880	3702	12981	-510	-7660	13536	15772	6832	-32397	9507	-10940	-504	1188	7169	-3614	-74	-24964	3880	-5184	5985	-22792	2208	129	128	1
-10184	-5772	11292	703	633	756	-16852	3152	-1576	1475	4510	-452	-16080	-2824	456	3747	13928	161	2444	10572	10376	4454	-32768	12830	-7124	784	1500	2831	-11952	-1688	-20000	4732	-8228	5310	-18337	3868	123	117	1
-9716	-6012	11176	496	333	563	-16076	2764	-700	1299	4073	-268	-15808	-1192	2024	3702	14597	-774	-1216	6668	8304	2954	-28998	13819	-6456	2440	-884	-1390	-19940	-3549	-16780	4676	-9060	-835	-17237	3697	122	119	1
-9396	-5864	11012	309	584	327	-16040	3028	48	-568	4605	-11	-16080	424	3296	766	14542	-1650	-4632	4976	8396	5009	-28777	14474	-6156	2312	-1240	-1983	-21136	-3837	-13596	2928	-9392	-6550	-17272	3150	126	121	1
-7976	-6484	10736	871	1037	991	-15892	1824	1328	-2102	5657	-245	-15224	-240	4572	-3595	13777	-2500	-5428	4492	8428	5481	-28973	14733	-7028	884	-2972	-2472	-27286	-4876	-11428	3040	-9172	-10051	-16485	2505	128	124	1
-8624	-6408	10524	1722	1303	2175	-15020	780	1496	-2297	6730	-70	-14920	-1520	4504	-5957	12580	-2468	-16740	1316	10892	11740	-32768	18070	-9212	996	-6876	4800	-32768	-6075	-9068	3992	-8792	-12771	-14582	1216	132	124	1
-9256	-6216	10860	2452	1058	3059	-15620	876	404	281	6793	386	-15392	-1268	4940	-4660	13137	-2933	-17720	-1712	10180	19866	-32768	22373	-11336	-1260	-5376	7051	-32768	-6966	-8860	4224	-10140	-19716	-12621	435	131	131	1
