#Activity	walking 
#ActivityID	1 
#Date 08-27-18-04
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-31136	-19068	9256	1108	-29697	-31572	-25432	-4488	-13520	12327	-32768	-11858	-10552	9704	2784	1670	-1037	88	-9208	7360	11936	53	176	-253	-16064	4672	-584	917	917	-101	-17592	4464	-472	1547	969	401	123	129	1
-30460	-14976	9016	-1023	-25378	-32768	-23796	-1940	-13116	17410	-32768	-10337	-13688	9008	5048	738	-1020	208	-9584	7560	11856	139	267	-326	-16184	3896	-2248	757	1154	-89	-17104	6376	824	1001	699	193	123	130	1
-31844	-11240	9764	-46	-21707	-32768	-23172	260	-12948	14901	-32768	-9403	-15744	5992	8280	-613	-474	330	-9712	6552	12392	239	451	-349	-17352	4864	-3448	496	1408	-161	-16888	5960	2952	1071	812	8	123	131	1
-31880	-6848	8428	5869	-18885	-32160	-23868	-1076	-10328	12509	-32768	-9128	-15736	2392	10264	-1368	-74	-24	-10312	7120	12632	345	760	-426	-18624	4552	-3856	277	1552	-216	-16800	4112	-472	1203	973	131	123	127	1
-32076	-3936	-2104	3436	-14540	-26274	-16264	3548	-16208	10877	-27647	-7948	-17408	-2896	16416	-1103	377	-691	-10240	6472	13016	375	1134	-550	-18480	3064	-4192	413	1729	-228	-17864	3800	-96	879	1006	88	124	126	1
-32768	13160	-9352	-12417	-11722	-14662	-9568	5016	-18252	-6859	-13263	-8002	-22120	-8296	17704	-1079	-111	-1054	-10944	8408	13640	400	1590	-715	-18072	3872	-3528	497	2005	-255	-18176	5064	2072	455	909	98	125	128	1
-32768	11148	-14364	-10049	-6711	2635	-5224	1500	-17868	-13094	1116	-7513	-21352	-7168	13440	-31	-503	-895	-10784	9560	13904	314	2245	-968	-20184	4288	-4144	328	2252	-273	-19528	4696	1888	582	779	77	123	127	1
-31016	6920	-11732	-4860	1819	11031	-9336	1608	-17704	-11500	12266	-2523	-14104	472	8624	75	-360	-532	-11264	7448	14008	459	2900	-1294	-21176	3480	-3904	395	2483	-301	-19312	3256	2344	919	738	-62	123	130	1
-28184	-4904	-6924	-5841	8459	9135	-12940	-1156	-16100	-5206	19735	867	-14552	2552	664	-1363	603	-327	-11368	9192	13176	630	3636	-1690	-21952	2808	-2192	748	2696	-276	-19616	1040	4856	857	514	-15	125	130	1
7124	-16572	-8744	14650	26667	16201	-12992	-1220	-15616	-3471	20489	971	-10560	-344	184	-2593	1127	-14	-11032	9720	13784	894	4441	-2339	-22632	3632	-976	1131	2927	-142	-20288	-1976	8808	872	96	205	122	131	1
