#Activity	walking 
#ActivityID	1 
#Date 09-09-17-32
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-10656	-624	13796	-2895	32767	-8902	-24368	328	7124	-11968	17792	10242	-22096	-1208	25620	-11591	-21049	-313	-30312	-8980	18148	-8431	25211	-16044	-25244	-6272	-4596	-18444	12558	-6672	-22128	5208	20796	-27610	-766	-1658	131	129	1
-19060	-3184	10432	-4231	32767	-9766	-20164	-4728	3456	-11299	20442	12306	-10928	5860	6500	-14159	-8164	2194	-28436	9628	10128	-6459	17590	-9978	-26188	-3304	-9328	-19165	14361	-5161	-24504	-10276	2404	-15444	13912	-4082	116	124	1
-32768	-7200	8656	-2655	32767	-3940	-21300	-8092	-7296	-449	24878	12066	-22464	2616	-1532	-7972	-9253	-4387	-18012	232	16640	-6163	11698	-5761	-15424	-16	-6632	-15969	14309	-2647	-17032	-5004	-11140	-2850	19451	1002	156	127	1
-26180	-5724	18444	-4267	32767	1501	-29372	2724	-6784	914	24786	9228	-26732	-3592	-10728	-14242	-16703	-4310	-18740	1520	10380	-3893	3041	-5422	-15232	1408	-8240	-12429	12196	-940	-9316	7768	-8724	6247	14678	1649	126	109	1
-27884	-9244	20788	-10453	32767	5601	-28124	-2768	-624	-17071	20322	7566	-25632	-8916	-8928	-2052	-22113	-1990	-14768	5952	9436	-2623	798	-3926	-17448	-1552	-7868	-4252	11040	-381	-13120	5628	-9716	5992	10837	2487	152	126	1
-10776	-14776	27040	-13310	32767	11055	-19200	-9584	-5700	-16185	13766	5305	-25676	-7172	-5068	5511	-22923	-2261	-13676	2636	10700	-1503	57	-2191	-17092	-7376	-7340	10675	8201	1404	-15628	760	-4740	-257	11976	4650	137	102	1
-32768	-13108	31368	1172	-8916	-1875	-13576	-4508	-24112	14559	8336	4983	-24348	-3024	-7940	8397	-24034	-5902	-13016	3144	10764	-706	459	-1094	-18764	-336	-4480	19932	7624	2332	-17476	1856	-3780	5339	14771	165	140	95	1
-2472	-4944	24884	3289	-31120	2586	-17192	-2308	1556	-6026	2009	2934	-26028	-1412	-7644	7915	-25051	-6798	-12432	2804	10876	-139	540	-386	-16392	6608	-220	10552	7406	1741	-17212	5008	344	6385	12699	-2827	130	130	1
-3312	-588	16048	-7943	-30630	4465	-13692	-4588	-7264	7898	-8561	541	-25812	-1736	-7676	7318	-24919	-6551	-12332	3900	10232	302	582	-104	-15164	9144	-572	-8457	5310	-441	-15648	6332	2120	3360	11656	-1774	57	132	1
-9952	-9872	12388	-7045	-32768	5134	-6804	300	-10632	12066	-14532	-1473	-19812	-568	-7416	4590	-21406	-4353	-12688	5380	9540	81	1024	-679	-16664	3696	-2708	-16063	4227	-3103	-15480	6040	1480	289	10402	-936	72	135	1
