#Activity	walking 
#ActivityID	1 
#Date 10-07-17-57
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-29644	-22944	15432	221	30933	32767	-28240	-5552	-2220	-7465	27310	6712	-25756	-9980	288	-13791	-13840	-3028	-32768	32767	3176	-3158	9897	-6106	-16384	16592	-1280	3484	18238	8975	-6424	-13344	-12420	3005	21556	-5331	133	119	1
-9988	-8104	9592	-1325	1711	2088	-15296	1512	-1900	1055	6853	1690	-16176	1920	1124	6806	7649	3543	-32768	500	17716	11816	-29094	30949	-20156	5820	-13912	-3384	-32768	-15309	-10088	5108	-2804	-907	3462	-151	133	118	1
-9920	-8068	9916	-460	3122	2589	-16724	1296	-768	-353	8502	1882	-17444	2360	1888	4163	6433	1915	-32768	-7040	14080	12668	-25989	32767	-23572	4612	-12752	-3773	-32768	-16818	-13700	8704	7340	-267	599	3489	119	110	1
-9932	-8300	10000	-194	3986	3206	-16892	-1512	-548	1753	10570	3308	-17188	964	2620	-326	6435	835	-32768	-12808	2052	12291	-22486	32767	-22908	2800	-10364	-172	-32768	-16479	-19624	2368	22044	270	142	6726	100	100	1
-10124	-9212	10096	482	5136	4508	-17636	-844	-852	2737	12522	4332	-17576	-84	1756	-5471	5911	581	-32768	-26180	-14348	12137	-17387	22851	-13580	-3280	-6740	15649	-21460	-844	-22048	-2084	32767	-5599	7338	9761	110	104	1
-10384	-9016	10312	1272	6649	6341	-17620	852	-2356	-754	14361	5282	-16080	-2180	-204	-10924	4811	1292	-32768	-32768	-23832	25223	-6201	8321	-9072	8932	-152	18424	-459	6845	-19752	-2676	32767	7948	1670	-303	103	102	1
-10964	-8744	10612	1948	8456	8126	-17732	-1120	-3844	-2498	15736	6538	-16636	-4460	-2676	-13477	4387	2032	-32768	-7084	-9924	-14784	1879	-11363	-11492	10220	-3360	2788	16551	11185	-14476	-1708	16568	6978	177	-5339	103	102	1
-11064	-10540	10476	895	10084	8657	-19720	588	-4188	-3453	16479	7903	-19888	-2844	-2836	-15090	3843	2237	-10540	22352	32767	-15072	737	-19378	-18732	-15312	5264	-10191	11143	7882	-11804	3236	3056	10748	8712	-168	148	125	1
-10884	-11436	11012	2061	12478	12837	-21384	1948	-656	-6733	17083	7761	-21468	1392	3908	-10793	-1018	1882	4048	12644	7972	-11381	24925	-6778	-25512	-14340	2312	-22948	3906	10698	-12712	1760	8328	10608	5863	2891	124	114	1
-11316	-11936	12120	2246	15913	18109	-21704	2608	-424	-9980	20151	7830	-19436	-1272	9420	-6423	-4924	893	-23896	-9228	26236	-6230	27717	-5574	-18828	-5508	-2560	-9691	12089	11119	-22380	10188	6980	-28419	-4346	2724	100	101	1
