#Activity	walking 
#ActivityID	1 
#Date 09-27-16-14
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-4708	-17200	32400	-6707	-29161	11962	-7656	-1704	3976	-8650	-7169	-3087	-23920	3028	-5692	-1566	-17726	-8372	-7024	3572	14320	1080	2380	-971	-17092	-7832	-3016	-6658	3932	-1449	-18976	-8548	0	-7022	15796	-4584	128	133	1
6908	-10920	8320	-4109	-28075	-222	-1784	-960	936	497	-14226	-6101	-16984	64	-7268	-1823	-15607	-9380	-6856	4800	13940	2012	2733	-1150	-17364	-2840	-2732	390	4813	658	-18216	-752	580	138	14153	-4856	120	121	1
1076	-10752	10012	-3842	-27338	-7370	-1832	1812	-2172	5306	-20092	-9110	-13760	-40	-7652	323	-13332	-10017	-7268	6392	13256	1824	3282	-1432	-16772	636	-3184	1603	4997	331	-16364	1588	1064	3207	12267	-4942	136	114	1
-3832	-9508	13080	-4605	-30257	-15643	-2336	2004	-2864	5377	-21097	-9449	-12724	228	-9080	1260	-11715	-9113	-6920	5588	13840	1835	3192	-1741	-17080	64	-2352	423	4408	-554	-16628	3120	2612	751	11068	-3285	128	102	1
-8576	-7688	15012	-5086	-32768	-23359	-4304	2248	-5140	2476	-30710	-11943	-11728	-184	-9944	757	-10157	-7622	-8136	6020	12676	1520	3010	-2178	-15964	-988	-3184	-166	4870	-692	-15152	-716	4800	1258	11014	-2128	139	131	1
-10768	-5888	14304	-3754	-32768	-28616	-7020	1436	-4416	4116	-32768	-13186	-11136	-876	-9780	3173	-9621	-6133	-8136	5800	12852	1325	2998	-2343	-16512	-1500	-2932	1456	5450	-411	-15064	596	3480	5355	8691	-2572	133	119	1
-14440	-4800	15940	-1376	-32768	-29263	-8732	1724	-5916	8655	-32768	-14673	-7604	3544	-8464	6856	-8678	-4482	-8704	5804	12520	1304	3694	-2379	-16668	-1200	-4056	1312	5940	-600	-14260	3084	4268	6737	15053	-1836	140	115	1
-18828	-3660	18160	-1254	-32768	-26747	-13620	3596	-5532	8414	-32768	-16115	-7000	3580	-10196	11760	-6238	-2948	-8616	5664	12384	1393	3901	-2576	-16416	-828	-4020	-680	6272	-1282	-15932	3564	1564	5855	16347	-2808	131	121	1
-23056	-5356	18380	-1403	-32768	-24058	-20604	3492	-6480	7630	-32768	-16658	-5184	4844	-11944	15841	-1976	-1677	-8272	6192	12552	1176	4097	-2862	-15800	-444	-3536	-953	6851	-1402	-16408	3356	140	4289	14637	-3301	137	124	1
-25764	-7392	21788	381	-32768	-22858	-24164	5084	-9208	5606	-32768	-16072	-6916	3060	-7924	18902	1181	-2657	-8480	5432	12540	1165	4446	-3232	-15288	-1920	-4272	-1183	7672	-1426	-16336	1824	440	-23	11201	-2105	130	115	1
-32768	-12716	27300	3257	-32768	-22256	-31928	4840	-12080	5115	-32768	-16084	-8640	224	-2796	14145	327	-3163	-8784	5376	12360	1368	5199	-3007	-15912	-1976	-3944	-812	8088	-1586	-15004	1944	2224	-1524	10190	-1860	123	122	1
-32768	-4688	26860	4442	-32768	-24994	-31596	5216	-12164	3408	-32768	-12997	-13812	-4956	1072	11195	-279	-6449	-8552	5832	12656	1493	6562	-3240	-17192	-1196	-2920	-646	9298	-1757	-16168	2508	5424	-257	10363	-2086	127	121	1
-32768	-7148	14120	3493	-32768	-21685	-30216	1620	-16272	600	-32768	-10589	-24552	-7608	15488	6924	-5985	-9854	-8384	5324	13096	1715	8718	-3756	-17840	-1652	-1824	-666	11334	-2386	-17424	2992	7852	968	10360	-2094	127	129	1
-32768	4392	-8116	3918	-29533	-20702	-16188	8196	-18080	3664	-31561	-5337	-14816	1312	32767	13690	-8617	-5421	-8572	5512	13144	1357	11803	-3802	-18164	-1880	-1368	-1374	13549	-3489	-17972	2228	9060	2926	9330	-1253	120	128	1
-32768	22132	-32768	-16757	-19561	-9912	1304	13604	-23660	-11267	-3345	-4896	-14504	6816	32767	14467	-9614	3947	-9272	4512	13548	1051	15692	-3527	-18172	-3776	-1340	-2427	16412	-4585	-16748	1812	9812	4817	5277	-2411	118	132	1
-32768	-1840	-31980	-14636	5736	-2013	-12188	584	-18424	-12652	15413	2241	-16552	2192	18124	-15266	-1757	7633	-8708	6544	14012	691	21358	-3691	-21368	-1168	-1956	-2525	18504	-5018	-20400	3008	9512	5230	554	-3029	134	125	1
-32768	-2732	-1752	17161	21491	10314	-14400	-944	-18540	6450	22491	6646	-12192	-3332	-1080	-15679	1802	-363	-8728	7952	13260	1193	28586	-6686	-24360	-1340	-784	-812	21078	-3632	-21996	2224	17448	6991	-8796	-3152	144	123	1
-16388	-16920	21084	5464	16192	7055	-15128	1304	-7144	10048	23098	4958	-5680	-5536	-10380	-8116	9894	704	-8484	7152	15196	3347	32767	-10425	-27056	-4520	3596	6963	24353	-2533	-21376	4064	32767	10051	-30903	-2107	118	129	1
23532	8828	17900	-4104	31758	-1533	-32768	16084	31040	11055	12789	5433	-15380	-2944	7152	4517	9153	2840	-6824	8212	17920	8283	32767	-16375	-32768	-3640	9104	19656	27056	-1693	-14548	1112	22608	22464	-15649	-7488	129	133	1
-32768	6596	32767	-7854	32767	7954	-22920	3688	-17924	10546	19567	7495	-30140	-3004	7676	1010	-2402	2575	-6864	9496	18544	9206	32767	-17283	-32768	4504	9168	27084	26925	-1055	-16344	400	3836	29137	-3386	-7787	92	121	1
-27364	-32768	-6800	11248	11704	9444	-21508	-16088	-16824	11795	22126	524	-17344	-4852	-12328	328	10035	-1618	-32768	8492	18896	7550	32767	-27139	-24632	3700	-10492	18555	22771	-1327	-29644	9636	-13464	32321	-5746	-3894	123	131	1
-28620	15496	32767	5931	6892	7277	-13880	11352	-12964	22725	18185	4267	-12940	-524	-6984	2738	6918	-6847	-32768	15256	19552	5632	32767	-24449	-21344	-1552	-22360	10292	23206	-5016	-30612	2272	-6004	2167	-16912	5326	100	109	1
-6548	-7908	13736	2746	3770	2843	-12608	4968	-11312	246	13309	1720	-12984	-240	-9192	-1544	8645	1786	-32768	8500	32767	1049	4668	-20440	-17768	-12340	-25828	1472	18661	-8408	-32360	1300	-3456	-5369	-17622	8424	108	103	1
-9220	-7160	13468	1372	1985	1961	-19120	3520	-10348	-3482	10145	968	-21612	-3104	-9612	-4856	10394	35	1928	-4608	29312	16745	-24877	-16681	-20348	-1280	6700	13418	7030	-2227	-32768	-2888	-7492	-6762	-18798	7298	127	101	1
-9096	-5264	14112	817	1244	808	-19212	396	-7688	-170	8315	1397	-22088	-3040	-5840	-2919	12846	1129	6424	17016	19864	12490	-26475	-13781	-8904	7996	2568	19932	-897	2783	-25980	-6652	-5200	-2724	-17351	5065	99	120	1
-9368	-4324	14132	-165	1098	-106	-16876	1908	-7000	3052	6102	990	-18640	-1208	-3484	-1309	14557	3393	5760	13872	12592	-59	-26285	-9503	-6068	4476	408	7569	-9333	6877	-19792	-3052	-5932	1882	-15098	6043	135	135	1
-8512	-4840	13848	-873	1101	-522	-16152	2448	-5284	1865	4223	394	-17644	-676	-2476	-1001	15433	4355	1664	8916	12232	1035	-27795	-1263	-4616	248	-268	-896	-15889	8325	-14844	1552	-6640	-1096	-12909	10343	121	117	1
-8416	-5508	13720	-759	998	-345	-16708	932	-3852	-1776	4198	-14	-17524	-1108	-152	-3584	14774	3514	-2136	9892	11388	5960	-30990	9161	-5864	-1556	-2676	-2035	-20996	9057	-14532	596	-7776	-4815	-12081	10968	119	127	1
-8632	-5436	13424	-917	917	-147	-16572	76	-3304	-5660	4834	-93	-15220	-2196	1452	-5663	13941	3825	-7312	12080	12148	2997	-32768	17963	-6420	412	-4852	-4244	-26004	10417	-12392	444	-8024	-4494	-11215	9320	128	129	1
-8648	-5200	13172	-995	723	-125	-14984	-1000	-2912	-5485	4660	366	-14204	-2996	1536	-5952	12995	3252	-8604	8516	11588	-1525	-32768	24164	-9480	-740	-2844	-6777	-31288	11281	-11220	492	-7676	-6682	-11069	9047	143	145	1
-8488	-5332	13008	-748	577	-133	-14348	-1600	-2944	-2493	4398	678	-13948	-3572	1608	-5421	12174	3112	-10776	8180	11820	-1155	-32768	28309	-10984	-536	-4180	-10012	-32768	11492	-10392	-1868	-6528	-9704	-10826	8277	143	130	1
-8284	-5884	12860	-339	385	186	-15064	-1944	-3100	-2066	4754	982	-14428	-5068	2716	-5369	11675	2513	-14808	9956	14020	-3459	-32768	29627	-14412	-744	-5660	-12539	-32768	11981	-9568	-4216	-8200	-10836	-10971	7484	123	124	1
-6976	-6244	12904	-69	722	1027	-16920	-332	-2612	-5187	4967	937	-15776	-3288	2588	-7507	13268	1884	-18344	7656	16564	-6096	-32768	29574	-19184	-3000	-7092	-12247	-32768	13643	-7236	-3884	-8620	-15249	-10870	7005	122	106	1
