#Activity	walking 
#ActivityID	1 
#Date 08-22-18-29
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-8160	-8216	11228	-222	146	68	-14848	-3184	-1864	428	546	-45	-14232	-6120	-2560	-41	1771	892	1528	12560	6912	-1161	-4365	2276	-9752	1744	-6424	2516	-3692	-332	-14896	3112	-8184	692	-2210	1219	126	123	1
-7716	-6880	12228	-114	145	102	-16168	-1240	-960	-416	390	-349	-16352	-1656	1344	398	1791	692	-1680	15160	8256	-850	-4297	2930	-9000	4432	-7056	2022	-4441	-53	-11248	2344	-9216	-286	-1916	1051	135	124	1
-8232	-6920	11932	-124	212	115	-14488	-5128	624	-984	418	-338	-15152	-336	3512	300	1895	631	-4880	16744	9616	-793	-4485	3270	-8072	7128	-7280	1205	-5080	294	-9216	2064	-9048	-1134	-1758	742	132	123	1
-8136	-7920	11464	-61	148	156	-13984	-7512	1888	-1098	644	-264	-14472	-5496	4760	-578	2192	441	-7280	18080	9464	-571	-4825	3353	-10112	7456	-6960	41	-5436	565	-7544	1616	-8576	-1347	-1597	712	119	125	1
-8280	-7524	11440	-46	154	164	-15936	-12968	14192	-744	-156	3	-14976	-7704	3320	-998	2409	91	-9776	19760	9992	-158	-5022	3277	-12512	5856	-9160	-797	-5714	658	-7248	448	-8208	-1548	-1379	592	122	125	1
-9448	-7780	11540	214	-80	265	-12752	-5504	3232	-296	467	-143	-16576	-6888	-1048	-836	1988	64	-11616	22488	11720	439	-5077	3229	-14688	4184	-10280	-1203	-5971	907	-6776	-888	-8080	-2281	-1093	537	124	129	1
-8344	-6844	12028	246	-65	280	-15976	-5672	-224	-22	1561	-70	-17000	-3000	-3240	-824	1537	92	-13488	25424	13544	943	-4879	3422	-17184	3064	-10648	-1387	-6141	1107	-6944	-3352	-8504	-2965	-943	269	126	130	1
-8052	-6908	12680	144	46	338	-17080	-4680	-5040	196	1427	-118	-16936	-2552	-3544	-825	1501	117	-15192	27416	18384	1442	-4448	3971	-19824	1016	-13512	-1587	-6369	1160	-7568	-6208	-7128	-3062	-1039	-85	128	131	1
-8448	-7992	13228	17	296	442	-17448	-4720	-5528	186	1421	-108	-15952	880	-5768	-863	1630	317	-19568	32672	22880	1757	-3880	4809	-27928	-480	-15880	-733	-6603	1317	-6984	-6648	-2408	-2606	-847	-231	133	127	1
-8444	-6640	13108	-42	574	502	-16792	-3064	-3120	-973	1139	-255	-16384	-136	-4216	-632	1428	427	-26232	13184	26464	2638	-3280	5482	-26136	-592	-18208	217	-6489	1401	-9040	2488	5304	-1548	-533	120	142	124	1
-8332	-7752	13284	-143	835	627	-16512	-5768	-1208	-1114	1155	-280	-18488	-2912	-40	-721	1279	254	-32768	29368	21688	2746	-2941	4919	-24656	4744	-18968	2353	-5263	1472	-16048	9360	10808	-144	-142	1248	150	126	1
-8628	-7836	13416	-62	1142	751	-16664	-7040	528	-1118	1434	-227	-18792	-6072	4024	-1189	1239	5	-32768	6056	12456	245	-3130	3142	-19808	9560	-19904	243	-4021	1735	-24680	10800	25808	1278	-49	1695	118	129	1
-8156	-8596	14036	-40	1564	967	-17640	-6512	-88	-864	1866	-128	-18520	-7288	3936	-1297	1232	-110	-32768	-8064	-1080	1617	-2563	880	-13248	1560	-23928	-1116	-2245	839	-18224	12704	32767	1463	295	1267	109	126	1
-8240	-6072	15200	-64	2135	1130	-20208	-3032	-2168	-732	2201	-45	-18408	-5728	1624	-936	1161	-20	-32768	-5720	-4088	693	-894	-711	-1640	-2560	-22840	102	640	634	-19480	12416	17616	925	202	483	104	124	1
-7984	-5132	15536	-254	2808	1185	-19944	-1960	-1416	-664	2459	89	-19104	-4128	2480	-524	857	304	-32768	3712	3704	-1225	1294	-1124	-5664	-3184	-24080	206	3121	-264	-13080	7680	7472	983	349	164	102	123	1
-8748	-6544	14948	-535	3489	1346	-19728	-2136	488	-542	2746	142	-19880	-2152	5768	-281	285	411	-13768	14568	15440	-2861	5212	-4172	-24112	15056	19640	3291	4027	-612	-7360	6816	4800	1153	-356	70	188	124	1
-9212	-6164	15240	-800	4264	1692	-20680	-3904	640	-773	3056	90	-20496	-5240	9760	-496	-701	250	-27160	-6048	26048	175	5918	-2729	-32768	-26928	-15160	-3273	2071	98	-14968	23312	-3776	1167	1972	-481	126	124	1
-10312	-10024	15304	-1094	5645	2182	-30472	-1296	2848	-1008	3418	338	-26512	-8128	18592	-961	-2114	-499	-22288	160	32767	129	3609	-3029	-6920	-14624	-7032	-4894	2777	-712	-28264	9160	13616	-2770	1323	-122	86	123	1
-15392	-15736	18300	-1182	7070	3307	-32768	6592	7056	-2403	3403	114	-20040	6232	13200	-1062	-2832	114	-9936	30272	7400	-162	2651	-1826	-10584	-12360	-20936	-4315	3845	-1002	-19528	-20736	-16360	-4380	1442	-1053	131	126	1
-25760	-15156	20300	-684	7149	4132	-30232	-8360	2912	-4320	3378	160	-25080	7192	2872	-1554	-1947	544	-32768	24016	32767	-1714	648	-1040	-14088	13624	-25360	-3333	2542	391	-14504	-2992	-3432	-564	-130	845	122	129	1
-20764	-19404	24208	227	7055	4610	-26464	-12112	120	-3737	3165	322	-25416	-5776	-15704	-2795	-1113	-390	-5760	4344	16552	-1021	-106	-430	-13944	-608	-17704	-4518	1705	89	-13216	2280	-11424	1971	1759	-224	127	133	1
-22568	-12500	30468	-2422	5522	2646	-23600	-7936	-7848	-1126	2986	843	-29896	-4768	-9848	-1518	-2435	-1255	-4848	10712	13656	-472	-48	-161	-23056	-12048	-13664	-1535	1622	-244	-20624	2400	-11744	1395	2635	512	110	128	1
-32768	-32768	32767	-59	138	624	-16944	-6360	-18168	526	1903	838	-30512	-4000	-8640	-1297	-2629	-1318	-5080	10024	13960	-431	-45	-142	-18000	-6232	-8384	3192	1405	575	-19784	2264	-3496	840	1857	335	125	129	1
4280	-10332	23776	1509	-2599	187	-21472	-3136	496	-972	180	-127	-32672	1040	-9112	1509	-3301	-1217	-3560	9360	13792	-66	32	-64	-16760	-24	-5952	4530	1184	729	-16560	2248	-1552	593	1631	171	127	128	1
-24	-9356	18068	-965	-3548	14	-12312	-5288	-7096	959	-836	-74	-26624	4496	-8816	567	-3122	-1630	-3640	10136	12776	43	62	-81	-17904	8616	-3232	3499	800	801	-14856	5808	-2320	690	1712	-529	138	128	1
-1692	-17980	13852	-265	-4791	-477	-7576	-2472	-7168	1450	-1711	-164	-21376	5096	-7984	-657	-2705	-1219	-3560	10184	12736	90	71	-109	-14400	10360	-1864	17	629	454	-13928	5184	-144	341	1447	-856	119	129	1
-1464	-9888	11504	114	-5400	-1051	-9176	1624	-6104	893	-2612	-350	-20976	4600	-8080	-822	-2636	-1164	-3776	10072	12696	76	34	-132	-14712	5944	-3720	-2089	877	-136	-14424	4800	-536	47	1491	-825	220	130	1
-3096	-8100	10028	-569	-5292	-1567	-11704	672	-6000	335	-3645	-149	-16840	-2264	-8240	-657	-2325	-1489	-3680	10744	12320	57	51	-148	-17480	2352	-3552	-2803	794	-380	-15368	3360	-560	118	1722	-718	105	133	1
