#Activity	walking 
#ActivityID	1 
#Date 09-09-17-35
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-32768	6328	-29596	12423	-22071	-16141	-9464	-1120	-22476	22814	-14688	-6277	-18252	-7300	26748	350	-445	-6030	-14400	4136	11576	-442	10699	-4428	-19740	-44	-1964	189	14433	-4392	-18528	4236	6272	4195	8945	479	21	134	1
-32768	20764	-32768	2184	-10142	-10507	-6388	7168	-21188	9449	-14	-3761	-17304	-9436	26428	1134	1565	-4892	-14264	4296	12228	-82	14575	-5282	-19592	-48	-1612	1459	17014	-4957	-18196	1156	4288	9038	8175	-300	164	129	1
-32768	22284	-32768	-1135	-7580	-10323	-4188	2816	-19480	-2132	17847	1258	-15400	-3192	13480	5186	5932	2316	-13412	4724	13240	-208	19320	-6222	-20560	16	-816	543	18648	-6096	-19560	820	3368	11098	5175	-760	165	115	1
-7636	-388	8008	10110	23465	16080	-4772	2528	-20848	-2408	19984	1956	-11812	-3916	3716	4270	9023	3165	-13084	6128	13932	-554	24399	-8248	-22372	-1236	-636	478	20412	-6774	-20656	3380	4264	12219	1933	-430	197	122	1
24512	-26424	17352	7776	27287	5903	-32768	-4656	32172	-8554	8745	97	-16396	-504	-428	5396	12714	1580	-12980	7524	14832	22	32767	-11145	-26740	-824	1724	2518	21758	-7291	-24252	5196	5660	12615	-2872	-572	192	122	1
-32768	2864	5388	12549	32767	175	-6196	-7664	-12860	12160	16792	5050	-19028	2624	9680	11593	9162	1490	-12700	8204	14964	387	32767	-11725	-26476	-5532	4152	5065	23015	-6393	-24712	4520	17144	16623	-20945	-1907	155	111	1
-25896	8216	15008	13691	32767	6809	-16404	-5132	-7472	9979	21309	742	-15980	-11772	4708	24360	6875	-301	-24912	7948	12504	3701	32767	-19259	-28096	-1488	3160	11641	24897	-6354	-17892	-496	15880	14533	-20403	-1313	175	128	1
-32768	-18516	26468	-1807	22772	2655	-28648	7456	-19140	32359	22198	8154	-25252	9368	-3676	19427	11460	-4041	-32768	10884	10184	587	32767	-25628	-27828	8060	1456	3953	27586	-8081	-19740	744	-968	10505	-10747	765	68	116	1
-16828	13224	11976	3954	5173	7785	-17164	-724	-12700	10075	21298	4748	-20524	8916	-14752	-4727	11220	-3466	-32212	9904	10908	-11	32767	-26981	-30876	4604	-4916	-1409	26217	-10284	-25784	10852	-14660	13298	-13268	6872	134	123	1
-15984	2404	11728	2170	4998	4254	-16596	3444	-10892	13239	15484	109	-9356	1656	-12004	-15216	12319	-4305	-23356	22240	30928	-4005	32767	-31730	-24136	-516	-40	-929	23227	-5857	-30464	-3988	-7560	-6303	-22829	6470	188	88	1
-13324	-1176	11044	1877	3482	2332	-14336	8512	-11008	-12078	11226	-1434	-12248	-4212	-10344	-11916	12630	-2666	-32768	4704	14920	5406	32767	-31476	-18624	-204	-17112	-5886	14452	-672	-31252	-2172	-4860	-7158	-27663	4963	86	111	1
-13284	-1252	10696	1593	3379	1994	-16056	-1740	-7816	-28754	6916	-1444	-16056	-2736	-7208	-8877	8538	-3273	-27312	12028	18380	7599	-13235	-4391	-17376	-2412	-14612	-8629	2122	464	-29348	-4412	-6604	-3762	-28020	7098	253	75	1
-11956	-2424	10832	343	2204	1207	-16584	-11916	-4336	-10942	6632	-996	-18084	-6648	-4096	-4622	13219	-23	-7368	13280	18120	7015	-29357	9892	-11876	-6708	-3916	6804	-3292	3143	-28300	-4212	-7496	1405	-26027	9063	242	124	1
