#Activity	walking 
#ActivityID	1 
#Date 08-22-13-51
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-18172	-5432	13076	8138	4869	10802	-14848	-1228	-11804	-1148	11735	-8854	-19304	-664	-7976	-957	1428	-499	-32768	32767	16212	15391	-15153	-11712	-16272	1240	-21968	-1472	1547	-1542	-32768	-11208	-8136	-1229	-3333	552	137	126	1
-11576	-4944	12520	3755	1680	2963	-15544	4284	-10144	-22400	12323	-7519	-18336	328	-4616	-718	1582	223	1488	32767	11148	-4472	-32768	7653	-14512	-248	488	965	-656	-85	-32768	-9200	-5848	297	-3574	403	132	160	1
-11128	-2848	12976	1546	2495	882	-18180	-5960	-8596	-20391	9589	-5483	-18248	-2952	-3224	-488	2224	304	12360	20604	7468	-11322	-32768	6604	-7752	-2072	-1840	1553	-1866	741	-29136	-2600	-5840	1332	-3443	678	131	139	1
-11152	-4908	11924	-546	2343	229	-17476	-5136	-7376	442	5822	-5189	-18064	-1496	-1512	134	2373	307	3968	6956	7992	-1725	-28957	14149	-4696	-960	-5208	407	-2602	1282	-19224	-624	-8056	1873	-2992	944	131	129	1
-10956	-3456	12212	-1037	2083	-409	-18308	724	-6396	4003	2405	-4082	-16312	-1680	-1320	683	2638	291	-1964	8880	6852	12333	-28082	27313	-5304	-328	-6688	-342	-3169	1642	-16304	2216	-8496	1294	-2693	996	135	129	1
-11004	-5432	11620	-425	2467	-631	-16908	852	-3924	-6665	1670	-2621	-16720	-264	-976	755	2562	381	-4880	12088	6264	15566	-28398	32767	-5280	280	-6360	-665	-3802	2087	-11656	-760	-10536	743	-2263	944	127	129	1
-11044	-5896	11588	-270	2369	-45	-15292	640	-1368	-19993	3739	-3359	-16400	-1720	-1984	348	2374	203	-7764	13328	6584	11013	-27660	32767	-4624	1592	-5128	-1136	-4130	2474	-9704	-104	-10816	652	-1715	568	133	137	1
-11152	-6368	11220	-506	2011	793	-16372	-2908	-1568	-23195	4952	-3410	-15720	-4112	-2352	-212	2587	-176	-11344	11392	8344	7076	-28350	32767	-6424	4912	-5528	-2048	-4271	2640	-5400	1056	-11152	363	-1098	777	127	133	1
-11592	-4276	11196	-622	1664	1238	-14996	-3968	-3924	-7662	4058	-2487	-15168	-120	3696	-22	2326	-455	-14584	11688	10056	7530	-28704	32767	-8504	5976	-7072	-3336	-4385	2577	-4584	1256	-12320	-652	-703	865	139	126	1
-11236	-2992	11864	-1062	1583	568	-16068	3884	-3400	-7218	3614	-2369	-8952	5288	10832	691	2242	-425	-15264	12144	10328	7802	-28742	32767	-12344	4488	-10032	-4528	-4550	2470	-4536	512	-14320	-2031	-506	1036	128	128	1
-11304	-4636	10496	-1003	1537	227	-15912	648	-1396	-15224	5394	-2848	-16064	2848	11984	-128	4014	-168	-21536	17612	12700	7750	-26558	32767	-16304	3280	-9616	-4838	-4835	2328	-3544	-2776	-14320	-2828	-430	769	122	130	1
-10952	-5192	11160	-386	1336	987	-14628	-2744	1008	-11563	6560	-3029	-18176	-8184	1344	-2103	4016	122	-25932	19568	15636	9238	-22026	32767	-21088	2536	-10456	-4209	-5379	2274	-2944	-6488	-14208	-2952	-430	470	63	129	1
-11168	-4996	11900	-64	1915	1385	-16076	-2024	408	-4079	8167	-2665	-23496	-6688	-4264	243	2201	-34	-32768	28320	19328	11089	-19293	32767	-27160	7848	-16904	-3984	-5684	2612	-4720	-6248	-9512	-2864	-1027	114	120	129	1
-11320	-4740	12140	-384	3041	2190	-17404	1112	-1732	-6093	9890	-2972	-16152	-4528	8832	1545	1875	-307	-32768	27640	20356	14007	-19746	32767	-32768	7776	-16888	-3486	-5870	2920	-7904	-5192	352	-2519	-1992	-442	140	135	1
-11844	-5368	11868	-879	4167	2473	-17192	-1040	-176	-8665	11898	-1957	-13336	1040	10848	-1056	2359	192	-32768	-4888	22184	25025	-20540	32767	-28472	1504	-17808	-581	-6360	2837	-16504	3320	14536	-2907	-3095	-358	124	168	1
-11744	-5728	12156	-359	5546	3927	-16108	-3988	3548	-7063	14966	-917	-17720	448	4304	-860	1864	-184	-32768	2948	5012	32718	-19127	32767	-18056	4768	-18952	2320	-5504	2925	-27568	9120	28112	-2600	-2997	929	120	109	1
-11840	-6400	13732	717	8057	5489	-17420	-4500	2164	-1053	18456	-256	-19600	-5136	8896	-769	1408	-580	-32768	-22404	-12712	15059	-23148	28110	-3144	14184	-18104	1625	-2963	2373	1008	-840	32767	170	-824	384	127	158	1
-12284	-4968	15376	755	12610	7817	-20248	1240	-108	-279	21405	-62	-18776	-5896	5560	-1232	1264	-28	-32768	-32768	-19752	18703	-14674	2754	-720	6656	-8880	426	1201	216	-18088	-5528	32767	1196	-694	879	126	127	1
-12016	-3544	16920	-72	18944	8047	-22384	584	-1012	2888	23949	1366	-21272	-6248	4320	-774	965	172	-32768	1292	-7736	-21520	872	-24174	-13680	2080	-24360	-2265	4020	-1280	-23056	9480	11448	1774	-1655	982	123	123	1
-11324	-6824	17436	-834	26289	10444	-23616	992	-876	5604	26312	1578	-22176	-1488	6768	-639	362	35	-32768	-15176	11580	-32768	11286	-14098	-18256	-10552	-30568	-2711	5422	-2052	-5344	10672	-4208	914	-39	635	131	151	1
-10708	-7912	18316	-1731	32767	15536	-23680	1744	-820	5499	26671	1262	-22648	2640	9848	-1014	133	26	-5508	23220	26968	-17508	28844	-8517	-32768	-4736	32767	1665	3068	-1021	12960	-8496	3336	-3470	3112	731	122	138	1
-8724	-9556	20816	-960	32767	23608	-32112	8388	744	-3059	29142	-1485	-28952	4656	15056	-1629	2	104	30812	-32768	23368	-28262	32767	-32768	-24256	4224	-15128	3626	2384	-215	-32768	5640	23320	297	-2324	-322	135	152	1
-16052	-12964	18792	-6338	32767	26255	-32768	15216	9948	-15943	30205	-2416	-29536	8272	29528	-1965	-2605	942	-32768	18820	32767	-9331	32767	-28106	-32768	5880	-10080	-3139	4990	-2540	-20912	-18744	11904	-4169	1186	-308	127	140	1
-32768	-4024	17528	-22925	32767	25524	-32768	4664	5672	-17884	32767	-3839	-29744	3336	31768	-4207	-5373	1640	-32768	32767	-348	-16135	20918	-23155	-6552	-1072	-32720	-1746	3837	-1214	-8824	-22040	-11032	2959	571	912	141	138	1
-32768	-18260	18204	-32768	32767	14704	-32768	-11736	-2132	-13118	32767	3980	-30536	-11616	-12016	-4477	-1940	137	-16244	-5156	17672	-10370	1433	-15757	-15528	-4192	-18800	1449	2266	730	-18536	15432	-18272	3995	801	-791	121	108	1
-32768	-32768	18140	-29674	32767	23761	-24384	-14708	-1824	3266	32767	5539	-32768	-22472	-18896	416	-3299	-1041	-10588	-3508	18180	-5832	2808	-5258	-19824	2608	-15336	1288	1870	-186	-27176	13800	-10360	475	1575	-813	112	113	1
-32768	-26960	15684	-409	16993	31424	-19096	-3972	-25156	11645	19371	4738	-32768	2208	-6104	1911	-3443	-1298	-8904	11120	9352	-2025	2731	-2645	-16424	664	-11432	1393	1546	-311	-22552	-2824	-6768	-556	1904	-30	120	132	1
-16960	-31252	24084	9060	-24248	5730	-18408	392	-13348	10552	7307	3795	-32768	8960	-6968	1562	-3328	-970	-9668	6720	12280	-1142	2565	-1910	-16392	-920	-12016	1780	1379	-274	-17680	-768	-3024	81	2129	542	147	114	1
5688	-20184	18848	19532	-30743	6164	-9968	1056	-4500	8095	-6592	3894	-32768	4320	-5968	267	-3379	-1642	-10384	8276	10416	501	2584	-1510	-15232	7968	-9792	984	767	-87	-18112	-1064	-3104	223	2263	131	141	131	1
4808	-9100	14520	15995	-28482	2057	-5676	-356	-7276	9659	-15395	2564	-27808	-1040	-6728	-146	-2953	-1252	-9816	8488	10544	777	2454	-1081	-15640	7488	-9920	-583	878	-255	-19560	2816	-3184	254	2089	-655	136	121	1
-4332	-4448	12724	4026	-31475	-11037	-2716	904	-9500	9355	-22631	3314	-20736	1992	-9224	48	-2859	-1158	-9116	10320	10580	1293	2748	-256	-16968	2704	-8024	-707	529	-72	-18376	3776	-1304	-450	2269	-531	151	125	1
-7712	-10272	10036	-2062	-32768	-22167	-2768	2056	-9036	-787	-29460	4409	-17712	2952	-9336	206	-2686	-1003	-9696	9252	9992	2056	2716	66	-16160	2680	-5984	539	257	72	-16296	872	456	-640	2388	-609	141	126	1
-10412	-11316	8972	1230	-32768	-25421	-4252	-132	-7680	-5125	-32768	4602	-13960	4176	-9680	-331	-2754	-995	-9764	9844	9216	2215	2133	-336	-14456	7848	-3872	1471	-43	242	-15192	1768	1504	-442	2329	-111	124	127	1
-11676	-7988	9032	5462	-32768	-26052	-5584	-364	-6452	-6457	-32768	2509	-10416	2232	-9992	-254	-2138	-941	-9704	9300	9384	1816	1611	-1027	-13384	9808	-2976	819	210	92	-14928	3344	1600	-328	2252	-39	133	112	1
-13316	-4524	10720	4024	-32768	-27160	-7972	-1252	-5988	-762	-32768	3334	-8096	1424	-10288	151	-1443	-746	-9700	8728	9488	1317	1638	-1315	-13552	8240	-1952	-132	605	-110	-15088	3424	720	-108	2207	-45	130	128	1
-16664	-4860	13236	-363	-32768	-29153	-11424	-2072	-7984	7397	-32768	3968	-5696	768	-11672	871	-1186	-757	-9744	8912	8580	152	1638	-1596	-13288	5984	-3040	-211	755	-202	-14096	2992	576	253	2426	1	129	130	1
-21312	-8856	15052	-2001	-32768	-29527	-9880	-84	-9208	9243	-32768	7936	-3736	1912	-13424	1887	-1043	-754	-9932	9540	8032	-2131	1193	-2098	-11968	6968	-7280	-108	746	-140	-10152	2792	7376	-696	2852	339	123	131	1
-22056	-9436	15568	-1942	-32768	-29392	-12432	768	-10376	4380	-32768	8428	-2456	4048	-15112	3102	-643	-704	-9084	9380	8560	-4774	909	-2380	-12728	6368	-3528	-119	714	-142	-8296	1688	6808	-1322	3924	377	118	127	1
-28580	-10260	20744	-2485	-32768	-31130	-17320	1256	-11188	907	-32768	10097	-1296	5264	-12840	3283	-266	-421	-9460	8880	9120	-5978	967	-1958	-14528	2880	-4088	-35	872	-170	-15832	-8	-2144	603	3623	25	117	127	1
-32424	-13144	24308	-2510	-32768	-32768	-23200	776	-11724	483	-32768	11320	-296	3152	-10176	3074	-112	-189	-9680	8520	11152	-3588	1593	-2419	-18976	1912	-3168	966	762	98	-23744	-3336	-7280	702	1833	-87	122	129	1
-32768	-20740	28144	281	-32768	-32768	-31388	-64	-15088	1593	-32768	12116	-480	2832	-10184	3068	-89	-161	-10580	6896	12408	-389	2881	-2749	-19376	4640	-6024	1087	753	94	-17872	16	6104	-1130	1873	-255	124	132	1
