#Activity	walking 
#ActivityID	1 
#Date 09-07-16-13
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-8336	-5652	12600	24	175	164	-10808	-11968	848	-565	1	535	-13952	-3632	648	-276	2447	1729	-10752	2832	16072	791	-5443	2839	-13928	640	-2048	-1326	-4509	2536	-5024	2440	-13760	-1815	-2172	-158	125	117	1
-8408	-4780	12548	68	185	217	-13216	-10136	-248	-301	294	562	-11432	-1888	5440	315	3188	1474	-15216	4600	18400	959	-5454	2476	-16080	968	-3720	-1034	-4972	2798	-3312	2184	-13640	-1858	-1877	-366	124	125	1
-8892	-4828	12344	108	163	255	-12720	-8664	-16	-519	313	572	-13912	-1616	4016	-1224	2928	1419	-19376	7216	20600	1076	-5556	2356	-19120	2224	-4816	-1032	-5207	3089	-1344	3024	-14448	-1555	-1352	-462	128	124	1
-9812	-3612	12364	122	50	314	-10672	-7992	1560	-907	311	655	-17880	-2784	-7056	-514	2108	1118	-21976	9016	21976	1338	-5332	2456	-23656	4528	-4648	-1097	-5421	3347	-256	3136	-13240	-998	-671	-373	128	183	1
-8268	-4812	12596	240	11	344	-10560	-9752	1056	-894	449	681	-17984	-656	-4648	443	1594	737	-28496	13144	28376	1672	-4833	2496	-31472	6088	-6632	-1337	-5446	3600	-2904	-968	-6696	-426	-470	-269	126	189	1
-9692	-2616	13756	241	84	407	-16792	-8336	40	-607	731	680	-16152	552	-1664	-108	1586	833	-32768	18288	32712	1611	-4760	2970	-32768	6840	-11200	-2137	-5278	3944	-9888	-7856	-80	-552	-1262	-524	126	178	1
-10128	-5268	14676	175	270	420	-14224	-10232	464	-900	684	725	-16736	-1384	-304	-795	1553	1066	-32768	19392	25440	816	-4714	3812	-32768	184	-14608	-2632	-4854	3447	-22536	-1952	6912	-1182	-1755	-767	125	170	1
-9808	-5104	14072	194	456	590	-12360	-11728	2192	-1150	825	871	-19648	-4656	3336	-563	1417	835	-32768	-6640	9192	-362	-4269	4195	-29672	-1384	-21784	-3212	-3665	2318	-32768	-13856	5928	-2203	-2693	-362	123	152	1
-8660	-5204	14248	288	690	718	-14152	-10616	1816	-1344	1063	1097	-21656	-6464	3592	-837	1157	585	-32768	-3984	-17320	-1776	-3557	3529	-20856	-8720	-32768	-3666	-1923	1720	-4544	-14944	25344	-1344	-2761	93	123	179	1
-6260	-5136	17132	326	1024	876	-18040	-10904	2904	-1514	1326	1304	-20872	-4304	1408	-1107	803	563	-32768	-32768	-32768	-193	-1750	1776	-2888	-16240	-32768	-1546	-96	857	-9040	-18656	30728	-2576	-12	-73	119	206	1
-8740	-5188	16824	320	1698	988	-17128	-11768	1208	-1480	1712	1492	-19384	-6464	1000	-965	318	629	-32768	-8448	-24808	-894	3080	1126	-17376	-8480	-32768	-960	2625	-712	-23064	-22160	8168	-1916	912	527	118	163	1
-10288	-5052	18208	503	2458	1134	-20976	-13384	840	-1432	2111	1656	-23336	-7296	3824	-840	-420	607	3432	-4456	32	-1150	3252	858	-26160	-6224	-10680	281	2875	-1553	-24624	-8264	-5088	1004	661	-285	125	138	1
-10200	-8200	19588	593	2558	1139	-23328	-16088	1120	-1646	2450	1726	-28128	-10832	8704	-821	-1560	417	-10936	-13192	32767	-310	4360	-2244	-28544	10896	13456	645	2108	-711	-17912	-13232	-3032	-441	-1299	-237	124	145	1
-10156	-12228	21744	758	4431	2403	-26736	-25040	4256	-1881	2623	1751	-29176	-15056	15584	-311	-3153	-166	-32768	13928	25072	-447	3881	-2129	-31952	-9616	-9496	408	3363	-1444	-21280	-3848	2312	670	572	561	123	124	1
-14424	-19836	21492	629	5546	3943	-25584	-32768	8672	-2341	2605	1550	-28800	-10512	16632	-632	-3771	-629	-32768	32767	26008	-2674	2268	-1390	-18472	15136	-17592	501	3048	-820	-18240	3016	-7056	378	1205	1233	112	40	1
-14084	-21676	24240	214	6902	5898	-32768	-30296	9656	-3017	2359	1266	-25880	4264	12712	-244	-2449	-504	-11200	-14216	27440	-1071	746	-729	-24640	-9960	-8432	-841	2656	-776	-11984	10920	-18288	1238	1440	794	125	49	1
-21132	-12684	31316	-946	9078	6244	-32104	-28664	14544	-3546	1128	1897	-28520	-200	-13896	643	-1523	-302	-18080	5256	13672	-538	98	-268	-13336	5336	-13704	287	2044	-543	-13352	3520	-13176	-75	1276	1064	110	85	1
-32768	-32768	31796	-3393	6588	5468	-7792	-26744	-432	-4335	685	2081	-25144	2080	-5592	23	-2474	-938	-9608	4000	16224	-179	45	-115	-19808	-1832	-6120	679	1311	-454	-20608	2744	-10496	508	1484	804	124	96	1
8740	-32768	32767	2180	2948	4855	-9840	-22192	-5672	-1813	819	629	-31680	6752	-4056	-449	-2922	-1637	-7368	3536	14872	-69	66	-55	-20272	-936	-5504	821	1270	-416	-17200	3976	-6144	634	1731	651	110	96	1
-23956	-27088	26792	3728	-505	-1313	-12784	-7304	960	625	1060	-633	-28896	-3496	-8136	381	-2324	-2013	-7512	3912	14928	-11	139	-72	-16336	5784	-2944	972	727	-232	-16904	2816	-4624	61	1692	652	110	99	1
