#Activity	walking 
#ActivityID	1 
#Date 10-06-18-16
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-7580	-5812	9544	-2579	-32768	-21361	-9148	3580	-4836	1721	-32768	-7066	-12820	-3312	-7336	14233	-14437	-5430	-10280	4204	11680	269	1052	-355	-15300	-3192	1320	6793	7125	3232	-14752	-3932	1808	5139	10828	5416	115	133	1
-13480	-4520	11048	-6310	-32768	-25216	-12012	2792	-5792	-1817	-32768	-8408	-12400	-4204	-7700	17063	-13460	-4416	-10728	4988	11132	-340	1215	-1566	-16620	32	608	7176	7372	3660	-15224	312	1968	11309	12405	5786	119	133	1
-17204	-3492	11108	-10230	-32768	-26458	-12288	3824	-6424	-692	-32768	-9995	-10796	-776	-8052	22923	-13000	-3942	-11388	3504	11368	-371	1254	-2379	-17084	52	172	3151	7002	2895	-15084	1532	2212	12248	13984	7188	125	134	1
-16732	-4392	10576	-11565	-32768	-23510	-13944	5288	-5108	-3630	-32768	-12007	-8976	2732	-8276	22814	-12639	-2852	-10524	5228	11996	-1165	1800	-2747	-16956	-1308	-164	659	6902	2830	-16588	488	-748	8477	16056	7678	122	134	1
-17860	-7080	11776	-9496	-32768	-21503	-17676	5272	-6252	-4934	-32768	-13111	-8384	2868	-8492	21757	-12380	-2840	-12164	3388	11884	-1422	1737	-3181	-16860	-1084	-616	350	6861	2793	-15580	-1648	-120	4736	16819	6623	127	133	1
-18500	-7576	12620	-8872	-32768	-21477	-21264	7620	-8460	-4435	-32768	-13566	-7908	2864	-5252	6708	-5876	-1982	-11480	4188	12000	-1241	1511	-3298	-17644	-744	-1904	4860	8447	3342	-15516	464	-164	637	18356	7931	126	133	1
-28764	-1696	20868	-14039	-30407	-26587	-25108	10392	-10292	-9524	-32768	-13982	-8616	4936	-2712	1906	-2755	-1618	-12344	2736	11536	-2219	631	-3627	-15792	-376	-1760	3929	9353	3307	-16852	3576	-832	-2675	17606	8443	127	132	1
-32768	-4612	21780	-16580	-31596	-27315	-30656	8740	-15456	-9682	-32768	-15767	-10320	3780	1568	2943	-2980	-1357	-12296	2640	12044	-2378	599	-2476	-16404	-412	844	2668	10940	2879	-19280	2380	2688	261	11659	5805	125	130	1
-32768	3984	14492	-14765	-32768	-24843	-26552	7728	-18112	-8346	-32768	-14175	-13912	-3324	5324	-2573	-3135	-3912	-11992	3632	11996	-2908	971	-3751	-17492	1892	2604	-523	11889	2626	-18980	936	4924	-57	7808	4898	123	131	1
-32768	7156	3556	-10026	-32121	-21136	-23940	9244	-20444	-5946	-32768	-10697	-17588	-6112	12912	-376	-2028	-8237	-12324	3076	12352	-3367	2358	-4740	-17972	724	-604	-1860	13806	1803	-17620	296	5200	449	8055	5649	124	132	1
-32768	12552	-9756	-3956	-26812	-15864	-17476	7908	-24336	-2810	-24591	-10004	-18000	-2132	21788	7668	-2462	-9459	-12908	2904	13840	-3665	5221	-6472	-19568	-3008	-2028	-979	15976	1506	-18576	-2220	2196	4381	9012	6076	116	132	1
-32768	27488	-22740	-7640	-14669	-9347	-6912	9552	-24424	839	-9987	-7870	-16936	4372	26496	1127	2896	-3310	-12516	1172	14400	-4031	9909	-6625	-18900	-3304	-2620	-1797	18013	1148	-18652	-392	508	8242	6580	3857	119	130	1
