#Activity	walking 
#ActivityID	1 
#Date 08-20-12-52
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-4224	-16800	4392	-5593	-6925	-28440	-5760	-3636	-1544	17209	-21000	4829	-13576	-7844	-8180	13920	-17292	-4506	-8512	6876	12632	173	1383	-1507	-15484	2816	-16	6216	3653	1145	-14120	-1124	-936	7182	11338	3870	131	118	1
-7404	-15620	8144	-1961	-11551	-32768	-7684	-4300	-1368	18771	-24518	6143	-12236	-8548	-8196	19767	-16804	-3966	-8324	7032	12660	336	1228	-2123	-15756	4228	376	7525	3800	1446	-15044	-1080	-1388	4752	10227	3777	138	120	1
-7992	-8484	8424	-4193	-15011	-32768	-9544	-5208	-2340	21498	-27877	7050	-12096	-8736	-8964	26631	-15018	-4159	-8284	7000	12592	342	1238	-2244	-15160	3052	-64	6655	4413	1363	-16160	2808	-284	4541	9201	3478	139	118	1
-11116	-8528	9956	-9883	-19504	-32768	-10512	-96	-280	18007	-32298	15399	-9836	-3364	-10760	32767	-12446	-4095	-8448	6444	12724	542	802	-2332	-15408	3356	-248	6664	5036	1522	-19496	6648	-408	5350	6107	3505	117	112	1
-15088	-10136	10476	-10304	-22532	-32768	-12092	-1636	-2296	10964	-32768	12063	-7420	2468	-9272	29535	-9174	-1368	-8304	6552	12732	334	1181	-2150	-16244	3608	-488	4134	5790	1775	-18048	6920	-512	1557	4458	2634	122	119	1
-15732	-10640	10356	-10191	-23833	-32768	-12236	-2824	-2444	10825	-32768	12587	-6804	4788	-9312	19301	-5159	-1269	-8196	7080	12768	385	1227	-2847	-16520	3388	-684	3206	6273	1742	-16280	3280	-316	68	6116	1986	130	122	1
-15928	-11792	10288	-10055	-23588	-32768	-17472	-3980	-4592	9343	-32768	15717	-7368	4616	-10044	4835	-1228	1033	-8516	6264	12840	344	1986	-2879	-16256	3204	-1460	2967	6880	2050	-15572	1348	-952	845	7156	1682	142	124	1
-19832	-15140	15712	-11593	-22450	-32768	-23752	-3536	-3272	3022	-32768	14012	-8208	5228	-11436	-5174	3000	328	-8496	6556	12616	592	2683	-2895	-16472	3116	-1172	2980	7465	2241	-15976	80	-1580	2347	7105	1712	137	133	1
-26516	-20524	22180	-14546	-22387	-32768	-31904	-5964	-3644	422	-32768	13823	-7868	6652	-9128	-11316	6195	-1493	-8796	6400	12892	858	3334	-3391	-16448	3536	-1592	3092	8048	2412	-16584	-504	-1356	3852	6189	1679	126	134	1
-32768	-17832	25516	-18547	-23906	-32768	-32752	-7564	-4880	-298	-32768	11225	-8772	2676	-1740	-8450	4359	-4597	-8852	6456	13592	1499	4390	-3494	-17476	3812	-1924	3675	8960	2203	-18640	816	-480	4537	6048	1758	123	125	1
