#Activity	walking 
#ActivityID	1 
#Date 09-09-17-36
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-12388	-384	13836	867	17251	2460	-20188	-492	-2704	-5837	16155	5822	-19264	1376	2416	-2434	7140	-1242	-32768	-29948	-32768	7681	11229	-266	-4072	-624	-23564	-1545	20966	-3568	-13412	10288	14524	3613	2804	-1711	124	224	1
-11400	-264	14828	283	23224	1334	-20968	-172	-1568	-8712	17002	6749	-20532	-1104	1052	-8849	3713	695	-19692	27552	32767	-22188	7586	-10360	-18264	2324	-2452	18055	30699	-7643	-9420	11336	2132	-8798	8789	76	53	238	1
-9732	-256	15480	-1596	31704	-591	-22980	732	356	-11397	17562	7266	-21852	-652	3120	-10467	-2245	3259	32767	32767	14168	7563	10376	-14339	-32768	3088	32767	14148	4709	3199	-14284	3916	-4256	-12000	16046	95	100	138	1
-7372	-1848	16148	-1913	32767	-5450	-26292	-2036	4928	-14550	17666	9338	-23904	-872	9628	-4887	-10112	3990	11648	17504	-2244	1982	21062	-23159	-2104	-2068	-4440	-12727	17976	-695	-24388	-3792	9488	-799	-215	810	140	112	1
-9164	-4260	14900	-3701	32767	-6669	-26012	-2912	10036	-15648	17863	10418	-21780	192	23100	-7764	-20438	4131	-32768	-5432	15884	-10937	31064	-23723	-27016	1224	-11512	-17741	16461	-8077	-18176	9236	22340	-15514	-1501	-2155	187	104	1
-27384	-8068	8284	-4243	32767	-666	-21836	-11792	1296	-15017	20650	12954	-9952	-236	9792	-15982	-9485	3274	-28836	19540	15740	-11275	20460	-13407	-26276	-3356	-12596	-26478	15879	-8387	-23464	-2276	-4052	-10763	16359	2944	152	70	1
-32768	-7860	10296	2985	32767	11506	-24440	-11476	-13012	2048	25909	13188	-21728	-8796	-7040	-18497	-6331	-5527	-18584	-4292	12188	-5892	5025	-7188	-14484	-3432	-10896	-28947	15905	-5062	-21888	-3088	-18404	-2201	15561	912	171	117	1
-32544	-16396	18908	3354	32767	16805	-32768	-2216	-4424	-3491	21828	11700	-32768	-11620	-13260	-10926	-11736	-6540	-15084	2568	10668	-2181	-697	-3606	-16464	-11840	-14220	-14798	14841	-2531	-7448	-2572	-10156	4702	11941	961	171	133	1
-18824	-11220	32500	532	32767	20281	-26148	-6672	4248	-9595	15467	8209	-29540	-1656	-5868	10228	-25269	-3294	-13528	3868	10200	-302	-1898	-2078	-13740	-6916	-10492	16567	14659	2827	-10896	1092	-8284	3607	10108	619	135	75	1
-32768	-10488	24860	-13487	28447	9047	-12860	-3544	-30092	15232	9526	5414	-28272	1004	-3684	17818	-27527	-4429	-13112	4180	10188	1225	-866	-383	-18192	-1400	-7512	23557	11809	2737	-15484	4492	-6384	4147	14255	2721	150	119	1
-27464	-13964	26880	-7134	-26044	831	-12168	-4036	-32352	18571	8428	6001	-28116	3972	-6096	9556	-25527	-7199	-12608	4940	9800	1206	-158	-423	-18820	3780	-5436	19841	8423	2043	-18952	3276	-4056	6952	13180	-1832	81	103	1
-4376	-7732	17900	-3146	-32768	378	-15768	1752	-3436	-6930	-5941	398	-28320	2204	-9240	843	-22078	-6530	-12308	3904	10260	1515	159	-520	-15648	7912	-992	645	6653	447	-17904	3132	-680	4273	12370	-3434	0	123	1
-2944	-5728	11284	-2866	-32768	-1574	-8024	-320	-9156	-2967	-14226	-3227	-23600	2176	-9844	-4721	-20716	-5864	-12372	4444	10080	984	-8	-635	-16364	3584	-3388	-14319	4605	-979	-14392	3268	296	2304	12165	-2637	96	148	1
