#Activity	walking 
#ActivityID	1 
#Date 10-10-18-18
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-32768	21864	-20748	6711	12822	7649	-8416	1748	-1512	-3168	12860	932	-18280	604	14116	6075	7056	7906	-9032	4360	14268	139	15904	-5558	-19052	1352	-872	10030	13417	-5342	-19660	3868	776	10811	898	494	68	132	1
-28384	-16064	24092	15833	12238	21718	-20288	-1716	6336	-10319	16742	2920	-18224	2916	-492	1907	12171	5879	-9384	4892	14080	538	21184	-6729	-20820	1892	-1992	8574	14445	-6161	-20616	4132	1012	10489	-844	549	87	127	1
-9996	-584	14656	6842	20132	14705	-32768	-11500	5808	2398	6584	-3543	-21776	5448	1372	-7581	12573	8503	-11540	4892	13968	560	28223	-8465	-23528	1036	-436	8194	15916	-6860	-22404	4148	2184	9480	-2916	-195	108	127	1
-17468	-3468	14240	9151	23947	18259	-18560	3184	5544	14675	11259	-1424	-13508	428	5204	-3071	4217	19	-11044	5360	14200	574	29404	-8888	-25628	0	1864	11242	16763	-6638	-23608	2344	5608	11420	-7405	-719	101	125	1
-23576	1140	10772	7456	17270	13448	-17908	2292	-7332	7487	17235	2366	-22224	-5096	5548	8552	6179	-5689	-14808	7116	14412	2555	32767	-15102	-28248	1088	3944	14862	16971	-6353	-26628	1252	11284	12118	-17050	609	98	129	1
-23940	2592	14324	8671	1566	9637	-29864	-372	-8900	3643	17797	-1549	-23644	9000	-5352	2808	14205	-2992	-23912	4544	16964	8511	32767	-18721	-29808	1212	584	17894	18422	-4451	-24252	-4716	10160	9407	-20865	256	127	125	1
-12072	-124	13432	4772	729	3720	-15944	4816	-9796	6039	17694	1367	-14680	7360	-14604	-16791	9600	3738	-28452	8676	16308	20807	32767	-17076	-26656	2240	1312	24350	19418	-3469	-22088	-5316	1872	12074	-21399	-742	159	120	1
-11392	-3960	10952	2900	142	1251	-13752	-2824	-5680	3033	14627	718	-7468	-5892	-7620	-11077	9422	1883	-32768	14288	21564	25350	32767	-23325	-20244	6152	-7176	23848	19929	-3439	-22504	-1596	-4464	15877	-20669	2234	175	117	1
-12012	-5028	10812	1974	1328	1166	-12424	-5760	-4988	6984	11219	-444	-11420	-13692	-9264	5906	9964	3073	-19576	9172	21748	32152	32193	-23301	-20404	1100	-10416	18108	18587	-2340	-24260	1836	-9360	19453	-20490	5097	169	114	1
-10144	-6272	10164	1919	168	2038	-13200	-4800	-3792	7022	9924	-421	-15088	-5572	-6844	17730	11015	2281	8736	21952	6152	32767	15965	-19909	-18600	-8788	-9104	12328	13567	1407	-24148	44	-10804	10500	-21158	7087	163	97	1
-10728	-4904	10744	2450	-1181	3094	-18588	-2412	-3372	7169	8961	-135	-16192	856	-4728	17242	9807	1796	-26924	32767	24284	10918	-11751	-2447	-9532	-8308	-16032	14447	8276	-560	-21992	-1368	-7132	2810	-22976	6609	159	111	1
-10684	-3652	11904	2240	-1369	2909	-18012	1276	-1020	4369	8375	314	-18008	4680	-208	12186	8542	1811	3248	14312	11968	-6250	-17678	-2577	-11784	68	-4272	25669	1809	5246	-21508	2340	-5052	3351	-23335	8223	155	129	1
-10648	-3048	12192	1345	-545	2114	-15536	1620	-1480	2117	8493	-558	-16408	3484	1004	6632	9137	3388	2304	-4144	11228	7882	-16003	1566	-7148	4232	-4504	14926	-2296	10482	-16312	2336	-6132	4893	-19350	9168	160	151	1
-10440	-3392	11792	447	295	1413	-17064	-940	-2292	1381	8119	-335	-15516	1888	-572	2085	11461	4319	-1480	7872	10356	18848	-16720	8307	-6700	-1136	-6364	-2534	-3429	12407	-17944	168	-5568	4859	-18442	6938	152	156	1
-11100	-3960	11172	64	541	1001	-16512	-2836	-3076	1926	7352	-116	-14736	1708	-2232	-2267	14175	4773	-5420	15364	12324	9691	-18547	11567	-8512	-4196	-6508	-8022	-8749	15243	-17708	-620	-4964	3115	-18388	6500	143	156	1
-10640	-4152	11020	161	383	899	-14900	-2224	-3456	1970	6726	-415	-13004	1484	-2792	-5211	17465	3522	-7280	7700	14884	2922	-22072	17454	-9968	-6268	-6848	-8237	-13626	17982	-14208	1244	-4772	1075	-17978	6192	142	145	1
-10860	-4056	11072	138	275	902	-15840	44	-3724	-1667	5861	-175	-15596	1856	-2260	-8087	20013	1379	-6924	1420	15404	7133	-24176	23957	-11176	-6436	-5188	-5157	-18119	19232	-14116	1976	-4324	-1970	-15686	5455	140	139	1
-10740	-3776	11268	-23	399	886	-16324	-76	-2784	-7450	5147	-496	-14936	-132	-5304	-8197	17424	219	-1084	11219	-444	-11420	-13692	-9264	5906	9964	3073	-19576	91720	20175	-12952	948	-4700	-5953	-13500	3954	141	144	1
-10376	-3720	11152	-126	489	959	-15820	-3020	-2040	-8253	5180	-487	-16796	-3256	-9056	15	10899	-367	-14088	-1084	18852	7466	-29059	24465	-9956	-4896	-6400	-8248	-25821	20434	-8820	468	-5256	-8156	-10392	2636	147	136	1
-11368	-4136	11184	42	171	1284	-14456	-4720	-3124	-3554	5374	-215	-16216	-6344	-5916	2455	8722	1339	-17276	-3152	19012	8495	-32768	21536	-11112	-4732	-7404	-10723	-29100	19672	-7520	52	-5168	-8640	-7307	1634	137	139	1
-9488	-4092	10956	148	-164	1314	-15332	-3532	-4144	680	5783	314	-14424	-4720	-4988	1364	11927	2715	-20288	-316	18288	9656	-32768	18275	-12796	-6744	-7432	-9084	-31534	19009	-7880	-996	-5228	-6687	-5016	1593	135	146	1
-11816	-4516	11036	386	-486	1455	-16504	-1136	-3084	-1123	5334	276	-14864	-1180	-5732	1350	12655	3956	-21516	4112	17640	8071	-32768	18112	-14036	-8840	-9076	-2856	-32768	18842	-7852	-2460	-6204	-2095	-2451	1510	127	149	1
-10772	-3412	11384	407	339	1715	-16116	-976	-2364	-3736	5115	273	-16236	528	-4680	2582	10162	4029	-22492	6228	18196	5259	-32768	20541	-16108	-6664	-8944	2853	-32768	19639	-8168	-2932	-5384	2277	1034	1382	130	150	1
-10724	-3212	11536	96	1045	1619	-15656	-720	-1220	-4681	5960	414	-15980	1352	-1700	1601	9425	3060	-28228	9940	20248	3307	-32768	24005	-18788	-2800	-10240	1678	-32768	20788	-8692	-2060	-2516	4385	3135	1652	126	168	1
-10700	-3440	11812	-393	1700	1515	-16292	-2156	-1376	-3091	7062	1030	-16712	2724	-680	-943	10200	1915	-32768	7340	18796	1319	-32768	27167	-19724	-64	-9616	-3830	-32768	20235	-10584	2188	-628	4371	2008	3102	122	159	1
-10740	-3152	11756	-1091	2917	1312	-16848	-1560	56	-2605	8169	1449	-17684	3472	-396	-2435	10095	-23	-32768	1888	11416	2630	-32768	25228	-20900	3352	-5792	-12234	-32768	17765	-15044	5584	3208	946	-555	5018	118	153	1
-11108	-5124	12456	-1020	3655	1994	-16224	-1052	-120	-5314	9425	1897	-17208	1084	-296	-6701	9156	-777	-32768	1064	1196	2085	-28909	21734	-20364	-6148	-5624	-21503	-28699	12926	-20392	7096	13736	-7198	-2152	8604	118	164	1
-10904	-4492	12952	-126	5697	2434	-16828	-1408	-368	-8660	10651	2339	-18308	-1696	-1692	-10015	7933	-546	-32768	-6408	-10748	-1300	-17144	20142	-18272	-8588	-5916	-16525	-18320	7531	-21404	5352	21440	-16245	3839	10608	123	245	1
-11600	-3940	12356	-40	7691	3226	-17436	-1112	336	-10828	11968	3287	-17824	-3428	-2548	-9249	5176	-232	-32768	-16792	-20828	2651	-5222	13292	-8172	-6692	-5064	2670	-8648	5673	-18784	84	25124	-15671	6070	3019	125	253	1
-13172	-3612	11744	904	9999	4417	-16504	-3608	-1436	-6463	13730	3794	-17328	-2692	-3820	-7718	3233	1327	-32768	-5820	-18792	-3561	10105	7680	-4236	5912	-5016	5334	5930	-2	-20644	-4140	21968	-5630	1501	-7612	128	199	1
-11272	-3936	13896	2171	12285	6037	-17548	-2816	-4568	-1992	15047	4409	-17224	-2828	-5408	-5724	1325	2469	11472	-21676	-5188	-20372	22764	-12142	-10716	4684	-11668	-6966	19132	-7154	-17088	2396	11972	568	2279	-6901	131	147	1
-11040	-5144	13192	3217	16003	8186	-19604	-1072	-6068	-1241	15560	5182	-17720	-4068	-5244	-4216	-450	3423	-10900	6816	32767	-9163	18114	-12216	-32768	8532	21628	-3915	9855	-3924	-22348	3384	1852	5261	12460	-5165	132	107	1
-10980	-5824	14220	4810	20805	10698	-20684	-3188	-4052	-3691	15874	5767	-20904	-5428	-4088	-1403	-2499	4174	-6596	-6044	24484	-8067	18531	-11639	-19780	-10988	1144	-14269	10997	-1056	-15060	-3512	4524	2665	4945	2372	137	69	1
-12744	-7368	13016	6353	28061	16603	-23964	-1856	-1812	-3642	16122	5776	-23220	-2360	708	-739	-8702	4992	-20320	-4724	19836	5640	25906	-7868	-19880	-17124	-156	-2963	16530	-12436	-20776	-4200	7812	-12278	2504	1913	135	42	1
-32768	-7660	11900	-1055	21455	20640	-14068	116	-18656	4988	6694	1273	-19576	4936	-8500	8092	-16827	-6215	-9416	5644	13216	-1992	1010	-2992	-19260	5596	-452	6158	6940	-2904	-18900	-4344	60	-2156	9610	-3092	132	92	1
-22976	-20808	15300	-6397	-7344	-8295	-11128	6672	-15808	-3884	6351	-580	-20892	5032	-6784	4267	-18321	-7816	-10504	4620	13052	-1024	1474	-2475	-15208	4920	-2300	-7364	8590	-2862	-15236	-160	452	3391	10143	-2245	127	103	1
-7576	-16824	11148	759	-18211	-16356	-10444	3144	-6448	-14978	-1364	-2176	-18960	2632	-7056	-3490	-17295	-9365	-10460	4160	13024	-281	1879	-1749	-16444	1404	-4320	-14543	6913	-3213	-14836	2148	-2044	4377	11314	-3294	120	112	1
-2116	-2724	6780	-3262	-18039	-15570	-8980	-2416	-10936	-11535	-7690	-5335	-17736	-1712	-8320	-2573	-15397	-9970	-10224	5212	12852	58	2007	-1489	-17248	-3776	-4672	-6649	5736	-3302	-15644	2168	-3404	2953	11154	-3635	113	119	1
-7732	152	5128	-17812	-18334	-18717	-5376	-3944	-8968	5375	-10349	-7847	-17536	1932	-8680	1856	-15048	-9911	-10492	5192	12428	204	1748	-1435	-16788	-2428	-5596	7383	3792	-1378	-16648	992	-3704	4304	12546	-2622	107	114	1
-11396	-7460	4888	-18785	-21666	-18178	-6264	268	-11132	18622	-13901	-13582	-16956	3756	-7844	1065	-16852	-9127	-10720	4840	12192	399	1142	-1435	-16208	1748	-4380	11930	4306	-1000	-14832	-320	-3944	9012	14215	-2480	110	117	1
-11996	-3632	4632	-13778	-22898	-17708	-10100	7072	-9936	16328	-18549	-16179	-15812	3316	-6860	-447	-17382	-7742	-10552	4496	12348	517	945	-1261	-16208	4236	-2912	5568	3884	-1166	-15080	1204	-2320	10360	13741	-3701	110	142	1
-11048	-684	4432	-14929	-20981	-21678	-10456	7888	-9876	14636	-19184	-16286	-14152	2728	-6292	-2997	-16325	-6709	-10424	4836	12344	578	1151	-1230	-16212	2752	-2456	-819	4320	-2034	-15616	4124	-2404	3884	13253	-4539	115	141	1
-14444	536	5784	-15988	-16687	-25997	-9856	6496	-11916	-6148	-23992	-14122	-12336	1524	-5060	-2540	-15352	-5913	-10120	4996	12268	261	1401	-1239	-16064	968	-3100	-304	3551	-1989	-15588	4960	-2732	-1382	13061	-3054	123	133	1
-18516	-708	6332	-14296	-14916	-28164	-9440	5820	-11464	-7332	-24240	-14322	-11800	904	-5424	-1354	-13853	-6065	-9848	5152	12420	-260	1473	-1539	-16028	812	-2860	3169	4040	-1702	-15620	3464	-2308	-1930	12203	-3030	127	133	1
-18196	-340	8036	-11093	-15377	-26179	-9912	-1364	-11852	-606	-24956	-18336	-10368	584	-5184	-1414	-12388	-6595	-10700	4988	11868	-288	1098	-1804	-16200	1520	-2664	4845	4371	-1644	-15428	2584	-2936	-1072	11965	-3107	136	123	1
-20288	1896	9612	-13328	-16641	-25330	-11948	-1900	-10496	10611	-25335	-18154	-9976	580	-4616	-2491	-11645	-7440	-10636	4964	11836	-526	742	-1981	-15648	2484	-1956	3180	4829	-2122	-15728	2460	-3040	-1916	11560	-2765	139	120	1
-21156	-1692	9928	-13323	-18300	-24180	-13236	20	-11412	16984	-26207	-17758	-10540	-460	-4172	-1807	-10825	-8030	-10404	5040	11928	-744	597	-2048	-15788	2344	-1980	-323	5304	-2549	-15972	3460	-3168	-4059	10724	-2823	139	128	1
-20976	-564	9624	-11785	-18090	-24447	-13220	1992	-11524	18044	-28034	-15925	-10092	360	-5220	-983	-8875	-8332	-10488	4664	11880	-743	655	-2129	-15956	468	-2484	-3559	5982	-2878	-15688	888	-3088	-4022	10357	-2835	134	127	1
-22632	872	11188	-11981	-16832	-26040	-13356	3460	-12124	15506	-29137	-14610	-9668	2052	-3816	-2528	-6604	-8204	-10856	3548	12236	-350	1114	-1810	-15780	-1836	-2528	-554	6386	-2873	-15052	-1920	-1952	-1186	9440	-3065	132	126	1
-24072	3372	12476	-14046	-17195	-26151	-15064	4968	-11936	7491	-30019	-14165	-9176	3752	-1952	-7143	-2913	-6356	-10360	3792	12480	-335	2027	-1295	-16376	548	-2052	3786	7013	-3350	-16048	-648	-1652	130	9268	-2536	124	127	1
-24996	8516	13568	-17829	-17932	-23388	-15292	3824	-11984	-1815	-30114	-14099	-9464	2024	-260	-10827	1638	-5400	-10544	4488	12720	-411	3269	-1449	-17588	3648	-1960	2196	7508	-4163	-17960	2592	-2288	332	9130	-1675	109	127	1
-28388	19140	13272	-24648	-18811	-19815	-15872	2920	-11908	-11475	-28171	-12639	-11200	-4372	864	-13843	5076	-6258	-10620	3908	12856	-656	5237	-2448	-18288	3328	-696	-528	8645	-4965	-18924	4752	-1300	516	7393	-1677	111	127	1
-32300	20060	8900	-24208	-21422	-11088	-16648	3544	-10944	-21512	-23923	-9736	-13784	-8172	3904	-11692	5507	-6851	-10448	4436	13452	-384	7804	-2969	-17896	1688	-176	350	9784	-5950	-18948	3672	996	1700	5650	-1485	110	129	1
-31740	21984	1716	-15081	-20057	-651	-16800	2908	-8616	-25668	-16988	-6256	-15468	-9844	8664	-6694	8874	-7827	-10468	5020	13664	-899	11266	-3770	-18536	1780	524	3329	11255	-7073	-19440	1636	2900	4357	4745	-1312	104	125	1
-30504	22364	-7704	-6992	-13488	4987	-12908	1072	-4076	-18564	-6323	-1395	-19596	-8288	11684	-5505	9644	-4409	-10132	4664	13708	-349	15925	-5144	-19848	1956	540	4025	13031	-7689	-21244	340	2768	5284	1991	-1373	104	124	1
-32768	-13944	-7584	19499	-2032	-577	-6936	-1000	-5492	2570	6638	2383	-20008	-5632	12748	-5526	5311	4257	-9804	4820	13732	288	21409	-6079	-20284	-636	832	6041	14474	-8266	-20968	112	3664	7555	-1668	-1507	100	123	1
-19836	-12952	24804	23607	-1829	5731	-18604	-7488	3124	14262	9913	4257	-14556	-6684	2268	-1440	8437	10163	-9692	3776	14140	703	28125	-6831	-21832	-908	1148	8785	15454	-9315	-21280	2088	4788	9249	-4733	-1346	97	124	1
-1760	-4348	10792	29845	11382	22835	-32768	-30868	16848	26505	-2151	-1702	-24088	-10084	-608	7681	18195	11478	-12104	7144	13840	2759	32767	-8668	-26824	188	3532	11169	16764	-10585	-23728	4488	5860	9304	-9008	-2308	110	121	1
-32544	6504	15392	21095	3869	23435	-19644	1644	-4904	32767	11583	5964	-32768	-13988	552	29287	11961	-4850	-15056	8612	15192	1750	32767	-12780	-29164	3088	6384	13779	16246	-10901	-24808	5648	13284	5612	-22647	-2469	111	119	1
-19744	-1188	13756	29281	7430	17466	-32520	20156	-4844	32036	15927	5999	-32768	2164	460	32767	9902	-1507	-22524	3476	15656	2867	32767	-14168	-30120	4976	4928	14231	16984	-11780	-21744	388	8992	-484	-18793	-4675	112	117	1
-21376	11236	22496	28180	6555	16436	-20144	15428	-9080	-2716	13764	-856	-24360	22092	2204	11368	14348	11916	-28420	11128	15936	5668	32767	-18045	-27200	9352	-1768	11677	17273	-13165	-23060	6856	64	5071	-17829	-2876	119	110	1
-8532	3600	15856	1090	2120	543	-18860	2060	-3600	-27759	10289	-997	-11092	23924	6616	-14105	13092	19267	-32768	7676	24340	3221	32767	-21343	-20764	10972	-12036	-626	15910	-15347	-24388	15404	-8164	2928	-17292	2346	87	106	1
-13164	-7888	9012	-402	2070	-227	-16480	-15956	-2188	-20008	8063	211	2304	3308	-10420	-25437	15562	5906	-17952	12660	22752	10371	32767	-15306	-22796	2356	-12888	-11761	14292	-16762	-26344	12760	-12852	-6064	-18182	5343	78	106	1
-11780	-5728	10020	-517	621	697	-5896	-15560	-7088	4039	5580	2441	-11424	-10716	-14348	-11557	17946	-7627	-32768	11504	17576	12927	21703	-21496	-17684	-2968	-12552	-16287	7866	-12092	-25648	4608	-13060	-21227	-23831	3172	123	111	1
-11372	-3628	11020	361	-742	869	-14160	-3680	-6980	14558	5961	-577	-15076	-1996	-13192	-6079	19185	-14510	-19376	31280	21964	-11326	-10207	-4516	-16152	-6144	-19416	-17680	7778	-11681	-21312	952	-6064	-23350	-26261	2750	152	135	1
-10708	-2524	11796	-205	-804	72	-23888	7088	-4964	-3018	3638	1261	-16772	-7800	-7548	-14019	15163	-1807	-1760	7320	12508	-20333	-22527	-10525	-9692	-404	-7596	7928	-4586	-8083	-19100	3800	-4988	-16082	-22566	3513	175	133	1
-10428	-2932	12012	-1521	441	-964	-18208	132	-1608	-22893	2343	513	-18052	-13664	-3568	-17644	20475	8517	-248	3180	8432	-5457	-23947	-7979	-8064	2692	-11376	7003	-11054	-3752	-18364	5904	-8100	-11708	-17548	3749	154	170	1
-10612	-4516	10788	-2205	1077	-1164	-12392	-12264	3452	-21048	576	792	-17952	-7924	-6400	2409	10791	5837	-5272	16852	7132	-50	-26901	-2187	-6144	3164	-12628	663	-14812	-1687	-17352	6116	-8436	-12503	-16003	2030	137	174	1
-10744	-5196	10500	-1714	708	-600	-10360	-14036	6760	-2966	3364	1864	-17432	-4388	2016	4764	949	6932	-9828	24912	4996	-10678	-31362	3944	-5840	3192	-11844	-5252	-19594	394	-18908	5388	-8936	-15889	-16947	1479	140	154	1
-10608	-5032	10728	-755	-86	73	-13336	-6856	3500	6191	7110	2324	-18240	72	3336	1820	2888	1316	-11616	22292	2464	-19616	-32768	9524	-7428	4116	-11260	-9801	-22893	2325	-16088	4820	-7532	-18337	-16110	5127	134	161	1
-10640	-4052	11368	-633	-166	185	-17024	-200	540	-81	8036	2155	-17124	2956	672	-5307	8304	-2220	-11832	18284	1164	-19448	-32768	15774	-9252	3352	-13032	-14368	-25495	3625	-14956	2936	-7148	-17900	-14024	6866	141	162	1
-10508	-4288	11204	-1283	661	236	-17724	-776	-468	-12055	7219	3201	-17264	-1792	-5132	-13610	8169	-778	-12060	16504	680	-14307	-32768	22187	-9372	1600	-12980	-17074	-28349	5495	-14912	2120	-7476	-16457	-12426	7119	135	155	1
-10792	-4996	10708	-1626	1403	675	-17440	-1588	-512	-13394	6965	3130	-13908	-4556	-6484	-12229	5613	-453	-14944	17784	1844	-10726	-29108	26518	-9836	852	-13944	-19725	-30922	8357	-13000	-852	-7792	-14707	-10124	7216	130	151	1
-10628	-5384	10528	-1283	1522	1166	-14324	-8384	-1096	-9801	6833	3071	-13840	-4292	-5048	-10284	4485	-1075	-20212	16876	4156	-7053	-27989	29268	-9908	236	-14364	-21559	-32768	9904	-11420	-3592	-5668	-9548	-8264	6336	130	150	1
-10836	-4908	10548	-704	1127	1498	-15204	-4768	-2064	-2421	7569	3777	-14396	176	-4808	-7764	5915	-1500	-22244	16564	5712	-4435	-29022	28784	-11504	-1672	-12904	-18937	-32768	12596	-10628	-4448	-4968	-5571	-5450	5587	136	142	1
-10668	-4860	10716	-315	714	1857	-15732	-1048	-2612	-2041	7924	3222	-14520	-2564	-6136	-7026	6060	-118	-23308	15684	7556	-2608	-30290	27137	-12828	-3844	-13964	-12811	-32768	14912	-9500	-4812	-5860	598	-2014	4243	138	143	1
-11012	-4208	10832	-94	1089	2121	-15228	-1532	-3000	-4106	7749	2554	-14152	-4424	-6748	-4628	5267	2668	-25796	14356	10208	-813	-30612	26254	-14312	-3972	-13412	-4580	-32768	18050	-8352	-4032	-5360	2112	1221	3658	138	142	1
-10792	-3884	10928	-572	1729	2199	-14908	-3468	-3616	-2951	8242	2501	-13936	-3344	-6328	-1368	5824	3381	-28428	10932	13000	3965	-30589	26489	-15252	-3324	-12848	1165	-32768	20579	-7088	-2996	-2144	1570	1306	3871	128	149	1
-11036	-3488	10960	-997	2379	1735	-16020	-2872	-3768	-559	8546	2785	-15224	-772	-5060	-1767	6051	3742	-32768	7424	13104	9740	-30851	24815	-15548	-3156	-12512	2102	-32768	21009	-10072	408	-1060	1160	-2033	4341	118	165	1
-11584	-4924	10420	-2091	3055	2248	-16240	-1728	-2904	-2172	8563	2677	-15316	-112	-3628	-2384	6925	3594	-32768	3548	9764	13824	-32241	20973	-18480	-1304	-8992	5454	-31189	23315	-14324	2036	1712	-483	-3477	6735	129	158	1
-10216	-4196	11880	-36	4535	1953	-15932	-2088	-2112	-6231	9040	2449	-15844	-868	-1900	-3508	7104	2691	-32768	-1820	3960	13038	-30947	17089	-19372	-1140	-9544	4944	-25458	20842	-17096	3576	11264	-4741	-2943	9310	131	145	1
-11156	-4012	11416	-279	5832	2244	-16276	-2452	-968	-8713	9878	3687	-16232	80	-1340	-5664	6662	1141	-32768	-7300	-4392	8279	-23093	13885	-19412	-1248	-7332	1596	-18106	14558	-18932	9740	16784	-1242	-2937	12615	133	159	1
-11368	-4644	11644	-177	7470	2425	-15968	-3840	-1036	-6230	11506	3916	-17168	-788	-1700	-8126	6135	1285	-32768	-8520	-6404	7402	-21647	13271	-10224	-4420	-5172	170	-9302	8808	-12700	6620	16060	3604	8213	11153	133	165	1
-11864	-5616	11348	-146	9588	3616	-17076	-3008	-2020	-4891	13028	4118	-17832	-2044	-3468	-9757	4266	1704	-32768	-18028	-22772	4509	-4935	2372	-5440	1332	-3544	-1620	4177	3978	-16864	4076	19632	3597	3536	2142	127	157	1
-12016	-4684	11936	169	11806	5412	-17336	-1228	-3208	-6490	13882	3755	-17268	-2160	-4108	-8444	1914	2138	-26116	21856	-7840	-19295	18362	8307	-10380	-1352	-7600	-6583	14957	-3060	-15712	3576	12748	-3081	2198	-3646	122	156	1
-11900	-4592	12188	1063	14893	7363	-17804	348	-4308	-8690	14535	4289	-17152	-652	-4148	-7932	90	2295	-26160	-1212	32767	-19837	23109	1237	-23532	68	8896	2399	17294	-5094	-9392	8468	-2816	614	9467	320	129	141	1
-11220	-4020	12904	1751	19951	8728	-18928	-1928	-4920	-7602	15582	4846	-19552	-2484	-3312	-7010	-1788	3837	-784	-25068	12484	-9623	31413	-8984	-32768	1916	14728	-12572	5038	1183	-20384	-2416	-2908	-6918	14978	-1156	140	122	1
-12148	-6640	12968	2521	27153	11374	-23140	-1420	-2816	-5119	16250	5562	-21800	-3324	-1068	-5988	-5021	4362	-32768	-11612	32767	-3689	25166	-14913	-10268	-9112	4612	-27958	12244	-8037	-29180	800	15824	-32768	925	2270	127	87	1
-13740	-7256	13972	3239	32767	16842	-26164	20	1340	-8182	16543	4810	-24880	340	6000	-5540	-12725	4195	-17796	20140	9576	-2400	19946	-11096	-30180	-7148	-3692	-16567	18971	-8328	-24340	-7024	3476	-24000	6607	-1421	131	99	1
-15120	-9200	12204	3383	32767	21663	-28644	872	4576	-15949	15574	4952	-24644	3436	7872	-7637	-18613	3497	-15212	-7072	20500	-13601	3770	-11786	-23452	5132	-9408	-2417	13587	-1558	-16440	-11248	-4836	6296	10346	-6965	129	89	1
-25212	-12100	10504	5702	32767	29406	-25112	-2272	4020	-22837	16237	4573	-23368	7352	6088	-9149	-16586	4573	-10212	13416	9556	-7468	2130	-5509	-12352	4308	-10028	-17589	18290	-5110	-14052	-7672	-7928	12499	12194	-5472	129	168	1
-31720	-4664	13580	-3944	32767	27812	-20412	-8208	-3696	-20431	19881	4043	-21168	-2996	-452	-11811	-15657	1238	-10252	1724	15616	-5582	-372	-4485	-14588	-4160	-10072	-13206	13603	-3571	-10700	9888	-7812	5869	9157	7942	134	161	1
-31180	-13832	11632	1163	32767	32767	-20696	-9216	-3988	-19741	20022	4706	-20828	-5684	-7924	-7349	-15190	-3596	-9848	4128	13516	-3925	-1478	-3242	-13868	-3708	-9072	9791	9699	-2577	-14684	8536	-7832	-590	10688	4983	138	131	1
-11080	-12860	14392	-56	27150	32767	-20416	-4	-6372	-3584	15180	1310	-24736	912	-8908	-570	-16524	-6083	-9588	4244	13748	-3388	-1754	-3123	-21472	1020	-5696	14860	7452	-1675	-18356	712	-4868	-467	11429	-514	140	102	1
