#Activity	walking 
#ActivityID	1 
#Date 08-18-11-47
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-9308	-7412	15296	-2061	-21777	654	-17764	3708	-3560	-7131	-25024	4824	-12408	1588	4900	7230	-5016	1971	-9328	5008	12128	-70	11	-66	-14624	6040	-3512	122	211	22	-15256	4208	608	22	564	-123	126	104	1
-11076	-7060	14664	-1073	-19239	-565	-17696	2704	-4232	-7772	-24705	4582	-11620	688	5480	1787	-2684	1927	-9144	5224	12136	-90	26	-97	-15304	5672	-3200	-45	329	-22	-15784	3872	680	55	594	-58	127	117	1
-14272	-5752	15728	-867	-17238	-1417	-17948	1536	-4824	-7094	-23958	4275	-10324	-764	6772	-2268	597	1819	-9256	5128	12152	-112	35	-111	-15120	4592	-3104	160	385	-36	-15624	3016	1248	176	579	-45	119	124	1
-16584	-3612	14540	-2353	-15892	-1975	-18100	2372	-4324	-7646	-22281	3944	-12344	-804	10552	-1632	760	1347	-8984	5120	12288	-124	58	-136	-15168	5632	-2960	297	448	-25	-15808	3448	800	364	572	-54	125	119	1
-18604	-3044	13196	-3211	-15803	-1614	-16340	828	-4884	-9341	-18908	2640	-14272	-612	11592	-1219	374	446	-8952	5280	12104	-129	84	-177	-15256	5992	-3576	195	528	-66	-15880	4768	-912	352	606	-41	128	128	1
-18716	-1852	9260	-3395	-15497	-237	-15304	-700	-4272	-8050	-15536	1467	-13768	1812	12344	-506	235	19	-9160	5264	12072	-149	104	-223	-15392	6232	-3824	177	535	-73	-15160	4880	-2008	228	657	-32	129	126	1
-17648	-68	4780	-5331	-13010	628	-14428	1184	-4224	-6123	-11047	426	-14784	1624	12072	-133	-145	55	-9344	4872	12408	-117	167	-231	-15792	4496	-5512	-8	620	-148	-15640	4192	-2048	189	680	-82	129	127	1
-17344	8	3948	-5599	-12291	741	-13448	1604	-4016	-6041	-6044	-597	-14540	352	12156	-223	85	131	-9536	4496	12472	-63	285	-214	-16560	4248	-5320	126	652	-162	-16352	3448	-2048	252	717	-154	129	123	1
-17072	-960	716	-3502	-2411	2043	-12852	584	-4756	-4766	-940	-1436	-14032	-652	12120	-245	-307	-10	-9512	4560	12240	-7	401	-197	-16224	4032	-5184	177	677	-197	-16064	3768	-1256	270	762	-212	128	111	1
-17432	-1200	1480	-202	2415	2354	-13376	-672	-5444	-2286	3956	-1483	-14020	-1724	10636	520	-505	-678	-9528	4688	12688	75	533	-165	-15920	4432	-5232	179	773	-246	-16048	4232	-720	291	747	-281	130	122	1
-17548	-1652	1316	2011	6657	3022	-13576	-1024	-5884	943	8102	-1591	-15728	-1596	9452	406	-311	-1160	-9328	4984	12544	138	693	-175	-16656	4808	-4896	224	847	-282	-17080	3744	-912	247	680	-326	122	123	1
984	-6352	3528	5328	11626	2743	-14348	-1432	-4056	2224	11313	-2081	-15624	228	8072	-1068	116	-1891	-9544	4960	12432	192	831	-203	-16504	4696	-4768	244	893	-288	-16928	3592	-552	326	572	-337	128	112	1
