#Activity	walking 
#ActivityID	1 
#Date 08-20-12-49
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-32768	-19564	32767	-14623	-21335	-32768	-32768	-1836	-11024	4269	-32768	21377	-4360	-488	-5524	9524	-361	1819	-8940	6280	13892	474	6641	-3802	-18288	2716	-1240	2696	11067	2311	-19348	3912	276	2816	10326	1566	139	123	1
-32768	-10828	32767	-18179	-25847	-32768	-32768	-17344	-14620	-1089	-32768	20416	-11392	-2184	5352	5071	-8547	-2311	-8916	6492	14204	578	9142	-4473	-17688	2984	636	560	13059	3103	-21136	4792	4524	829	9323	1735	109	129	1
-32768	5928	13464	-6283	-27634	-32768	-32768	-19176	-14428	1438	-32768	19249	-28912	-1780	16356	58	-20827	-11815	-9720	7692	14288	-352	12285	-5248	-19612	3236	644	-1368	15556	3396	-21712	-536	6928	856	8084	3022	121	119	1
-32768	32767	-2616	-10532	-16290	-15017	-21796	-10076	-32768	-4724	-24048	4543	-25524	1468	32767	5548	-10066	-6818	-9696	7444	15032	-1185	16306	-7281	-20996	1856	-504	-1002	17910	4376	-18784	-5088	4696	4931	6443	2164	131	113	1
-32768	32767	2228	-16742	-3707	-17	-6960	-15708	-32768	-8388	-828	-2290	-9708	27128	32767	18411	19787	243	-10380	6180	15700	-2436	21220	-8497	-20384	1616	-712	-1624	20148	4287	-18196	-16	4460	7970	7888	995	118	121	1
-32768	29004	100	8662	4380	8973	-12512	-17964	-32768	4092	18162	-10120	-21884	18984	19112	14413	12946	3928	-10672	7808	14548	-3095	27450	-10457	-23236	1496	140	-1156	22122	4688	-22128	3824	4360	10699	6967	-1149	137	123	1
-26676	-6328	23612	32767	20563	17854	-20740	-2736	-8256	22201	30068	-15125	-16860	-568	364	-16862	-1834	7874	-11348	9288	14008	-420	32767	-15642	-24644	220	2364	3057	23394	6460	-21740	960	7380	11844	3042	-2229	127	120	1
32767	-25068	26988	16918	32585	27294	-32768	32767	32767	30127	4569	1273	-10592	-11640	-19988	-7452	9017	-1157	-11204	10436	16692	1503	32767	-22008	-31332	932	3200	5949	23791	5544	-27500	132	14856	10276	-4165	-3992	105	133	1
-32768	14296	29848	19456	29496	20037	-11232	-31124	-32768	8664	15477	-15304	-32768	-7256	23560	32767	-6121	-8034	-15724	18516	15156	5773	32767	-31915	-32768	-3992	14832	24922	24437	4685	-30676	-484	14792	13508	-13387	-8388	131	130	1
5756	-32768	32767	12757	17325	4633	-32768	10328	4120	14758	22259	-27394	-27052	14348	-10812	11079	21765	1275	-32768	16100	17284	4968	32767	-32768	-28476	9296	-3432	14708	25077	5908	-21884	-8968	8808	3048	-16066	-9440	137	123	1
-26568	-16740	15128	9929	7271	3705	-8120	-16260	-7956	5327	16524	-11000	1620	3724	-9916	-32768	10385	-15622	-32768	16320	21356	20415	32767	-32768	-27884	14512	2704	21010	27443	1877	-24960	10436	-2388	23034	-20467	-4628	134	146	1
-6036	-6408	14816	12706	2116	3467	-21500	-2236	-6088	-2284	12992	-10907	-9576	-18072	-20960	-32404	-4873	-3819	-25064	21032	18844	12572	20391	-32768	-25376	19924	1752	-7463	20505	3961	-28376	17308	-17648	26744	-14832	-1577	97	142	1
-11444	-8320	14428	4827	-163	2284	-19296	-2644	-3976	-6574	10167	-5477	-23672	-32768	-12992	11537	23024	-2256	-32768	22196	7680	-8373	29217	-32768	-17476	5860	-13600	-25404	16433	2677	-30680	5204	-14744	5399	-22833	3872	106	153	1
-6384	-6688	14304	2683	709	848	-19896	-1856	-424	-6799	8702	-3812	-23512	5892	-4952	22833	14294	-7394	-19248	32767	21604	-6588	-8807	-9383	-17860	2672	-15368	422	9840	1427	-30248	1460	-12872	-9310	-29816	5052	94	146	1
-7076	-6628	13328	1499	1067	789	-17492	-1616	-2348	-2830	6579	-4535	-13776	9324	-2372	5648	12968	-7467	-9976	28408	14156	-12716	-18796	15799	-11260	892	-3428	13088	2408	-80	-28372	-3948	-6876	-7583	-32768	-58	109	128	1
-5732	-7128	12732	415	1809	616	-17680	-732	912	-1121	5321	-3297	-12332	1272	-2468	-2473	15251	-2090	-336	7376	6328	-11520	-22422	19945	-10216	1076	-2864	13718	1173	-113	-24716	-4440	-6248	-4881	-30440	1428	144	61	1
-6024	-8248	12192	-291	1637	1160	-17552	-344	2272	-3029	4316	-3526	-17072	-2424	-2344	-1462	14845	145	2540	1084	4508	1469	-20858	17149	-6444	5764	-1544	-1247	-12473	-797	-17788	-1492	-6144	-5129	-25095	3421	209	93	1
-6388	-8428	12264	-684	1189	1630	-16300	-804	2932	-10343	4675	-2036	-19112	-1468	56	-4513	15819	-4884	-3224	5404	7512	11726	-21581	15472	-5700	3292	-3956	-11653	-18562	-1458	-14116	-960	-8576	-5177	-20762	2233	89	117	1
-6904	-8820	11912	-362	708	2247	-16640	-2252	2852	-15766	5208	-1172	-14596	720	-464	-14058	17091	-6322	-6360	11792	10196	11920	-27414	17865	-4552	140	-4052	-7095	-23849	-2551	-11264	-2916	-9188	-5278	-19005	-175	129	119	1
-6592	-8144	12256	92	209	2524	-16364	-2260	1468	-15445	4808	-1239	-14432	-1852	-660	-19174	17160	-4524	-5972	7604	10352	9009	-30863	22409	-5128	-232	-4008	-6285	-24863	-2624	-8988	-1688	-8232	-6929	-17704	-942	115	129	1
