#Activity	cycling 
#ActivityID	9 
#Date 10-10-13-49
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-32768	-32768	-32768	869	508	668	-17560	-3724	-3272	760	-507	-204	-15896	-1660	6124	-155	469	-166	-14128	244	7104	154	-2633	1159	-8988	2032	-13048	1053	18	-395	-12452	4184	10136	-785	-436	571	126	124	9
-32768	-32768	-32768	-332	-811	261	-15716	-544	-3124	-516	-84	158	-15976	-704	6000	-1136	168	-113	-11960	-116	5996	112	-1746	939	-8504	3108	-13416	-56	-298	-1117	-12100	3884	10056	-748	9	787	131	124	9
-32768	-32768	-32768	482	410	406	-16356	-2992	-4444	-1052	-503	-49	-15448	-940	6576	-1362	-33	377	-12660	-364	6748	-848	-769	48	-7908	2140	-13092	-1186	-264	-972	-11112	2548	10252	-244	364	859	133	124	9
-32768	-32768	-32768	151	-24	218	-15600	-2928	-5984	-747	6	-316	-16564	-1700	6252	-891	-331	160	-18588	-1780	7912	-1326	-377	-594	-9344	1636	-15520	-1697	624	-721	-12024	1620	9956	-220	-27	1091	136	124	9
-32768	-32768	-32768	-1972	-1711	-650	-16008	-3132	-4500	215	844	-310	-16480	-364	4252	-93	236	262	-13952	-1892	6560	-579	-94	225	-7396	504	-14096	1320	696	-547	-12132	2736	9612	-377	258	780	120	125	9
-32768	-32768	-32768	-2255	-3051	-1036	-15144	-3220	-5284	162	931	-572	-15532	-340	4288	-359	378	121	-14192	-1024	7316	-609	524	-135	-6376	2452	-14228	68	1110	-340	-11212	2636	9616	-274	800	334	125	125	9
-32768	-32768	-32768	-1075	-2447	-658	-15552	-1716	-3936	-880	-210	200	-15636	-856	5100	-566	454	416	-15240	-408	7360	-956	-56	-168	-7924	3728	-14696	-1162	1149	-412	-13084	2240	9904	-323	1224	214	136	125	9
-32768	-32768	-32768	-549	-350	218	-16232	-3420	-6060	-397	299	-841	-17076	-1276	6112	-238	441	593	-18068	-3608	9908	-1113	-1026	-441	-8508	1856	-16796	-1110	1660	-252	-12556	3520	11396	149	1674	338	139	125	9
-32768	-32768	-32768	-142	83	503	-18956	-3612	-6872	179	810	-381	-18472	-480	6364	-310	373	399	-15300	-1612	7480	-971	-532	96	-9864	2452	-16600	902	2210	-581	-14940	4452	10852	-327	1788	694	128	125	9
-32768	-32768	-32768	476	1466	947	-17708	-2300	-6732	49	1497	-768	-18628	-368	4680	-233	508	699	-13316	-1560	9500	-752	-205	221	-9532	2328	-14736	781	1993	-762	-14780	4964	10772	-838	1723	701	114	125	9
