#Activity	walking 
#ActivityID	1 
#Date 08-20-12-55
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-9872	-5984	15592	-1205	22991	12532	-20224	1376	1536	-1835	18679	-4743	-18328	3048	9456	-5016	6425	956	-32768	-16884	-17368	-10810	15731	-3169	-704	11296	-30332	-2503	3370	5952	-22880	-16352	18264	-20118	8420	-4208	75	108	1
-9708	-10284	11876	1034	27991	13689	-23436	3088	2896	-4520	21116	-5426	-20248	4652	13332	-10467	2382	3292	2748	20716	32767	-18526	27255	15039	-32768	-26964	32767	-23470	16683	-410	-13776	-7872	-2572	-7004	1952	-5410	81	123	1
-10540	-13080	15048	510	32767	19567	-30916	6268	10512	-15401	25168	-4988	-27244	5732	21648	-10047	-10282	7703	-29348	-32768	23700	-13667	22930	-32768	-22388	18400	-32768	-32768	22875	17876	-25880	-5592	392	-10442	-400	304	106	132	1
-11724	-23076	14096	4819	32767	30648	-32768	1032	18528	-18228	26492	-1321	-29500	3656	9200	-14701	-10462	8308	-12996	32767	7328	-15514	11676	-5478	-19780	5184	-5336	-2656	22079	11186	-17384	3676	-424	-8059	4512	12706	145	126	1
-12296	-22168	12544	4085	32767	32767	-30288	5576	8764	-11616	25689	-6595	-27620	-3744	9636	-17601	-14202	7450	-11416	-1828	24108	-12935	10427	-15074	-14320	5148	-10456	254	16005	12792	-10780	-12652	-21384	17110	2233	10823	149	118	1
-32768	-24208	20560	-8652	32767	32767	-32768	-13360	-620	-14528	27999	1745	-26032	-13584	-3908	-25991	-15275	6153	-12120	11892	11524	-8856	1619	-6249	-15396	3172	-8372	21784	12751	10034	-576	6000	-10356	32767	8981	7959	134	130	1
-25108	-30600	27000	-15613	14472	32767	-28416	-9264	7688	1497	21634	-3243	-26756	-9004	-12064	-9119	-15683	-31	-7936	4432	17324	-3580	1404	-8050	-21544	8708	-5556	13860	9538	8613	-26332	32767	-13540	14775	9680	4853	138	139	1
-10944	-21196	16472	-4918	7682	32767	-18612	-2952	-1596	6430	9506	-1468	-29008	2588	-7448	-2377	-17629	-31	-10004	6592	14072	-2070	1806	-3112	-16672	11388	-5828	2900	9722	3832	-22028	13152	-6328	-11170	12248	4788	137	163	1
-32768	-32768	32767	-5829	-14253	26731	-14788	-5728	-13564	-6360	6857	-438	-25792	2180	-8292	270	-20516	-1231	-9332	6640	13140	-1328	1974	-1764	-15972	4444	-3892	-109	8304	2291	-14760	20	-4984	-8389	11540	810	143	162	1
-4776	-32768	10996	-4113	-32768	-8859	-11020	44	3872	-10913	3738	1326	-27256	3340	-6844	1194	-20818	451	-8552	6148	13452	-413	2098	-1836	-17420	3408	-3148	6774	6798	1665	-13688	-28	-4792	-7735	12162	1346	141	142	1
3840	-16720	-3040	11480	-32020	-13393	-10376	-480	3984	-5594	-5321	1200	-24316	496	-7436	-924	-23635	-1998	-7900	8176	12932	168	2161	-2870	-16684	3752	-312	11776	5591	2102	-18028	2544	-1096	489	13117	3541	129	135	1
7332	-3724	-4340	2421	-23171	-11148	-8932	2508	864	-882	-14482	1883	-19824	-1900	-6012	1609	-20408	-3070	-8684	6876	12884	196	2174	-3534	-16444	6048	-2296	11827	5071	1843	-17204	1972	-400	4875	14419	4341	143	137	1
1488	-6536	3956	-16753	-15462	-14546	-8632	1228	-3180	1676	-20856	3422	-16368	-1196	-8740	5509	-18221	-1323	-8044	6472	13040	-340	2889	-3097	-16036	5096	-2236	4108	4785	588	-15040	1280	-1488	9610	15306	5403	120	116	1
-6596	-22740	8904	-20255	-17140	-26471	-8100	-436	-1748	-547	-24500	4477	-13368	-264	-8152	8853	-17387	-629	-8392	6668	12840	-364	2818	-2822	-15740	4120	-2124	4204	4221	484	-15632	3336	-1108	10981	17539	4470	142	67	1
-6656	-17736	10276	-8778	-19610	-32768	-10280	-1372	-932	4512	-29245	3720	-12676	-628	-8296	8664	-17244	-838	-8788	6360	12636	-342	2542	-3045	-15876	3284	-2596	3608	3796	829	-14636	4420	-640	9074	17902	4824	146	107	1
-6420	-6848	12832	-10861	-20675	-32768	-11060	168	-2520	11494	-32768	5687	-10508	-3124	-9116	8926	-15959	-1538	-8984	5436	12740	11	2172	-2756	-15424	2396	-2232	5240	3849	1044	-14768	-532	1864	10897	17196	4768	147	120	1
-9180	-10060	15380	-17423	-22915	-32768	-13016	564	-1820	13329	-32768	8795	-7096	-2472	-10828	11010	-13197	-751	-8728	5760	12648	191	1979	-3013	-15288	3008	-1284	6095	4193	1424	-13548	-2876	752	7641	15830	3063	136	132	1
-11892	-11532	17116	-14628	-26384	-32768	-13752	1572	-2968	12604	-32768	9292	-5724	-2036	-12256	17571	-10724	302	-8324	5880	12560	198	1625	-3131	-15140	3556	-724	5780	5168	1516	-15408	320	-640	632	14281	2912	133	121	1
-12600	-9176	18604	-14050	-26606	-32768	-16240	2980	-4436	11608	-32768	12638	-3448	-928	-13436	19766	-8015	987	-9004	5612	12628	155	1993	-3112	-15056	3328	-1560	2991	6163	1729	-16548	3272	-964	7	9393	2486	126	127	1
-15872	-14076	22464	-15166	-25832	-32768	-19288	1636	-5844	8766	-32768	15541	-4252	-824	-14388	13588	-3491	236	-8684	5364	12980	242	2733	-3457	-15452	2712	-2984	2774	6729	1736	-15972	5140	-2696	1240	6637	2138	132	127	1
