#Activity	walking 
#ActivityID	1 
#Date 09-30-14-27
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-8828	-4920	14612	992	8341	3341	-17744	104	-1300	2008	12862	538	-18120	-3900	3832	403	6841	3334	-32768	-16156	-16464	2321	-4426	11423	-3484	7680	-5776	-6018	-515	2274	-17396	3496	27364	-1359	-3140	2565	110	78	1
-8880	-3888	14848	1453	11342	4059	-18216	1440	-2024	3530	14426	870	-17228	-4268	1632	-4548	3553	3231	-32768	-6100	-7564	-11145	18883	5892	-10316	5352	-12564	-10953	13608	4379	-16512	2852	13756	6319	2777	228	120	81	1
-9108	-4592	15820	1473	15016	4604	-18716	1728	-2968	3762	16446	1352	-19308	-4048	152	-6403	1317	2692	-15948	-3224	11572	-16212	21308	1913	-12864	7292	-7092	-9451	21000	7234	-13012	232	1700	6875	2211	1626	126	73	1
-9612	-6344	16856	1167	19462	6389	-21476	3792	-2344	1541	18590	489	-21164	-4056	1560	-1773	-517	1531	-25504	2832	18428	-14911	20064	2014	-31016	-9536	9336	-8170	12035	4808	-7308	6348	-6496	-3760	5401	1075	128	79	1
-8796	-5436	18324	-148	25754	8789	-24596	3468	-2456	-1695	20933	50	-23648	-6520	6776	2762	-3067	58	-2432	-14256	11836	-6129	31374	-2477	-32768	-9568	7572	-9762	10642	3973	-18616	6092	-17084	2318	11115	3228	134	100	1
-9696	-11032	18952	-1880	32767	12628	-29648	6296	4328	-4738	22105	309	-24680	-8880	15556	-2409	-18433	-2683	-24888	-8052	28252	-2217	19772	-8772	-18544	-2904	-9120	-9946	14782	4176	-26604	1436	19020	-32768	447	1081	141	123	1
-9980	-10860	19948	-1727	32767	20810	-30460	7032	4144	-8673	25031	-2640	-23320	-3396	12348	-1498	-19444	-3124	-11968	12912	16292	918	15291	-7984	-18772	-2000	-9104	-8049	14574	4775	-18464	-6116	-5044	201	10800	360	145	140	1
-24704	-10684	19720	-1867	32767	26339	-29412	3476	-1896	-14479	27395	-3210	-23544	-1976	7148	662	-18239	-2318	-24204	12768	18924	-3884	8935	-4751	-18408	8528	-7356	643	11593	7735	-16804	-7284	-1096	2213	9730	3058	145	127	1
-26632	-8280	18348	-2789	32767	27016	-25484	-4508	-9548	-16014	28553	-611	-19948	-8076	-5096	-8176	-15065	-3744	-6264	3292	15868	-2949	4167	-2949	-17280	1676	-5296	1917	9631	8122	-14960	5924	-5880	24690	8677	3416	154	130	1
-20180	-6524	13532	309	32767	29164	-21116	-6228	-14604	-8883	24108	3309	-20732	-7788	-14336	-7279	-13000	-8066	-9740	3832	15644	-2686	2317	-2092	-15400	3192	-2880	6594	9651	6219	-13048	8996	-884	9226	6019	5549	160	110	1
