#Activity	walking 
#ActivityID	1 
#Date 08-22-13-49
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-11316	-3624	12264	-429	715	-1228	-16592	1120	-5912	-1783	4039	-1639	-15496	-2968	-976	525	2182	407	-3316	9004	5428	2064	-23131	20860	-4544	-200	-8128	-449	-2421	1088	-17448	16	-8248	1371	-2255	1113	118	131	1
-11052	-4680	11928	-825	1168	-1202	-15260	816	-4464	-10259	4241	-1358	-16696	-912	440	706	1967	694	-4196	10860	5328	5732	-24864	30226	-5584	-224	-6688	-864	-3026	1462	-16016	2008	-8616	817	-2167	919	124	131	1
-11040	-4688	11800	-1004	1036	-822	-16020	-388	-3180	-16951	4409	-1530	-15904	-896	1736	497	2021	307	-5912	11232	5984	4345	-25055	32767	-5008	696	-5360	-1112	-3488	1797	-12256	840	-8600	300	-1977	924	142	130	1
-11060	-4604	11576	-1013	949	-163	-15952	-2764	-2108	-12382	4273	-1612	-15056	-2360	1912	349	2073	99	-8448	10108	6996	2934	-26056	32767	-6384	2336	-5152	-1727	-3712	2038	-9312	432	-8136	-41	-1478	820	138	132	1
-11000	-4256	11868	-969	1083	-98	-15712	-2508	-1740	-1937	4090	-1375	-14528	-2144	904	290	2218	158	-11608	9140	9184	4774	-26894	32767	-8248	2728	-6240	-2523	-3971	2129	-7240	-304	-8816	-417	-1281	754	144	127	1
-10904	-4336	11660	-601	1214	-191	-15388	176	-2888	2642	4205	-504	-15144	-1496	2744	84	2260	201	-14300	11080	10784	7182	-27836	32767	-10360	2648	-7352	-3244	-4181	2179	-6896	-600	-9568	-1114	-1053	719	137	128	1
-11048	-4376	11360	-530	1072	132	-15384	1104	-2860	-4093	4838	-444	-11904	848	5736	-310	2039	23	-15896	12732	12328	8187	-27833	32767	-13032	1696	-7552	-3558	-4519	2196	-5792	-1392	-10224	-1832	-883	610	126	126	1
-11076	-4924	11496	-325	1064	716	-15944	-732	-2628	-8342	5727	-1367	-15344	4024	9088	-307	2485	-187	-18028	14368	14504	8805	-25811	32767	-16352	2032	-7840	-3515	-4887	2184	-4936	-3120	-9832	-2163	-608	431	126	129	1
-11088	-4020	11612	-17	1130	1154	-15996	-920	-2672	-5413	6102	-959	-15040	-2048	6752	-370	3832	2	-21984	16340	17056	9652	-22266	32767	-19320	2616	-8000	-3214	-5263	2223	-4432	-5064	-9984	-2176	-358	182	121	130	1
-11032	-3880	11964	-192	1494	897	-16060	592	-2484	-3397	6732	-752	-18888	-5384	-3320	-1202	3469	337	-30560	19988	19920	10306	-20653	32767	-23160	5520	-10288	-2905	-5492	2303	-3776	-5400	-7904	-2214	-166	-110	108	129	1
-10924	-4520	12152	-503	2210	1195	-16400	488	-2360	-5323	8062	-1108	-20056	-1264	-5064	664	1877	27	-32768	28316	20336	7748	-24192	32767	-28296	10600	-14880	-3468	-5476	2488	-6496	-2488	-264	-2392	-993	-83	145	128	1
-10924	-5160	12016	-681	2967	1812	-15780	-704	-1612	-5462	9174	-1274	-15344	-3440	6016	1140	1768	-162	-32768	9872	21432	6484	-25758	32767	-27912	5096	-14496	-3598	-5305	2494	-11424	4200	8856	-2606	-1730	157	142	127	1
-11296	-4644	11812	-704	3728	2132	-16660	-1772	-416	-3810	10672	-105	-14016	-1632	9648	-483	1876	54	-32768	3120	10996	16143	-19127	32767	-27584	4792	-13952	-3010	-5400	2410	-24360	2448	23944	-2609	-2432	685	132	125	1
-11528	-5424	12232	-393	4860	2802	-15156	-2060	1660	-2785	13408	258	-17040	1544	4752	-511	1719	-40	-32768	-17224	-6816	17775	-17442	32767	-12976	16	-19648	414	-3650	2112	-12672	-3120	32767	-2486	-1015	446	125	139	1
