#Activity	walking 
#ActivityID	1 
#Date 10-06-18-15
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-9520	-5368	11388	4809	-214	4714	-16088	2564	-1460	10587	4858	267	-15100	-3016	-564	9111	13964	-80	-2388	6468	9864	8840	-31721	7126	-5748	1632	-724	10308	-18913	-1437	-15744	2752	-8712	5703	-17291	1224	123	119	1
-10156	-4540	11716	3890	-527	4080	-15948	4764	-2424	9721	4532	279	-16672	604	464	8444	15001	-2235	-5188	4464	9240	11762	-32647	9256	-6300	1076	-2084	7359	-25855	-2706	-13144	4300	-9716	-679	-16548	999	125	120	1
-9708	-4272	11796	2586	0	2722	-15116	6268	-1728	785	7718	881	-16264	2848	2684	2900	14800	-2604	-9348	4184	9128	15140	-32768	12933	-7868	-312	-3184	8493	-31390	-3568	-11644	4392	-9508	-4778	-16181	572	128	125	1
-9892	-4100	11900	1762	453	2431	-16092	3740	-984	-3976	10114	-413	-15524	1924	3092	-4175	14872	-2703	-16240	4396	10200	16757	-32768	17426	-9572	252	-5644	10795	-32768	-3075	-9028	4332	-9892	-8437	-14371	81	134	125	1
-10356	-3732	11960	1488	548	2190	-16228	2032	-1492	434	9608	9	-14608	124	2044	-8188	17271	-1250	-16196	1632	11264	18336	-32768	22313	-11792	-532	-5556	10740	-32768	-3992	-8296	4720	-10420	-13777	-12264	-300	135	128	1
-10356	-3788	11908	1238	520	1845	-15996	3628	-1812	2781	9004	584	-15188	-1676	916	-6447	20687	-1832	-15112	552	11828	22902	-32768	26232	-14512	-2060	-3848	9276	-32768	-3897	-7348	5644	-11520	-20420	-11263	-1164	131	122	1
-10152	-3828	11912	1244	445	1812	-16448	3112	-2544	510	9029	720	-15712	-2812	1336	1034	21479	-3577	-16028	120	13052	27664	-32768	26970	-19760	-3524	-8848	5450	-32768	-2436	-7028	3444	-12044	-21136	-10511	-1383	129	123	1
-10460	-4052	12052	727	1587	2103	-16696	3100	-3732	-1060	9074	523	-15508	-3644	-1528	4556	19420	-5120	-28912	620	17024	27558	-26927	26152	-22052	-1176	-13296	8007	-32768	-5546	-7928	-1020	-7928	-14317	-9921	-2330	129	125	1
-10696	-3776	11996	172	2307	2075	-16448	3564	-4076	-454	8479	677	-16056	-2076	-3816	853	16640	-3373	-32768	-968	20464	23105	-30670	25297	-30196	-7912	-16188	11782	-32768	-3594	-9936	-6140	-1932	-10446	-12943	-2998	136	123	1
-10772	-5052	11388	341	3013	2475	-16408	1888	-2472	-755	9292	561	-16652	-4036	-972	-3004	13474	-1911	-32768	-9124	15460	21534	-31980	32310	-27792	-1860	-19960	18608	-32768	-3651	-9660	-1500	7092	4467	-9605	306	126	126	1
