#Activity	walking 
#ActivityID	1 
#Date 10-06-18-24
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-10744	-4176	11572	-84	751	-155	-16984	-1232	-792	-4163	7951	-1280	-15532	-6756	-484	-3161	12366	-727	-32768	1528	16012	4482	6421	-11691	-12360	-2080	-6312	1670	10553	2670	-24976	468	-3948	8922	-29246	214	132	134	1
-10128	-4516	11308	115	522	11	-16868	-372	-628	5134	3838	-385	-15728	-6140	388	1338	11758	495	-13224	11096	18428	8603	-21115	-997	-8140	944	-2216	8448	4522	1870	-23664	3616	-2712	10134	-24384	83	129	132	1
-10024	-4324	11416	45	343	21	-16612	2544	-792	6511	2514	210	-15828	-4940	1544	3213	11700	325	-224	11956	12364	7813	-24674	4819	-9348	-296	1436	10040	-2825	1206	-22708	4828	-6632	8741	-19331	2726	126	126	1
-9936	-4440	11420	82	330	61	-16076	2544	-216	1352	4249	559	-16052	-3804	4668	3755	12183	-1913	772	9228	9688	5263	-22016	6353	-6696	2036	-340	4371	-11356	-213	-18588	5568	-8460	3904	-17791	3117	129	123	1
-9728	-5084	11004	444	221	675	-15484	1148	324	-4727	6602	743	-15244	-2200	6284	1184	12736	-2576	-4840	7204	8864	3207	-22833	9042	-5552	2640	-2748	-1427	-18737	-2272	-16576	3748	-9172	-3371	-18339	2937	130	115	1
-9668	-5224	10868	1176	309	1581	-16264	648	164	-6919	7970	991	-14652	80	5340	-3667	12624	-2539	-7408	5920	9188	4526	-27079	12797	-6840	756	-3672	-2374	-25085	-3716	-14504	3444	-8572	-7494	-18622	1519	131	121	1
-9756	-4028	11764	1426	281	1858	-16044	2660	644	-3192	7530	1438	-14820	1108	2908	-6456	13367	-1627	-10060	4288	9300	6875	-31570	16783	-7408	-684	-4096	1033	-29551	-4427	-12268	3436	-8744	-9418	-16892	550	126	126	1
-10304	-3244	11980	1268	215	1359	-15764	3056	-872	-571	8557	1396	-16248	28	1500	-6430	13194	-299	-12476	2716	10316	10275	-32768	20721	-8912	-16	-4724	3307	-32768	-5214	-10328	4016	-9204	-12920	-15028	-340	128	133	1
-10324	-3740	11772	1014	188	867	-16136	2956	-800	-1013	9387	1782	-16232	-2408	692	-4411	13533	-1468	-13836	2092	11232	14313	-32768	24437	-10980	40	-4584	3862	-32768	-6209	-8508	4016	-9904	-18159	-13014	-688	130	128	1
-10316	-4092	11480	922	92	905	-16000	2204	-1656	-1572	9497	1764	-15168	-3688	-536	232	14955	-4098	-15824	808	11088	20439	-32768	27425	-14692	-1628	-4432	1249	-32768	-6098	-7392	5184	-10768	-22477	-10400	-701	126	127	1
-10124	-3964	11816	922	180	1379	-16368	2524	-2256	-751	8488	1992	-16048	-3296	-2644	1927	14373	-4082	-15228	816	12024	24420	-32768	27040	-19788	-3080	-7992	4714	-32768	-7120	-9404	2420	-9264	-23528	-9936	-1411	128	123	1
-10420	-3724	11892	655	591	1540	-16412	3576	-2856	-196	7767	1992	-15852	-3376	-3056	554	12556	-2277	-27984	5952	16632	21402	-26979	22856	-22968	-276	-10388	8388	-32768	-5720	-10312	-3884	-7432	-15989	-9040	-2274	127	124	1
-10600	-2824	11840	154	994	1382	-15604	3884	-3164	-683	7844	1827	-15772	-2204	-1996	506	11709	-1033	-32768	688	19044	18602	-31176	22014	-29156	-3372	-17592	9244	-32768	-5296	-11204	-10456	1620	-9823	-12549	-4009	132	124	1
-10572	-3440	11828	-68	1502	1039	-15860	2384	-2208	-449	8397	2004	-16324	-2212	564	592	10556	-859	-32768	-6884	15680	19976	-32768	29763	-27348	-2756	-13560	18992	-32768	-3975	-10864	-4452	5656	2145	-7521	-1050	135	127	1
-10692	-3600	12044	-28	1724	1157	-16660	1384	-1812	806	9228	2807	-17544	-2804	2708	-435	9266	-1945	-32768	-6068	8152	17853	-32768	30155	-23724	4356	-17264	19128	-32768	-1280	-12928	28	5712	12966	1092	6816	128	124	1
-10416	-4300	12352	343	2624	1879	-16764	1504	-1416	990	10634	3560	-17152	-1716	4192	-2830	8721	-2844	-32768	-15620	728	14627	-28422	24924	-24284	-2644	-17288	11232	-32400	-578	-15648	-1620	11636	4487	-239	7331	128	126	1
-9796	-4384	13608	1157	4398	3652	-18384	1836	-992	1466	12496	4380	-18880	-820	4280	-6905	7741	-2736	-32768	-19072	-10924	11152	-18646	17821	-16076	2192	-19148	8499	-21327	2968	-17048	-4188	18920	-1040	-2021	7724	131	116	1
-10972	-4252	13252	1448	6928	5310	-17712	2744	-336	2364	14485	5150	-19256	-2172	4228	-8918	4408	-2085	-32564	-29340	-18124	7713	-6393	7413	-10092	1124	-21376	3252	-9561	4781	-12740	-8332	25168	-911	-253	5121	133	118	1
-10956	-4648	14228	2599	10293	6731	-18216	2916	-1196	6479	15896	5907	-18660	-4476	4436	-8923	1860	-936	-32324	-30704	-16236	5449	1105	741	-6332	1784	-20956	-2448	5131	3911	-12264	-3520	21688	2610	-2755	763	130	126	1
