#Activity	walking 
#ActivityID	1 
#Date 09-23-16-50
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-10460	-8232	9040	-342	169	194	-15496	-3136	-752	-1570	464	-281	-15776	-4424	-4560	-1256	2125	-203	-13616	5256	13432	-740	-5960	2013	-10816	-3136	-7280	-1627	-5640	-273	-5352	-3424	-13856	-563	-826	1313	125	124	1
-10940	-6540	8780	-90	-9	268	-15696	-4048	-480	-1068	473	-260	-14616	-4192	-2824	-641	1870	-187	-20544	2688	18112	-799	-5931	2228	-17400	-4848	-10608	-1380	-6233	-665	-5768	-5040	-12240	-1341	-640	925	122	124	1
-10624	-7052	8044	159	-332	482	-13856	-4448	520	-619	571	-240	-13192	-2920	1152	-140	1593	-208	-29072	-888	21440	-355	-6185	2434	-19704	-8176	-10680	-410	-6345	-932	-5160	-3472	-10992	-1217	-508	453	120	124	1
-9836	-7176	9508	383	-383	580	-12800	-4096	792	394	697	-117	-13480	-1408	2576	384	1411	-135	-32768	1216	19368	17	-6139	2323	-20872	-6648	-9808	1658	-6111	-888	-3464	-720	-7648	-744	-354	420	123	124	1
-9860	-7424	10056	420	-349	605	-15504	2344	-776	376	781	-18	-16632	3328	-3024	190	2021	-438	-32768	5544	19712	-319	-5858	1514	-25376	4240	-10824	2417	-5968	-355	-3336	-608	-5440	-500	-150	736	129	131	1
-10244	-6760	10572	437	-327	664	-18344	1600	-424	-396	990	-238	-19840	3688	-9048	-581	2139	-72	-32768	2728	19696	-170	-5557	818	-27616	4120	-12496	1014	-6080	3	-8624	352	-48	-683	-531	646	132	133	1
-11972	-6040	9708	391	-280	731	-18440	1136	-792	-435	1012	-252	-17800	736	-2632	-515	1592	-192	-32768	2808	17064	797	-5676	834	-28024	3048	-12888	794	-6040	-15	-15504	3280	2904	-1064	-1222	483	130	133	1
-11244	-5768	9532	398	-218	661	-14336	-1696	976	-363	1470	-377	-15336	-704	4776	-271	1303	-401	-32768	4040	4184	744	-5288	1385	-27528	-5128	-19432	-318	-4746	-272	-29592	5008	9384	-1889	-2355	568	127	130	1
-10256	-3320	11700	265	142	380	-14752	-400	2640	145	1853	-244	-18008	3016	3168	-268	1283	-583	-32768	5880	-11728	-718	-3356	1855	-18944	-1952	-25712	-1084	-3784	-517	-26840	1024	10632	-1692	-2148	820	129	133	1
-10992	-4348	12108	20	585	168	-20128	2568	-184	-99	2173	-83	-24720	7200	-6840	-886	1329	-350	-32768	-7992	-25904	-668	-1528	1202	-10264	-792	-22328	-943	-2007	-273	-9312	-10504	31160	-454	-774	1043	132	132	1
-11436	-3536	13292	-319	1173	-65	-22192	5064	-2416	-415	2399	-226	-21880	792	-6032	-1074	829	-46	-32768	-952	-31200	836	-269	1077	-6176	5952	-23104	-373	3	311	-13960	520	28608	1193	501	79	129	127	1
-10932	-4944	15044	-662	1968	-337	-22240	2792	-4000	-535	2586	-288	-18136	-2560	-3272	-532	725	62	-32768	10536	-28208	124	1204	1116	-7544	5256	-20120	-796	1781	377	-20976	3488	16440	462	1095	-859	124	127	1
-11592	-6320	13356	-998	2971	121	-21792	-280	-2736	96	2659	-175	-20512	-2608	-2032	-124	268	413	-12944	12480	-8936	-2198	3278	577	-17056	1328	-6992	-168	2951	596	-18448	4352	1624	643	2222	-418	124	125	1
