#Activity	walking 
#ActivityID	1 
#Date 09-23-17-56
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-7492	-2028	13920	35	42	35	-15168	2128	-1984	-498	1085	230	-19280	3520	-6248	-334	1881	-71	-24032	280	21752	11724	-32768	20412	-15600	1904	-9312	-3204	-5194	-2052	-5688	-13072	-9320	-2672	-1368	-147	131	190	1
-7452	-2788	13520	114	40	73	-15320	-960	-688	-765	847	12	-18336	616	712	-108	1081	-63	-26024	-2584	30136	11893	-32768	22135	-28688	1232	-10096	-2469	-5309	-1933	-5248	-10024	-3392	-1868	-1205	-207	133	185	1
-7608	-3104	13552	125	100	113	-16920	-1480	-760	-294	972	106	-16296	-7064	6096	-415	1042	36	-32768	-4240	32767	12138	-32768	23195	-28768	5928	-12864	-919	-5239	-2245	-4136	-1384	328	-1158	-768	-13	136	186	1
-7752	-2664	13528	187	121	117	-16192	-1248	-1104	52	1097	69	-13688	-5304	1616	-798	1071	-1	-32768	-3520	31584	10186	-32768	25530	-30344	11016	-13800	-985	-5194	-2393	-6464	4968	-912	-546	109	342	127	182	1
-7884	-2752	13476	271	57	167	-15432	-3072	-2040	418	1191	113	-14120	-2936	-2912	-231	1208	105	-32768	-2056	23512	4886	-32768	26120	-30592	11208	-13792	-2005	-5038	-2647	-15672	4648	4384	-1171	464	948	126	171	1
-8120	-3528	13256	328	88	276	-16728	-3312	-2472	798	1287	114	-17072	-6840	-144	314	1316	116	-32768	-8856	15184	7827	-32768	20493	-30960	8384	-15328	-979	-4415	-2238	-24928	2200	18744	-3453	-152	1481	128	164	1
-7960	-2576	13612	344	189	317	-16928	-288	-2712	717	1487	211	-17416	-5936	1896	118	978	130	-32768	-24752	-3560	24404	-32286	7428	-18568	11936	-21792	1465	-3426	-1083	-21344	-15240	32767	-4145	-332	1203	131	162	1
-8204	-2412	13612	349	329	382	-18512	-1224	-2232	338	1697	282	-17728	-1640	1248	-7	853	122	-32768	-32768	-29208	32767	-19557	-7936	-7600	6528	-26120	3601	-1470	446	-10480	-19216	32767	1641	-853	216	133	164	1
-7940	-1252	14500	500	543	476	-20136	280	-3160	291	1877	221	-18472	-3320	1816	-165	823	231	-32768	-32768	-32768	32767	-16472	-9367	-10328	11760	-22504	4098	918	875	-19040	7984	19488	3635	431	-811	135	129	1
-8256	-1420	14232	565	818	382	-19776	-1392	-3328	400	2080	528	-18664	-9920	1184	-572	807	276	-32768	-13696	232	-11229	11378	-23502	-11672	14504	-21720	3890	1115	864	-14112	3856	3624	3605	1445	296	133	122	1
