#Activity	walking 
#ActivityID	1 
#Date 10-07-17-56
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-10020	-10280	7756	877	-502	3368	-16700	-4188	408	1788	10187	2604	-16160	-1344	3908	-3647	7148	1673	-28828	4208	9480	17373	-32768	23623	-12212	2996	-13504	4112	-32768	-16272	-10304	-5172	-10304	-19434	3202	125	127	115	1
-9684	-10980	8128	1448	-1737	5473	-16800	-1056	-664	2311	10992	3351	-14576	6256	416	-6448	7742	216	-32768	3884	10076	15978	-30422	28454	-17256	2260	-15684	1084	-32768	-11982	-12700	-8416	-6760	-18581	5277	-2322	113	107	1
-9612	-10888	8852	749	-2704	8193	-16232	-1332	-2004	2049	12004	2300	-15188	6492	-1224	-4353	6569	189	-32768	188	7696	16088	-26201	32767	-20536	5088	-17280	-4647	-32768	-7173	-13364	-9200	536	-19012	714	-2406	101	101	1
-10544	-7688	10564	2370	-391	8729	-16504	2968	-2544	-233	13613	2462	-16856	36	488	-7467	4365	-3119	-32768	-16380	8208	20017	-18079	32767	-21984	4028	-13676	1069	-32768	-6255	-15228	-2372	11308	-13305	-229	25	122	112	1
-11468	-6384	12256	2764	4446	7815	-17980	3264	-1664	-1512	15349	3865	-18368	-2564	-1444	-9938	4856	-2218	-32768	-32024	11360	23440	-7919	32767	-18496	13060	-9320	-2550	-27976	-8611	-17700	-4528	18780	8933	3462	1752	135	119	1
-11248	-7520	11912	3484	8504	8617	-20084	-904	-712	1629	16748	4557	-18912	-6388	-568	-7815	6328	1704	-32768	-32768	-5668	-1688	-18328	22494	-16252	1356	-13096	-12419	-14798	-4250	-20476	-196	29000	1450	3960	12956	128	115	1
-11580	-9996	10768	2989	10744	10872	-18408	-1220	-1172	2281	18994	6935	-18304	-6088	804	-9569	3018	2020	-32768	-32768	-23816	960	-11203	-12802	-5900	164	-4840	10047	2774	4618	-21480	3504	25204	12315	6148	17429	116	109	1
-11744	-8896	12032	4513	13205	14937	-17912	3464	-1048	-2147	21446	6196	-18032	480	3840	-9024	-776	563	-6620	-1584	22760	-22015	-2300	-22486	-11520	10532	-5728	935	20858	14406	-11572	-10772	10488	25589	5749	-2039	119	111	1
-10740	-8236	14204	2006	17608	17866	-21340	7520	-1724	-6381	24055	6353	-18520	4532	10280	-7763	-5457	998	12852	12436	10732	-3257	7739	-20458	-32768	-32768	3028	-1607	9331	1967	-12000	-9788	-3908	21701	10878	-1551	116	109	1
-12036	-11904	12120	-2681	25791	19621	-26528	8592	6564	-15835	27020	6464	-20856	5240	11924	-18097	-9160	389	-25188	-936	25576	-6289	25200	-15507	-18212	-13624	-632	-7605	1377	5957	-31160	1224	10596	8812	-4364	1258	119	111	1
-12220	-15960	15512	-48	30627	30321	-26984	2724	3400	-18548	29257	5685	-20264	8588	10756	-12361	-8642	1976	-20144	-9644	23028	-1036	18278	-12970	-11920	-17764	2068	-4474	4048	6802	-22344	17660	12560	-7690	-1628	-2885	109	105	1
-31532	-20880	18796	-898	32767	32767	-29000	-5108	-6292	-16403	30591	6565	-22308	-12488	-1084	-25119	-14418	-2591	-32768	32767	29056	-9640	7789	-4076	-18192	12020	3096	-8697	19178	3775	-15936	-640	-6560	-15224	16795	5474	128	116	1
-32580	-28088	20472	937	31267	32767	-30224	-4948	-9976	-12126	29031	9042	-24376	-15116	-9188	-10020	-20929	-10391	448	-21308	16960	-5841	-2452	-6428	-20308	11276	-11636	-14633	12052	7091	-11296	13396	-13324	20082	7442	881	133	118	1
-14992	-28060	20932	3038	26084	32767	-28200	-4932	-5052	-2625	19691	13292	-31596	-9660	-11396	10350	-25083	-14783	-9536	-1304	16256	-3254	-1623	-4106	-13584	-2284	-8676	-1852	9296	3717	-15580	15072	-6932	-1474	9790	6124	118	110	1
-32768	-15604	22352	12420	17398	32767	-16624	2388	-23920	16212	10170	13483	-31328	1056	-7876	22281	-26839	-11232	-9068	1944	14540	-1818	-1182	-1788	-17880	-2892	-7976	7492	6563	5329	-20268	1312	-3492	-18590	12923	8207	109	105	1
-9788	-22020	19056	8430	-15860	7818	-14372	6836	-12564	3699	4029	9964	-28684	6964	-3360	19963	-26023	-6271	-9220	2072	14520	-620	-197	-435	-18632	7852	-6404	-767	7930	4916	-17144	-9896	-2056	-5926	11862	244	130	116	1
984	-13460	7532	6325	-16671	-213	-10804	9408	-6200	5765	-4239	5707	-25288	6200	-4604	7007	-22464	-7954	-9492	3352	13544	-402	17	-278	-17968	812	-2376	-7705	6012	2605	-13336	-2508	1724	8855	15023	-4220	138	121	1
1908	-9104	5568	8796	-13312	-5447	-6488	7384	-9056	-6736	-11071	1666	-20604	4932	-4808	663	-19752	-9355	-9644	3624	13208	-701	-225	-468	-14900	-2500	-292	-3075	4457	1862	-15776	7208	1820	9013	14275	818	103	102	1
-144	-6592	6100	6028	-10259	-14214	-4852	6528	-7964	-7008	-15181	848	-17132	3064	-5448	-2213	-17948	-9302	-9316	3820	12944	-855	-430	-970	-13416	-1544	1160	7239	3642	4213	-16536	7776	2420	248	14661	2660	105	104	1
-432	-6672	6120	5470	-10115	-15596	-5348	2988	-9116	-3907	-21649	-960	-12752	1744	-5576	-1180	-14943	-9077	-9288	4280	12728	-1646	-545	-1817	-14040	-1208	1404	8474	3679	3657	-16112	2500	3036	2975	13220	1142	111	106	1
-6700	-6624	8460	901	-15567	-25750	-4500	3000	-8864	1100	-26592	-1628	-11520	2236	-5272	346	-13467	-7782	-9184	2672	13744	-1666	-300	-1860	-17060	3084	-1084	4818	7083	3649	-15084	-436	3752	6270	14234	931	130	117	1
-8460	-4364	8608	-3266	-20999	-27441	-4708	3952	-7964	3845	-30987	-4383	-12092	1436	-5244	3296	-12249	-5065	-9124	2800	13576	-1097	128	-1467	-17028	-472	-764	-2442	5621	2834	-14280	-1112	2456	12148	15174	-79	125	114	1
-10472	-3964	8744	-8979	-26008	-26809	-5336	4408	-8260	5555	-32768	-6966	-11604	360	-5956	10191	-10471	-530	-9804	3564	13280	-810	-285	-1917	-15180	528	148	412	5270	3204	-13784	2756	4320	14044	17194	-759	117	110	1
-12460	-5168	9612	-13490	-30215	-25305	-6560	6008	-9564	4955	-32768	-8881	-9720	2884	-7376	16336	-9763	2939	-10040	3472	13196	-1073	-985	-2440	-14596	1688	-788	3358	6790	5396	-14880	4136	4308	12858	17477	-62	118	110	1
-15148	-6376	10644	-17342	-32768	-24347	-8080	9128	-10264	-224	-32768	-10449	-8084	5304	-8344	19685	-9153	5380	-9376	2984	13832	-1045	-1020	-3178	-17384	632	-2040	2035	7731	5211	-16020	8404	-4292	6900	12413	520	116	109	1
-17008	-7708	11764	-20702	-32768	-25695	-8516	9332	-10460	-8797	-32768	-12026	-6340	6964	-9036	18183	-5865	7156	-9396	2320	14256	-473	-440	-2933	-15988	468	-2480	-552	7126	3438	-15536	4972	-792	-1438	10226	372	118	110	1
-20632	-10956	14196	-21557	-31100	-28769	-12160	7632	-12848	-13435	-32768	-15251	-5728	9384	-8808	11775	-2978	8030	-9792	2836	13848	-899	83	-2966	-16296	728	-2276	-540	7441	3596	-15492	1164	2672	-1869	11161	58	125	114	1
-29124	-13176	15648	-18163	-26843	-32768	-17148	6080	-14284	-12497	-32768	-17442	-7040	9312	-5776	5194	-944	8186	-9360	2928	14176	-891	537	-3051	-16268	236	-1148	1876	8288	4024	-16368	2720	1296	-1862	10247	-713	127	115	1
-32768	-6844	16016	-14545	-20701	-32768	-21028	4336	-17208	-8449	-32768	-17455	-5616	-120	-2968	1119	-826	4332	-9588	2564	14376	-715	1309	-4360	-17584	1348	-504	1057	8980	4005	-17896	4480	972	-3030	9168	1044	115	108	1
-32768	808	12108	-17158	-17112	-32768	-23528	1928	-16972	-6778	-32768	-12220	-19020	-4868	4612	968	1162	-1808	-9204	2636	15592	-458	3052	-4664	-17668	848	-240	822	10946	3877	-16384	3484	5012	-341	7860	1262	119	109	1
-32768	8488	1220	-17405	-13736	-32768	-21796	920	-14720	-5784	-30730	-8955	-20380	-4844	6484	811	456	-2744	-9716	2748	15768	-3066	7054	-4768	-16536	-44	-680	610	11437	3870	-19296	-840	3996	3668	6845	1029	134	117	1
-32768	20748	-9308	-12285	-7164	-25874	-12656	1128	-12596	4920	-17312	-7363	-22256	1124	30980	-630	4650	-2748	-9452	2880	16112	-3251	7762	-5022	-18356	-908	-1236	1248	15443	4940	-17664	1884	2880	6551	6071	-1988	125	115	1
-32768	32767	-10752	-12886	1984	-10096	-6552	1656	-9428	-6897	3138	-3239	-17968	-1864	23492	-16275	6122	-1361	-9888	2076	16096	-6389	15967	-6058	-18324	-460	-764	2302	17996	4620	-17620	6408	3048	10546	7002	-2228	139	124	1
-31868	25456	-15784	21215	16135	21949	-11236	-1932	-1732	-10530	20233	-1192	-17152	-5412	12704	-12997	6287	-4449	-10792	2288	15876	-9442	21143	-8109	-21088	-748	896	4387	20449	5739	-20612	5596	5580	9935	5659	-2204	139	121	1
-2912	-17044	20556	7447	19139	21886	-32768	2816	21344	8887	9171	1292	-23088	-1036	3880	-10809	14608	-6971	-12232	5644	18108	-10835	27421	-10659	-24192	-6776	3956	9767	23383	7001	-23004	1864	10160	10534	3707	-2856	133	120	1
-21596	-6568	23604	4665	24649	14183	-18368	10452	3448	27763	10082	5393	-18092	-5368	11804	10516	1183	-2834	-13936	7580	17380	-13849	32030	-19191	-24624	-5284	5608	12964	25577	9565	-23612	-748	19228	15664	-12380	-4712	125	112	1
-15128	272	20124	-2815	16398	15811	-10212	15024	-5936	11360	16393	4985	-13004	-1152	-11532	22101	6743	9182	-17108	5900	21900	-18354	32767	-27961	-25852	168	2492	11226	28311	10693	-16480	-5000	9628	9044	-10379	-5980	95	99	1
-32768	-32768	500	-4920	7033	8560	-17872	-980	-15176	-10724	17395	2213	-12776	-44	-11096	22248	5623	10676	-32768	13432	27340	-12232	32767	-29643	-25124	2644	2860	11065	29853	9284	-20796	11320	-2928	21914	-16158	-3095	109	105	1
-18016	-1156	16240	8447	3996	10610	-23720	-17752	-12752	3552	12972	-2217	-15528	-3104	-8988	-6775	9554	-9374	-25532	8076	28604	-16727	32767	-32768	-29096	4760	-3180	7651	26691	8353	-25124	12824	-1224	6366	-21222	3618	108	107	1
