#Activity	walking 
#ActivityID	1 
#Date 10-21-15-55
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-32768	-16856	-1028	19129	-29108	-13205	-21408	2460	-18372	8297	-30235	-5309	-15280	9048	19904	1462	-1248	-394	-6040	2776	14976	-1034	6917	-3529	-18692	1764	-1840	1383	12513	-7113	-19168	2748	1744	2954	11329	-567	124	127	1
-32768	3568	-16344	-2729	-24538	-6893	-8184	6420	-15928	3159	-17029	-4184	-15344	10480	29312	934	98	366	-6660	3332	15028	-870	10568	-3867	-19856	1460	-2412	2443	14034	-7886	-20344	1352	1440	2690	8329	-454	134	125	1
-32768	-5712	-25584	-12514	-10899	-2780	-4448	3176	-13416	-9472	-850	-2286	-17296	5176	28816	353	44	378	-7192	4000	14640	-1281	15324	-4601	-21120	2936	-3600	2142	15284	-9015	-19000	1972	744	3209	5594	4	140	124	1
-32768	-6876	-17576	4996	9062	2674	-6828	-3948	-15320	-7671	13246	-307	-14688	616	20840	-383	-579	73	-8892	4756	15396	-2333	20631	-6719	-21220	2188	-4368	3081	16946	-9784	-19916	4076	1124	5705	1557	-1145	130	124	1
-32768	-4468	-3320	3181	16719	7322	-12180	-2080	-16480	3788	24592	3696	-12888	760	8376	-820	-160	255	-8324	4464	14760	-3685	26587	-9718	-21876	1136	-3456	6474	17818	-9479	-19956	3860	3832	6067	-3627	-3176	130	120	1
-18520	-7656	32767	-5027	15610	2476	-19252	-3600	16108	-5072	23994	5503	-5584	-2376	-11576	-84	2222	-65	-8908	4516	14720	-5079	32767	-13555	-23708	2268	-2288	9161	19351	-9060	-20536	1564	11852	1634	-11073	-4194	118	119	1
31744	4044	-14612	-9390	29617	15848	-32768	3928	13696	13782	13922	220	-26776	1440	10040	202	1880	-568	-8980	5988	15300	-7244	32767	-18068	-30712	6752	648	10088	19476	-9052	-22336	-652	12200	-1964	-11303	-4995	122	123	1
-32768	-25448	32004	-16045	32767	3498	-13576	11848	-8760	2314	17827	2853	-17280	208	6120	1415	1672	-580	-11788	4664	12572	-9551	32767	-25370	-32768	8384	5444	10321	20513	-9619	-22892	-4092	9764	973	-9257	-6991	114	127	1
-29192	-11336	32767	-10935	32767	11141	-22648	-7568	-15204	3538	18465	2861	-21344	992	16376	754	345	-229	-20736	6284	15788	-8426	32767	-32244	-29364	6168	-232	15504	19334	-9222	-21908	1128	-1296	17055	-10801	-6109	97	147	1
-11852	-4540	23032	9436	6597	4084	-28316	-2452	-9212	15874	21613	-804	-24792	-792	-15168	-56	1961	-600	-32768	4196	27260	-5219	32767	-29133	-27612	3744	-10072	19757	16785	-10730	-22792	12148	-9672	24411	-12854	-4177	124	128	1
-8608	-13576	17028	5697	3535	2406	-17180	4848	-12136	10654	18290	1977	-15096	-2432	-13368	-2415	1193	-349	-23984	11748	19800	-1603	32767	-26923	-24112	5328	-4116	20365	13611	-12479	-30384	13068	1296	7381	-19516	-2492	101	129	1
-5232	-8464	13472	4208	799	1255	-4560	2836	-8624	-4036	14698	-1909	-2344	-6904	-8624	-1904	652	-214	-22060	14760	30828	-15578	32767	-32768	-16156	7420	-13892	9548	9312	-7709	-30012	4152	-8896	929	-17285	3784	112	137	1
-7376	-7900	13928	2858	-32	824	-13296	2336	-11048	-15479	10281	-2827	-13968	-6160	-9056	-1131	1142	-525	-32768	31556	32767	10033	-14473	-2605	-9044	-3408	-14640	-2057	11941	-7344	-28856	2648	-9012	76	-17082	4843	100	129	1
-6080	-5796	14900	1239	-152	274	-21984	-2792	-7864	-14827	6893	-3628	-23640	-6384	-5856	-600	1360	-295	104	24204	20276	-168	-32768	11628	-11920	8788	7096	2347	-6436	193	-28120	1384	-10964	-5625	-17878	8568	124	125	1
