#Activity	walking 
#ActivityID	1 
#Date 09-24-16-37
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-32768	-12936	15192	-4271	-32768	-12965	-24532	-7868	-16240	-8999	-32768	8907	-14872	5984	6208	1385	-8210	1623	-9200	3624	13396	143	-156	-1686	-16092	4016	-1716	2423	6105	2438	-15740	3888	2176	4962	12817	1254	126	132	1
-32768	-6620	6716	-2963	-32768	-17390	-18420	-7704	-14228	1018	-32768	4710	-13352	2728	10848	8175	-5430	3445	-9120	3068	13720	83	1302	-2497	-16144	1700	-1964	2418	7104	2664	-16992	2076	2952	4269	13478	1594	124	129	1
-32768	672	-432	-5929	-29845	-17523	-22064	272	-12332	-3301	-29204	3690	-14176	9084	21844	11322	-7418	2897	-9152	2968	14116	161	2345	-2439	-15584	2648	-1284	3773	8439	2981	-16280	2696	2476	5700	12775	1146	123	126	1
-32768	10148	-19896	-3743	-20633	-10539	-9564	-3108	-14796	-9362	-16610	-2319	-15132	12000	32767	6672	-8442	-123	-9344	3308	14512	214	4152	-2613	-16216	4536	-1436	2264	10333	2861	-17284	5168	2180	3525	11360	1548	126	124	1
-32768	19556	-27280	-6428	-1996	-1901	-1784	-9080	-15516	-7841	3110	-5022	-14328	3572	31364	-2360	-3478	-3193	-9568	2984	14912	85	6727	-3017	-16804	3608	-1744	1683	12433	2718	-18016	6312	2716	619	9411	2032	121	123	1
-32768	4584	-9164	3201	9074	4480	-11168	-10800	-17080	7122	13628	-2742	-17220	2360	9952	-6474	4922	-7222	-9972	3296	15412	725	10750	-3247	-18500	2168	-2372	2568	14609	2370	-20148	6516	2672	1490	7371	567	128	125	1
-28996	-5528	-12776	22223	24051	5893	-19340	-3256	-17620	16542	21402	-3612	-16368	2752	2632	-5512	7440	-10344	-9900	3668	16260	614	16087	-3985	-20432	2184	-2632	2692	16606	2919	-22300	4124	2680	3872	3741	-301	126	124	1
-7172	360	32767	9554	27743	-12777	-25700	17104	7312	26214	21465	1117	-20424	-644	-3232	7610	10625	-9855	-9576	4004	17196	-131	23172	-4843	-23212	336	-2196	3643	18541	3209	-23848	2912	6672	3115	911	58	136	128	1
-13772	5660	15652	6170	32230	-9435	-26864	2836	-8684	29616	16635	-561	-20852	-512	-1956	10201	9301	-10005	-9764	5296	17916	-1346	31580	-6254	-25324	-1220	-852	4215	20529	3713	-24656	2008	11624	1678	-3106	-254	119	128	1
-25004	24360	30384	1713	20481	9379	-16772	11720	-10760	20593	17005	-4642	-16584	4260	-3288	19188	9659	350	-9936	6172	18628	-1552	32767	-9315	-25728	-1644	-668	4352	20760	3806	-26296	2696	20540	-674	-15138	-2255	131	131	1
-12664	-19588	9700	-317	14749	8831	-20700	-500	-6824	7106	16953	-4960	-17472	7428	-13404	20273	2021	-4481	-9744	10516	18584	-1136	32767	-14891	-32768	-8088	6736	13401	22276	6979	-22184	-6252	15556	641	-23177	-6932	120	131	1
-17572	-512	16156	7637	16805	4339	-16512	-10808	-8680	13901	12148	-6324	-15392	7360	-4700	4408	7053	-4068	-24996	13104	16676	-1811	32767	-26392	-27580	6216	2808	20028	21919	8418	-21912	-9864	7148	4711	-16902	-9770	138	137	1
-12572	-7472	12412	5624	6670	5679	-17892	2320	-10340	14922	10777	-6473	-14164	5980	-6256	-327	9137	-5441	-32768	9404	21308	-3623	32767	-30249	-27060	7916	488	20128	22244	8774	-22308	5424	-1140	13855	-17191	-4767	121	132	1
-10936	4580	15564	3939	1820	3158	-18856	8468	-8660	-1601	10894	-6067	-20596	5472	-4680	-6151	10890	-5078	-26904	12076	24200	-2866	32767	-29546	-23776	7532	-9788	10343	19494	8073	-28892	6548	-11232	19178	-14019	-1887	116	133	1
-9444	-2164	13916	2000	1552	1143	-17332	1188	-5332	-14638	9456	-5220	-20392	5064	-4780	-6996	11153	-4362	-25584	12292	23944	-1805	32767	-29276	-17572	2380	-11972	5686	14385	5782	-31784	5708	-11320	17794	-14984	-720	110	127	1
-8716	-2300	13360	1803	1127	1082	-16288	-3932	-4708	-11849	7189	-4986	-16332	-640	-1604	-2915	10604	-1386	-32768	20352	32767	22915	-2250	-7392	-16664	3144	-11712	5546	13479	5346	-24456	-2632	-7100	2053	-21643	2719	129	117	1
-9304	-340	13796	1172	1046	740	-17396	-4944	-4632	460	6124	-3455	-16792	120	-196	1664	9835	-2004	-2256	23208	20088	15576	-26175	-414	-12704	-1392	-5684	13443	-1331	6296	-23604	404	-6040	1112	-21581	299	116	133	1
-9588	-1472	13456	513	1217	497	-18020	-1416	-4848	6455	5528	-2588	-17032	2072	-1416	3555	10657	-2134	-328	21940	17632	13361	-26893	150	-8816	1848	-5172	12772	-8304	7216	-21020	464	-5460	6541	-18024	-782	118	120	1
-9440	-1796	13128	431	1220	182	-17468	1472	-4772	1170	4719	-2570	-17232	1772	-2576	1954	11496	-1777	7716	5844	6940	6591	-17232	9206	-8256	2596	-5232	11686	-9233	7300	-17060	2248	-6288	8751	-15293	119	120	121	1
-9540	-1840	13016	852	1110	-300	-16748	-692	-4756	-3814	3728	-2624	-16808	1264	-2660	1747	11846	-1473	-1940	6540	11724	7839	-14849	11801	-6124	2392	-6452	1527	-18226	3176	-15348	1572	-7556	6314	-14098	1005	124	119	1
-9444	-1852	13108	972	705	-592	-16508	-2852	-4156	-4448	3351	-2020	-16480	900	-1596	1747	12520	-1929	-9004	6588	17324	7056	-22137	13298	-6356	3880	-6812	-3248	-22471	2407	-13888	2540	-7664	3142	-14600	2061	131	125	1
-9136	-1740	13016	656	457	-707	-16216	-2500	-3588	-1611	2773	-1651	-16060	1576	-580	2525	12344	-1905	-7836	4056	17196	7359	-31130	15761	-9276	2312	-7064	-5828	-26906	941	-12624	3332	-6732	359	-14385	2580	131	120	1
-8928	-1420	13192	365	523	-634	-16092	-1028	-2968	350	3045	-1624	-15600	2236	348	2249	12117	-1445	-5308	2272	14432	9629	-32768	17796	-10332	580	-7460	-7380	-31066	-1241	-11436	3496	-6800	-1660	-12398	1758	128	111	1
-8892	-1844	13236	280	641	-325	-16284	-676	-2332	685	3050	-1405	-15644	2564	612	1000	12134	-1486	-9060	2872	17044	10313	-32381	19007	-10460	592	-8416	-8838	-32768	-3622	-10764	3352	-6944	-1924	-11796	1478	131	124	1
-8944	-1624	13092	316	699	85	-16388	-440	-2536	-1099	3263	-1596	-15244	2040	520	-1009	12403	-1475	-14196	2780	20332	8758	-32768	19732	-11700	408	-9532	-9565	-32768	-5433	-8444	1380	-8620	-6584	-5991	-279	130	130	1
