#Activity	walking 
#ActivityID	1 
#Date 10-21-15-52
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-19656	-17108	19876	-18437	32767	22609	-17940	-128	-12924	-15443	15885	3777	-28504	-2376	-9344	-1342	-1679	-111	-8020	5164	13524	-460	-667	-300	-17680	1560	-3764	13115	8060	185	-21924	8416	-5832	11277	6575	1963	140	121	1
-9160	-11268	21280	-13361	32767	24840	-13536	-1820	-11116	-10221	12739	3639	-26672	400	-6272	-795	-1726	-507	-7580	5224	13364	-95	-111	-416	-17540	5720	-2300	6539	7214	-396	-14804	5896	-1464	2785	8116	-244	149	122	1
-30096	-25188	32767	-13148	5933	16597	-6852	500	-20984	-4118	9136	1214	-21608	-1144	-6704	-737	-1967	-634	-7568	4728	13492	299	399	-258	-16868	4896	-2164	-2284	7047	-1847	-15292	5220	-1528	-2543	9653	-11	136	118	1
-4796	-16972	25484	262	-20082	8076	-2860	84	-8268	-6117	4581	-713	-19720	-2416	-4960	-267	-2175	-637	-7788	4572	13428	624	595	-32	-16060	2064	-3712	-4839	6231	-2162	-15724	4532	-2016	-6167	9022	-277	154	124	1
1680	-8924	9188	7887	-24885	4794	-8320	464	-4160	-8375	-2829	-3845	-20864	-3392	-7224	-10	-1932	-633	-7632	5132	13240	553	573	-132	-16696	1640	-3776	-2088	4960	-1372	-15472	3320	-1924	-4530	9332	41	136	112	1
4160	-4632	3344	6697	-23315	1899	-4924	-224	-2964	-3197	-7423	-5344	-19248	-1472	-7744	255	-1799	-655	-7776	4776	13220	339	463	-293	-17064	1040	-3488	2192	3787	-818	-15636	1356	-1252	-1999	9366	1340	125	124	1
2252	-6284	5544	3154	-22018	-2422	-4032	-364	-4008	5047	-11876	-5427	-16608	-2288	-7624	294	-1763	-735	-7560	4728	13264	426	530	-250	-17076	1096	-2420	5053	3152	-404	-16320	-108	-720	2845	9653	2701	127	119	1
536	-9604	8848	4286	-22458	-7195	-3900	1472	-5372	9993	-16392	-6155	-13632	-1520	-7592	527	-1766	-715	-7524	4412	13308	590	526	-150	-16140	2032	-2272	5007	3061	-161	-16040	-260	-504	7058	9638	2906	120	110	1
108	-9988	9488	4752	-22695	-8047	-3904	2000	-5700	10513	-20344	-6743	-12704	-2128	-7912	626	-1625	-771	-7560	4472	13340	845	618	5	-15724	2376	-2484	3620	3086	-260	-15548	252	-620	10981	9919	2336	125	130	1
-5820	-9528	14764	8080	-31341	-19394	-5180	2168	-6504	9357	-24796	-6693	-11232	-2512	-7344	820	-1356	-841	-7596	4984	13320	1249	764	75	-16744	2208	-1956	4103	2441	-362	-14720	2196	-152	14267	10257	1170	127	132	1
-6440	-7828	12844	8302	-32768	-23168	-6940	296	-4920	9709	-29141	-6897	-11648	-1440	-8720	1026	-1300	-840	-7680	5036	13204	1319	721	56	-16932	3196	-2840	4387	3587	-821	-16608	3932	-584	12898	10502	1213	125	136	1
-7868	-6116	11784	7343	-32768	-23934	-9540	-896	-5216	11831	-32768	-8145	-10936	-2464	-9584	1692	-1335	-706	-7812	4980	13192	1170	705	-85	-15992	3348	-2912	4419	3793	-1002	-15268	5408	236	9296	10801	1740	123	131	1
