#Activity	walking 
#ActivityID	1 
#Date 08-22-13-46
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-12148	-4648	16940	1201	29483	13715	-24076	3300	-2264	1849	21608	1305	-21640	-2192	7448	-592	0	62	-32768	9816	25428	-8004	32767	-13183	-32768	15944	-11544	-152	3015	-1317	-23208	14160	15864	571	-89	380	128	127	1
-10688	-7500	18004	1007	32767	21311	-27108	4116	-800	3001	22720	461	-23888	-2720	12864	-592	-352	297	-20596	1056	22016	-3400	16610	-18960	-16680	-1456	-12224	-2373	3694	-1577	-21472	-5000	-5504	924	1621	-475	130	131	1
-11308	-11912	17628	1372	32767	26257	-32768	8348	4560	-10603	23840	-1746	-25464	2360	23560	-1446	-2690	941	-11172	15288	2376	-11111	6698	-12625	-7816	6376	-16104	333	2366	-83	-7512	-9344	-20720	1902	1112	-15	133	110	1
-32768	-4720	10952	-6662	32767	27947	-31000	364	-1664	-20024	29984	-3301	-20200	5008	6272	-3647	-4903	1272	-17776	5984	10128	-8861	-339	-9151	-14160	4000	-14912	258	1844	-194	-15792	7360	-3536	1441	686	148	131	107	1
-30512	-1652	12364	-19125	32767	23990	-25696	-5372	-5100	-18762	31796	-534	-16912	6328	-888	-3246	-3847	1206	-10744	2320	15252	-4106	862	-3737	-20888	-1656	-10192	-427	1833	-329	-23264	3704	-4224	-137	1514	453	121	115	1
-32768	-15340	10264	-27632	32767	16166	-23576	-4252	-6212	-5238	28806	6186	-27392	-12504	-14040	-2312	-2069	-491	-9356	7984	11312	-1552	1783	-1211	-16240	832	-7464	1400	1105	-96	-17872	-4008	-392	51	1391	147	119	136	1
-16772	-29348	17888	-20661	31107	27361	-16112	-9788	-11012	884	24820	5437	-28040	-1608	-14400	-128	-2744	-1109	-8860	8136	11116	-1051	1566	-1602	-16128	3096	-5856	2795	515	242	-15072	520	96	782	1342	71	122	108	1
-32768	-25648	18544	1874	4223	20537	-13592	-3276	-23028	10039	13530	98	-28256	4368	-5840	1817	-2990	-1279	-8764	7616	11548	74	2176	-1009	-14800	10976	-5488	1710	567	216	-17512	2192	256	768	1277	-100	146	124	1
-11772	-21116	15724	14884	-19507	5646	-10780	3552	-8692	8559	1901	100	-27320	1512	-4536	1388	-2908	-1235	-9660	8000	10856	597	2570	-1170	-14776	9256	-6664	-656	1067	-110	-18024	4616	-1032	529	1342	-377	148	127	1
4664	-9128	11480	17791	-20386	-1888	-5796	1928	-4312	4634	-5213	639	-24208	744	-3784	270	-2748	-1503	-9916	8468	10388	540	2991	-803	-16480	4040	-7792	-1064	846	-144	-17552	5904	-2152	-187	1508	-364	114	128	1
