#Activity	walking 
#ActivityID	1 
#Date 10-06-18-12
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-11916	-3848	13032	5372	2045	5518	-18308	4292	-4708	1077	7663	-83	-16924	-5308	-4776	598	14542	-4243	-28056	16064	19744	8498	-14686	-4565	-10852	3324	-7012	4063	6430	-288	-27312	-736	-936	527	-32768	-2091	141	134	1
-11264	-3816	12232	3221	794	3456	-16956	5516	-2700	2086	5903	61	-16800	-3584	-1524	2967	15132	-1531	-6388	13448	16504	5391	-32768	2083	-11460	1996	736	5848	-3059	618	-25896	-1032	-4912	4984	-25737	504	130	132	1
-10840	-3412	12700	1839	470	1362	-16604	5940	-1264	2512	5284	-614	-14176	-2432	-764	3927	17325	1269	2228	9756	11544	3546	-32768	3257	-7140	-520	608	3104	-11502	-1860	-21356	1452	-7776	6706	-19983	1905	127	125	1
-10180	-4424	12040	769	1081	-134	-16756	3464	-976	3883	4567	-1235	-16776	-132	1516	4860	16173	869	-2720	5428	8912	4427	-32768	4781	-6528	604	-1724	2752	-18837	-3327	-17156	2148	-8044	2646	-18741	1902	123	122	1
-9832	-4920	11264	377	976	-384	-15992	2652	-764	3893	4271	-952	-15020	-580	1300	2795	16116	-1379	-4092	2752	8716	9354	-32768	8108	-6456	-676	-2524	3770	-24489	-4534	-14776	2456	-8796	-2294	-18709	1914	127	122	1
-9416	-5388	11184	128	892	86	-15252	2280	-796	1128	4688	-606	-14720	-1360	1220	-646	15179	-2341	-9128	4892	9156	13660	-32768	11835	-7348	72	-3900	7313	-29185	-5484	-12504	3044	-8528	-5300	-17470	1207	129	126	1
-9072	-5564	11004	38	856	883	-15596	2616	-784	-4101	6163	-921	-14676	-1520	1352	-1122	15191	-2292	-13816	4096	9804	14606	-32768	14637	-8624	8	-4920	9956	-32768	-5091	-9708	2412	-8176	-7766	-14936	909	131	126	1
-9108	-5656	10648	914	914	1909	-15988	1652	-592	-6326	7064	-1374	-14504	-2768	124	-3446	17754	-2750	-12592	1780	9928	17041	-32768	17920	-10976	-1308	-4396	11009	-32768	-5815	-8340	3508	-9604	-13496	-12151	167	140	126	1
-10024	-4508	11232	1890	523	2260	-16552	1464	-864	-2171	6203	-1146	-15296	-2100	624	-1528	18182	-3082	-14580	856	11888	21987	-32768	20318	-13160	-1340	-4908	10226	-32768	-5401	-7340	4044	-10228	-19739	-11073	-837	128	125	1
-10300	-4036	11732	1889	363	1555	-15764	2444	-1420	1076	6152	-7	-16200	-688	-216	-73	17574	-3016	-16560	1360	13448	25262	-32768	21597	-18708	-1716	-7504	7175	-32768	-4493	-6696	4456	-10192	-22365	-10309	-1564	131	124	1
-9924	-4136	11532	1405	202	1421	-16060	2788	24	-658	7944	189	-17068	-88	108	616	15791	-3469	-22640	-176	14852	27376	-31634	21534	-20252	-3280	-10500	10516	-32768	-5476	-7864	1000	-6740	-19371	-9473	-2530	129	123	1
-10308	-4496	11332	1516	235	1879	-15772	856	640	-462	9398	-30	-17300	-1244	2220	-1301	14544	-4448	-32768	3388	19724	24743	-28741	22811	-27864	-3468	-15048	8319	-32768	-4468	-9488	-4924	-1136	-13329	-10036	-4032	131	127	1
-10096	-5176	11344	1800	56	2883	-17036	-788	632	876	10057	1016	-18432	-5060	3852	-3695	12471	-5021	-32768	-4700	18664	19313	-31492	27852	-26756	-5312	-16904	12858	-32768	-5444	-10212	-6656	5312	-7059	-8802	-2595	128	128	1
-10688	-4456	12172	1492	539	3208	-17328	956	-68	1734	11026	2339	-18928	-5092	2748	-4995	10498	-4542	-32768	-7780	12976	17536	-32076	32767	-24932	888	-17252	17112	-32768	-4873	-11044	-2336	8168	6687	337	3093	125	127	1
-10372	-3728	12612	671	1784	2989	-17728	2408	-824	458	12496	3326	-16928	-2076	4080	-4710	11209	-4302	-32768	-5848	3928	8675	-32768	29512	-24232	3348	-16496	5256	-32768	-5027	-14216	-1888	9764	8328	5355	4968	127	125	1
-10628	-5224	12288	495	3511	3191	-16672	472	164	180	14660	4011	-17392	-1352	3304	-7509	9374	-3632	-32768	-15720	-9808	2726	-27575	23712	-20004	584	-18536	-34	-27235	-1962	-17024	-4624	12648	-3367	1136	3331	124	126	1
-10824	-4352	14112	1286	6107	5223	-17992	2932	-1476	3120	15718	4614	-19400	-2440	2644	-5634	6337	-3796	-32768	-23384	-19864	5997	-11644	19268	-12172	852	-22184	-283	-13884	2106	-17980	-7832	23404	-9421	-711	2328	126	118	1
-11176	-3476	14572	1899	10797	5082	-18472	6056	-1756	4284	17472	5601	-18484	-5040	420	-5397	3195	-3136	-32768	-27460	-20724	8058	3205	14049	-8236	4356	-21236	-1188	2145	3690	-13624	-11336	24612	-650	-2437	1449	127	120	1
-10536	-4500	15320	2505	15446	5515	-19136	4284	-2552	7242	19059	5782	-18752	-5000	860	-5347	1104	-1299	-32768	-17032	-15140	-3093	11190	6260	-10496	5816	-20296	-7694	14753	3665	-17036	-2072	15736	2585	-3947	2694	126	125	1
-9928	-5512	15504	3542	20728	8047	-21300	4864	-3740	8196	19423	5672	-19264	-3632	1112	-6658	653	-203	-32768	-15620	-13632	-5672	12162	4508	-26572	-15212	11172	-17420	13762	-443	-12420	4640	1408	-2803	5977	7682	125	139	1
-10132	-5744	16760	3295	26038	11343	-23956	5944	-2992	5650	19987	5473	-22404	-3372	1920	-8032	-1326	247	12164	24288	24732	-21052	30018	-17017	-21548	-1972	7212	-32768	-2755	9532	-18328	-32	1892	-13566	15232	8902	127	127	1
-7092	-6132	15788	4294	32767	13522	-25688	7988	1324	2906	21093	5840	-23432	-628	9724	-11484	-7442	1427	-19036	-27732	12648	-12339	28660	-224	-9396	-23720	-10624	-29543	8008	-3184	-12768	-2704	3336	-18877	6561	149	120	128	1
-4584	-1572	18192	3518	32767	13425	-26480	14376	6792	-4933	23712	6543	-21560	4268	24660	-6328	-28074	3178	-23612	-14608	22136	-4929	19543	-8168	-25328	-9932	-5948	-15492	12668	4829	-20840	-20984	1240	-23418	9689	-422	120	134	1
-12048	-12080	15416	2735	32767	16162	-28340	12680	14436	-20677	27695	2706	-23784	15848	9608	-17427	-16711	9417	-30600	13372	11244	1145	15643	-11242	-22068	1464	-4908	-7335	15116	7113	-17172	-7484	-2216	1901	12330	-697	120	135	1
-32768	-6424	6164	-3050	32767	25421	-23684	-4444	-11148	-18948	32767	3140	-19980	-1356	3916	-28726	-21646	8082	-12280	8808	11116	-6269	13568	-7548	-18540	5240	-2132	-10709	12106	8084	-16364	19208	-9136	8597	11249	3888	119	127	1
-32768	-12084	11256	1605	32767	28475	-32768	-3048	-9440	-59	29087	8311	-24124	-14012	-18120	-32768	-21391	3748	-16460	1768	12516	-10411	3790	-9929	-18796	3696	-5624	-15684	8227	5286	-19028	8388	-5988	-8989	7363	9289	126	136	1
