#Activity	walking 
#ActivityID	1 
#Date 09-23-16-55
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-10856	-6092	10524	135	163	336	-17856	-4000	-5256	-1127	721	-485	-14224	-2024	-7344	-619	1780	-412	5672	984	6064	-879	-5369	1446	-6608	1824	144	674	-2100	440	-15376	-592	-13408	40	-2286	1279	135	131	1
-10808	-5044	11036	82	245	151	-17768	-4312	-5656	-472	649	-382	-16816	-904	-8856	-487	1823	-264	-648	3384	7680	-49	-4979	1630	-4624	2992	-2176	466	-2787	619	-12752	-3232	-11880	323	-2325	1173	132	130	1
-9504	-4880	11152	-107	291	100	-17168	-1824	-4440	274	296	-118	-15328	1632	-7544	-288	1622	-123	-10384	6752	10032	-20	-5165	1701	-3480	3464	-4720	-549	-3444	776	-9352	-2512	-12600	571	-2210	1323	127	132	1
-10308	-5400	10888	-246	332	95	-17272	3144	-4016	-18	194	2	-14392	2944	-6296	-446	1720	-159	-10360	6720	10096	-521	-5810	1810	-2904	1648	-4640	-1682	-4173	719	-6968	-1440	-13256	229	-1695	1159	125	130	1
-10172	-5176	9948	-366	260	8	-17600	3288	-7968	-942	-121	-222	-12056	1680	-5080	-1053	2201	-403	-8376	2944	9648	-709	-5861	1996	-5328	-2432	-3440	-1602	-4860	418	-5376	-928	-13752	-91	-1512	1192	122	127	1
-10368	-6360	10168	-185	236	132	-14928	-2872	-3648	-1240	503	-274	-13000	464	-4520	-1089	2397	-312	-13712	488	13584	-418	-5897	2288	-10744	-3904	-5024	-1060	-5429	19	-5104	-1112	-12920	-536	-1343	1233	120	127	1
-10468	-5964	10092	-88	166	171	-16360	-5568	-1680	-392	479	-387	-14168	-2208	-504	-783	2451	-322	-21920	1280	17088	-172	-6201	2548	-16280	-5632	-7872	-829	-5794	-349	-5368	-2384	-12264	-1122	-1015	988	117	125	1
-10440	-6884	9764	53	-5	241	-15224	-3728	-568	-79	602	-282	-15800	-3736	376	-483	2129	-362	-27448	384	18824	-199	-6380	2481	-19392	-8296	-7776	-192	-6112	-450	-4408	-3832	-11712	-1333	-730	666	115	125	1
-10532	-6572	10000	206	-169	365	-14904	-3504	-256	-66	717	-222	-15032	-1416	808	-38	1334	-479	-29576	2344	19184	-309	-6344	2301	-21976	-5032	-9344	849	-6037	-367	-2376	-2928	-11104	-907	-215	468	119	124	1
-9988	-6564	10296	289	-214	417	-13744	-2304	-144	157	931	-167	-17648	-1056	-4536	105	1320	-403	-31848	7960	21216	-783	-5973	2173	-26872	-1416	-11416	545	-6347	-366	-3704	-2008	-6072	-811	6	618	120	121	1
