#Activity	walking 
#ActivityID	1 
#Date 10-10-18-17
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-32768	-8276	13192	-5278	-32768	-28905	-15016	-280	-13748	6882	-32768	-6828	-5296	4372	-10180	15200	-3149	-2439	-9792	3532	13264	-158	1159	-2552	-17240	-176	-2564	-1048	6574	-3494	-17012	-744	-1200	-3330	12329	-4334	120	118	1
-32768	-264	9752	-9461	-32768	-29564	-21004	1072	-14404	4636	-32768	-7738	-6800	2220	-2280	12219	-4050	-4761	-9920	3384	13512	-604	3220	-2159	-18856	600	64	822	7216	-3534	-17608	1544	1400	-1013	12613	-3478	121	126	1
-32768	7208	1328	-15671	-32768	-27762	-22924	1964	-15292	-1516	-32768	-8318	-8964	-928	1000	8729	-3281	-9003	-11100	3368	13604	-186	5119	-2214	-16800	3688	2688	1689	8602	-4548	-18456	-320	5072	-669	11178	-1043	130	125	1
-32768	18580	-4084	-17384	-27158	-21583	-21712	2080	-18836	-6985	-32768	-8654	-27980	-2540	19640	10467	-19751	-15548	-9560	4644	14140	313	8157	-2616	-16332	4076	3116	1500	9100	-4796	-20496	-684	6292	4560	8853	-572	103	117	1
-32768	24180	-14684	-15206	-18097	-16665	-16532	-1212	-12388	-15962	-23031	-3746	-32768	4344	18228	-8054	-8748	-14012	-9716	4328	14616	766	12623	-3317	-20516	2928	1688	4739	13554	-7464	-22136	6056	2864	9370	7524	-818	17	123	1
-32768	22952	-28100	-2545	-17753	4425	-4700	3140	-11748	-11139	-5489	-4245	-9248	-1308	23156	-10616	12739	-3804	-9208	6016	15164	112	17992	-4885	-20780	4232	1860	7535	15242	-8325	-22320	7736	1836	9432	3980	-1183	56	122	1
-32768	32767	-27380	-7989	-7634	11306	-2852	24	-8776	287	10700	-4570	-7420	-1552	22232	-11538	12960	-3331	-8660	5940	14640	-595	24251	-7710	-21668	4456	1948	6878	16877	-9039	-22592	2756	4464	7012	-1130	-1193	92	126	1
11984	-15580	2848	32767	7190	32459	-17368	1104	1532	-3597	22443	1457	-19456	4792	6068	-11183	7940	8608	-11000	4636	14824	-638	32026	-10502	-22668	1452	2656	6042	18637	-10069	-22828	2512	8224	9384	-4758	-1400	125	136	1
11456	5640	32767	18341	18519	1926	-32768	1908	27480	1266	9317	6386	-4332	-1924	-22640	-22938	25946	9136	-13084	6796	16292	-538	32767	-13990	-28932	1644	5492	10079	20611	-10519	-26460	7328	10976	9372	-10078	-1417	120	121	1
-5844	15048	13832	11236	29218	23249	-20516	-2040	-2224	24539	12088	3129	-29052	-9192	15772	2672	-3837	-8452	-15012	7072	15864	2396	32767	-21092	-32768	2112	5608	17466	21134	-9650	-29968	4032	14896	5540	-24176	-1060	119	98	1
-32768	-32768	8156	8700	5702	16341	-13032	1040	-8136	9720	23142	3456	-30640	-15932	10636	26155	10965	-752	-31064	6868	23352	9759	32767	-22603	-32188	12780	6716	31760	21501	-8585	-25556	532	10728	2010	-19627	-3835	44	98	1
-12212	17652	27236	12170	4373	13399	-32768	-612	-12896	16914	17946	-21	-19276	15024	-16272	8057	10351	9985	-32768	25428	32472	23010	32767	-25226	-27668	12276	-10380	17802	20806	-11135	-25792	11172	-3416	8743	-20950	1532	140	102	1
-15036	-13312	8608	4921	2101	3950	-11892	7052	-11340	14564	18872	357	-5496	15512	-11264	-2506	10501	4384	-32768	11416	32767	29320	32767	-26448	-25144	8212	-15236	3835	21465	-13700	-27096	11900	-12716	8018	-21561	4882	101	98	1
-11456	-6768	10064	2135	1355	2082	-8196	4288	-10140	-11804	13519	702	-9852	-9360	-8804	-16066	5346	4956	-22636	30844	-520	29567	14122	-32768	-26440	-1672	-10252	-1735	15144	-9021	-31472	6568	-12440	-6092	-21505	7287	120	101	1
-13232	-7768	8956	2240	1383	1847	-8664	2312	-10612	-15741	12845	1383	-14036	-14352	-11900	1910	12400	922	-28496	32767	25344	-1853	-15660	-11883	-12636	-7552	-17720	2984	9742	-10250	-28224	-520	-8252	-16939	-29825	5434	160	105	1
