#Activity	walking 
#ActivityID	1 
#Date 09-24-16-56
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-32768	-12900	21636	-2513	32767	25180	-32768	-10824	-3272	-14575	26592	-5826	-15952	14944	1824	-20960	-9794	9934	-19076	-4288	20612	-5971	-5	-9133	-18484	8148	-17576	-8585	14138	8736	-24784	8528	-10736	5548	13750	5044	127	117	1
-32768	-17244	26384	-1826	32767	31077	-32768	-8344	-3584	-5337	28006	-5713	-29560	-5200	-11980	-20376	-4177	1234	-9700	644	15576	-2222	211	-2636	-17768	-3644	-10764	5613	11180	3342	-26652	12032	-11532	7082	12087	7298	127	100	1
-24076	-19360	32767	-10323	32767	27378	-29592	4216	-976	1930	24351	-8552	-31540	-1308	-13112	-17004	-12843	1765	-9448	3236	14516	-1084	142	-1651	-15968	7816	-9172	7349	8606	3299	-17368	3964	-4548	1450	11567	5565	128	111	1
-16596	-9704	30612	-19815	21345	14630	-19760	1476	-6176	-6844	14845	-6297	-31368	1992	-7228	-9545	-18359	-694	-8940	3020	14092	-218	519	-1333	-17188	3116	-8152	1690	6984	2586	-15940	3656	-2904	745	11857	2508	132	94	1
-6828	-29420	31888	-19516	-13995	-1628	-18872	-328	2684	-13039	9001	-4259	-29416	3224	-10988	-3137	-18720	-306	-9212	2936	14004	636	848	-516	-16808	3656	-7028	-2039	5627	1662	-18292	2776	-2436	-2864	13892	2088	126	112	1
8872	-17388	18008	-236	-19037	-6954	-14492	-740	4220	-7232	-1477	-6885	-30052	2096	-11028	-3310	-21662	-662	-9516	3392	13812	720	1422	-150	-16988	2292	-6864	-3022	4245	1943	-17608	388	-1864	-2496	14598	2269	120	106	1
8324	-4944	13860	2466	-17881	-12450	-5736	4	1312	-1655	-11719	-4285	-19600	1392	-10956	-6250	-21380	-733	-9380	3672	13868	1038	1746	437	-16248	1212	-6316	1033	2856	2099	-16128	524	-2016	-1200	16150	2512	139	124	1
2808	-2856	13284	-1295	-19554	-16076	-6468	444	-332	869	-19105	-2335	-16436	856	-11796	-5757	-20561	-2861	-9384	3880	13440	1287	1904	756	-15780	2468	-5808	3904	1797	2221	-16568	-444	-1684	362	17226	1471	128	119	1
-1976	-3072	14064	-875	-24522	-16086	-7988	-548	-1788	3779	-24567	-976	-15496	516	-11988	-5924	-20979	-4124	-9352	4060	13432	1230	2009	691	-16112	2392	-4708	4327	1226	2456	-15848	828	-840	1607	16413	1193	126	121	1
-5808	-2440	14740	1435	-30341	-14799	-8104	936	-3212	4697	-29295	426	-12724	-2560	-10908	-2392	-20247	-4754	-9336	3708	13456	1311	2112	710	-15656	2472	-4140	3293	1164	2483	-15796	484	-472	1412	16746	1464	123	124	1
-8404	-1332	14896	2640	-32768	-14139	-9224	1896	-4064	3666	-32768	2554	-11928	-1640	-13228	-26	-23127	-5996	-9396	3952	13056	1251	1997	626	-14796	3052	-3388	2835	1375	2624	-15300	44	-612	3019	14481	754	125	127	1
-10324	-644	15620	1238	-32768	-14084	-10524	2196	-4552	2527	-32768	5338	-8444	-2596	-12512	4727	-19331	-4263	-9520	4000	12796	861	1592	190	-14520	2732	-3128	3700	1832	2797	-13408	324	860	6099	16152	537	130	125	1
-13096	-2172	16772	133	-32768	-13689	-12828	2164	-4876	499	-32768	7353	-5416	-1120	-12232	7079	-17972	-2753	-9820	4308	12644	496	1093	-77	-14320	4368	-3212	5693	2209	2721	-14768	2660	-264	9226	14908	745	130	127	1
-15372	-3772	17752	-181	-32768	-12794	-16184	2424	-5448	-1752	-32768	8302	-4548	-740	-13240	10608	-15686	-2700	-9780	4196	12576	138	437	-280	-14216	4724	-3180	5567	2813	2418	-14644	3260	-112	9447	14766	866	130	130	1
-19816	-5704	20332	-1162	-32768	-12327	-20140	2076	-6776	-3519	-32768	8164	-2540	720	-13900	14932	-13075	-3543	-9528	4048	12680	-277	89	-649	-15260	3760	-3888	4412	3295	2167	-12448	3368	1320	8749	14440	2404	128	129	1
-24576	-5368	22928	-5917	-32768	-13372	-23536	1792	-7504	-5298	-32768	9209	-1376	1620	-12564	14457	-9431	-4951	-9408	4016	13016	-419	54	-954	-15980	1224	-3348	5909	3598	2296	-16380	1076	-1672	6816	17314	4002	125	126	1
-25608	-5992	23752	-12365	-32768	-13913	-30860	1444	-7640	-7988	-32768	9277	-2484	-536	-9252	11860	-6800	-4768	-9208	3676	13464	-261	511	-1041	-15752	2080	-1936	7959	4473	2349	-19476	5184	-2956	7051	13062	949	124	124	1
-32768	-14356	29540	-11609	-32768	-14722	-32768	-2176	-13304	-8690	-32768	7919	-9864	-720	444	7532	-9264	-2806	-9200	3884	13480	-180	1362	-1195	-15228	4724	-1148	4592	6408	2270	-19384	7656	1532	1829	7883	642	120	123	1
-32768	-11236	22092	-4396	-32768	-18110	-32768	-764	-18668	-7829	-32768	6971	-20600	-1184	13560	8265	-14638	-1254	-9100	4388	13560	-354	2534	-1811	-15368	5604	824	990	8839	1718	-17968	7068	7844	619	10177	1952	122	127	1
-32768	-6832	3292	-1781	-32768	-17323	-28380	-6776	-28152	-12003	-32768	3724	-18392	7800	18180	5768	-16795	-1492	-8908	4476	14080	-477	4828	-2950	-16324	4336	1856	507	11719	1279	-19284	4004	8540	2136	11363	2632	131	131	1
