#Activity	walking 
#ActivityID	1 
#Date 09-24-16-53
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-9132	-1880	16008	-1364	13379	113	-20228	956	-2276	7430	15182	414	-19984	-496	3584	2986	9827	-649	-32768	-26712	-17592	-11943	4845	-15551	-4560	20636	-24876	17022	18562	5182	-20380	2804	5572	17080	-18198	569	126	138	1
-9332	-6424	15684	-1815	19330	1024	-23656	-128	-916	7605	16720	688	-23484	236	4596	1302	5314	341	-11832	-7172	11740	-17500	1177	-24058	-12356	9476	-11096	-8877	28160	394	-13384	12568	-2744	28141	-25	6889	127	133	1
-8924	-5544	16064	-1742	26009	3578	-23176	3896	-376	5069	19305	-1118	-22596	2956	9976	1131	3102	1099	32767	32767	32767	-21406	8405	-14235	-32768	-20700	25912	-15637	16564	274	-1360	6656	-9968	13966	14703	4083	128	106	1
-7928	-1088	19628	-4331	32767	3388	-28372	8868	2684	1825	22448	-759	-27156	6920	16948	-3872	-4968	594	-22000	-22384	12176	-19937	32767	-10851	-21360	6788	-17584	-32768	18207	1562	-31424	18548	9076	-25528	-6630	10653	128	119	1
-5332	-8412	20668	-7775	32767	2066	-32768	15456	10752	-1881	26699	-369	-26824	16896	27488	-3403	-20483	5489	-26252	-26336	32767	-2215	17530	-18039	-17412	-7172	-11740	-18042	21929	911	-20980	-20996	7400	-21199	25242	713	127	117	1
-14608	-17248	22728	-9437	32767	8848	-32768	9504	14248	-12805	24520	-3224	-17668	22708	14828	6232	-1263	8995	-14316	31696	9964	-2001	17350	-7182	-21316	2576	-9196	-1412	18844	4599	-15164	-18928	-13512	-4224	5543	-1015	125	118	1
-32768	-16652	19828	-3905	32767	23067	-32768	-12888	-7268	-15201	26308	-5359	-20128	6840	2456	-28520	-2249	9321	-14744	-3084	18272	-9854	12589	-9158	-9292	11656	-11864	-4959	14703	6736	-6336	12424	-11224	15732	6267	874	131	121	1
-32768	-13888	28112	-6245	32767	25650	-32768	1284	144	1886	29182	-4803	-32768	-3108	-13972	-19489	-2750	4212	-18732	3812	16576	-8560	7558	-6146	-19504	2348	-14576	-1005	12589	5771	-21716	4288	-9792	10792	14650	6411	128	120	1
-18628	-13696	29796	-16595	32767	19557	-28768	6920	92	-135	22677	-3931	-32768	6300	-10624	-13553	-14258	2148	-12436	3216	15496	-3555	3216	-2296	-18528	460	-10920	12029	9360	3759	-16848	8732	-8004	8413	10295	4736	120	110	1
-32768	-27096	32767	-13544	26144	5784	-17868	-3228	-10832	-10616	9786	-1291	-30156	6316	-8368	-9111	-18428	2990	-10008	1432	15640	-1801	1907	-829	-16256	6592	-8724	7955	7146	3345	-21760	3552	-7868	3835	13119	4003	127	115	1
