#Activity	walking 
#ActivityID	1 
#Date 10-06-18-20
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-10316	-4972	11712	-448	1848	831	-16216	940	-452	2074	12155	2660	-17148	-2096	4284	-1455	8495	-3502	-32768	-16144	4120	20106	-22689	28647	-28188	-8	-13720	14778	-32768	2023	-13912	-5400	12796	11059	1999	7371	127	124	1
-10584	-4960	12396	-680	3361	1377	-17928	1544	-1836	2323	13511	3447	-17492	-2316	2792	-4613	6848	-3904	-32768	-16396	-7276	17548	-16113	20303	-17108	1332	-17516	15834	-20252	6117	-16504	-896	22316	7100	-1682	13311	127	125	1
-10832	-4752	13180	-928	6046	1769	-17924	3164	-2788	1453	15222	4228	-17872	-2280	1952	-7322	5087	-3301	-31300	-28432	-17900	13435	-8510	7063	-9404	452	-17808	12102	-6778	8253	-14864	-3280	24632	10760	1002	9767	124	114	1
-9536	-5924	14688	-943	9959	1846	-18512	3708	-1700	348	17444	4843	-18884	-2092	2132	-9927	2578	-1397	-28696	-28900	-17596	13307	1865	-477	-6796	1944	-17892	4324	6757	6605	-14896	-736	21092	3439	-2866	3495	126	120	1
-11376	-3636	14332	-1433	14300	2666	-18744	3668	-1272	978	17532	4886	-19396	-2228	4556	-12206	-2025	312	-28880	-16344	-8292	-710	9606	-6438	-10700	-1288	-18104	-8581	15600	3436	-11980	2064	13540	-1266	-2629	3343	127	114	1
-10372	-7068	14892	-2618	19185	3554	-21776	4516	-3132	2636	21664	5774	-20056	-392	6832	-12443	-6373	1096	-20828	-3188	7896	-12784	12268	-6325	-16552	-5488	-5484	-12867	22932	1919	-3652	-592	9392	-24846	4413	958	125	139	1
-8276	-9848	15896	-2413	26076	9047	-24980	6696	-1052	535	22431	4600	-20336	1152	10712	-10673	-10253	2046	19164	32767	32767	-17822	-3870	-3463	-32768	-25368	32767	-12405	3342	77	-14900	9948	-19680	-7358	26916	4328	123	125	1
-6228	-4404	18336	362	32767	14628	-29772	6596	3980	-370	23207	6769	-21964	2856	15668	-7576	-15358	262	-3660	-30960	-7960	-28618	10454	-13614	2000	900	-18440	-32768	-2872	2395	-32768	-7260	2876	-16586	650	-1834	130	132	1
-6008	-11772	16132	469	32767	19454	-27176	9532	9196	1710	24277	5798	-21348	10656	11476	-9089	-13259	5203	-16524	-11344	27088	-10728	17631	2925	-32684	-21884	-1724	-32692	6849	-6651	-18676	-9188	13056	-32768	-3469	-3970	121	127	1
-7440	-8796	17652	-108	32767	25162	-32012	13584	11552	-7558	24941	4218	-24980	9168	5748	-23892	-14750	8171	-21892	-13768	21348	-2264	15767	-13178	-17292	-16128	-7292	-10856	14062	4445	-16008	-31316	2356	-24384	14368	-2556	128	113	1
