#Activity	walking 
#ActivityID	1 
#Date 10-07-18-03
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-16628	-17216	2716	7382	3323	7999	-16020	-11716	-14196	24199	12568	4050	-13080	-6052	-17076	-24224	15537	-2101	-27748	20956	24440	4545	32767	-32768	-25292	2656	-5800	9647	27061	6293	-27832	6404	-6244	2334	-26171	5092	113	108	1
-10592	-10724	7132	5459	1398	5313	-14688	13640	-8732	19352	6208	7573	-12848	-20188	-10516	-8607	13818	-1903	-26268	-7688	27452	6915	31352	-32768	-27336	8072	-13860	5811	13342	6953	-31080	512	-6116	-9520	-27850	6560	156	132	1
-10880	-8576	9560	5591	726	4930	-15116	7900	-6812	-14058	10591	308	-19912	-2276	-4372	14073	6773	899	-32140	15392	32767	16318	-15486	-31888	-30196	13988	-14708	6490	4446	11816	-29972	-2984	-4440	-11733	-29166	3673	113	108	1
-10332	-8112	10508	2933	810	2925	-18428	244	-3516	-11054	11279	563	-17508	7144	-24	14727	6312	6858	-7412	11148	13024	25292	-26863	-22289	-11064	-4088	-10628	12212	2510	-313	-26532	-2472	-3676	-566	-27621	2505	134	121	1
-9800	-9396	8896	1544	995	1943	-17404	-3172	-3936	5488	6394	2949	-14812	7052	136	1	8064	7217	-6040	20636	5336	15733	-26868	-15614	-8544	1808	-12536	11825	-6975	-2294	-24440	-728	-4768	2916	-26990	2972	154	129	1
-9632	-9768	8296	1422	493	1446	-17940	568	-3796	11386	4095	5125	-14792	-48	-1076	-5493	11626	6098	-3568	15876	4620	-603	-26076	-2987	-8136	1900	-12728	10430	-8013	-2118	-23592	-584	-4760	3522	-26473	3348	156	131	1
-9396	-10584	7692	1760	-144	1738	-15824	4844	-2772	3	4907	4057	-16344	-3096	-1544	-5363	13036	3282	696	6724	5772	2487	-18730	13908	-5500	288	-13212	1213	-19157	-4196	-18228	2780	-5240	4270	-22637	6020	131	118	1
-9552	-9880	8248	1659	-409	2100	-14928	3100	-3444	-10361	7183	1616	-15960	-1792	-1776	-1128	12900	3095	-3172	5000	6832	12745	-9679	27303	-5432	-2244	-12620	-5739	-23167	-3856	-16820	-544	-5892	-2425	-21418	5826	120	111	1
-9868	-9024	8992	833	-95	1715	-16504	1088	-3168	-8247	7320	1363	-16564	972	-1276	65	12408	5981	-9832	4808	10556	12907	-10296	32657	-3504	-4324	-11920	-4425	-28830	-3741	-13708	-4696	-6992	-6372	-20026	3278	119	111	1
-9820	-9244	8496	188	2	1231	-16936	-20	-3408	-1821	5404	2297	-15860	3360	-2012	-4475	14647	5547	-11468	-2284	14472	12702	-16516	32473	-3096	-4636	-11600	1753	-32768	-2640	-11204	-4356	-5660	-6515	-18114	-1900	129	116	1
-9536	-9952	7960	407	-362	1414	-16068	152	-4312	2054	4178	3231	-14712	1204	-1240	-8919	19121	5129	-12256	-8956	16500	20910	-22200	27620	-4856	-1316	-11200	6517	-32768	-2552	-9904	-1836	-5280	-5680	-15732	-4763	129	116	1
-9540	-9968	8148	938	-835	1988	-16140	1648	-5076	1453	4091	2587	-14452	-1432	208	-7964	22892	5661	-13852	-7620	16676	27189	-27565	20789	-5052	-972	-11044	6720	-32768	-2592	-9176	-408	-6480	-5911	-12094	-5450	127	115	1
-9896	-9316	8444	1030	-1045	2306	-16684	3360	-4332	-1822	3845	2265	-16788	-1920	-3372	-4058	20951	5302	-14664	-5284	16300	26193	-31075	15425	-6524	-904	-12368	9602	-32768	-4007	-7416	1072	-7716	-6280	-8689	-5155	127	115	1
-9908	-9060	8904	391	-693	2265	-16336	3044	-2368	-3220	4187	1796	-16804	-2328	-9004	4179	13635	6297	-16080	-3476	17156	24538	-30486	15082	-8100	240	-13996	9537	-32768	-5823	-6828	1688	-8108	-3968	-4386	-3502	135	119	1
-10032	-8344	9288	-709	-49	1984	-16736	1556	-808	-798	4549	2457	-16548	-3388	-6392	9069	7660	8432	-21452	-748	18500	20986	-28605	20353	-11656	1756	-15008	6418	-32768	-8500	-6712	2428	-7040	-984	-913	-816	134	119	1
-9844	-8900	9148	-1331	673	1538	-15824	-800	52	3043	5679	4101	-16120	-2920	1376	11533	6525	9142	-28516	-2020	18448	15052	-26435	28301	-15300	5160	-16312	494	-32768	-11281	-7220	6700	-3188	3486	499	1434	130	117	1
-9620	-9832	8952	-637	1135	2280	-16688	-2076	152	6304	6937	4983	-17376	744	5224	13428	6232	6258	-32768	-8064	17560	9887	-25151	32767	-19268	8748	-15664	-7279	-32768	-13774	-9796	8296	2364	7815	1872	3633	123	113	1
-9660	-10756	8704	833	2556	3984	-17784	-1076	-8	6467	8882	6097	-19244	3344	5572	11180	6030	4129	-32768	-14568	11876	7163	-25787	32767	-22304	5372	-14692	-16735	-32768	-18148	-15152	5604	9572	7535	7259	5609	124	113	1
-9772	-10420	9808	1254	3538	5935	-18152	-500	-396	5183	11701	6971	-17980	4384	4336	409	6557	1831	-32768	-14936	10064	6345	-26002	32767	-19280	-1512	-12060	-14434	-27956	-15959	-19796	-44	19520	-4301	16638	7909	128	115	1
-9856	-9944	10800	1224	5922	7436	-18736	2436	-1024	2195	13799	8241	-18828	4260	2328	-8687	5290	2032	-32768	-32768	-17284	9176	-10816	12754	-12252	-3036	-5120	10006	-14618	-1111	-22396	7280	32767	-16818	9535	3961	124	111	1
-10288	-9240	11688	1448	8924	8453	-17836	1804	-1648	-899	15803	9629	-18004	612	856	-16560	3786	2504	-32768	-32768	-17080	20379	2662	-1784	-9392	11248	-4348	11980	6557	10296	-18140	-2608	26120	-13900	7251	-2558	154	130	1
-11112	-9512	11172	1573	12280	9894	-19064	716	-2020	-445	17160	10936	-18780	-4252	-1912	-16339	938	3128	2464	9536	14964	-10865	-1481	-27598	-16604	2868	3808	-2694	16804	10420	-14220	-7284	10380	-531	9360	-6527	147	125	1
-10424	-13844	10780	2455	14766	15348	-22132	296	-1136	-4262	18609	11429	-22144	-7536	2544	-12248	-4305	3277	7052	9244	-3592	-10939	4221	-27222	-30456	-2140	10320	-3530	5076	7520	-15296	-7416	3644	13791	14040	-2253	115	108	1
-11500	-17804	8968	3766	16934	21795	-24028	1372	5024	-10313	20873	11230	-18748	-5212	6132	-9163	-7512	2632	9736	10028	-3196	-14256	6499	-29330	-18740	-17848	776	-17771	-1823	3853	-28328	1952	17640	9426	-3788	2796	84	92	1
-14372	-17428	12064	5387	19146	31711	-23608	-272	3272	-10700	24311	12194	-21120	-728	20024	-4552	-11803	63	-21004	-9636	25224	-4648	20298	-8919	-20944	-8700	-3724	-6919	15271	9887	-25696	11524	10508	-14550	-8873	4710	108	104	1
-15776	-16332	15340	4186	25980	32767	-29212	-6996	-1064	-4956	24507	16521	-23516	-8784	-104	-2324	-8101	-1975	-32768	32767	29972	-11759	7584	-10580	-17748	7808	-1844	1886	18058	9907	-14836	-20588	-2724	-14430	13825	7752	117	108	1
-26120	-32768	13200	11827	19697	32767	-27940	-7460	-2192	-3118	24178	17031	-22692	-12332	-6024	458	-19276	-9704	-11184	-12756	21876	-10158	1868	-10554	-17764	12876	-7908	-7110	12807	9008	-8796	11480	-18484	32767	15112	2606	123	112	1
-30068	-26528	13924	12130	18266	32767	-27804	-5004	-6380	8240	18852	16811	-27292	-5612	-6008	18353	-25294	-11530	-12040	2124	15220	-2469	-259	-3146	-16136	-2088	-7944	-3201	11116	2348	-11032	27364	-10300	25442	-105	1142	124	112	1
11908	-30948	15260	29019	19589	32767	-22276	-1232	-8636	22554	11255	16853	-28652	2264	-8576	24344	-25106	-11441	-11124	1456	14304	-1790	-641	-2230	-17068	2036	-6668	3750	5879	4335	-23844	12152	-4712	-16519	12525	10399	121	112	1
-20560	-18736	22096	25339	6118	19901	-15548	11728	-27340	22624	7722	18100	-27108	6720	-4684	22155	-24168	-9476	-10436	2564	13540	-297	39	-903	-17552	2736	-4264	1032	7529	5480	-16316	-4716	-1364	-15691	13546	2194	123	112	1
-5960	-14580	11616	8777	-4394	-4998	-14072	11328	-9812	10750	2991	9345	-27060	5100	-4816	13632	-23788	-8888	-10256	3472	13044	413	585	-108	-17588	2688	-1996	-3543	6250	3777	-12868	-2452	1692	-2002	10991	-6655	131	115	1
-716	-14060	5320	11157	-5069	-9047	-9868	4740	-8768	-5076	-6407	8281	-24252	3260	-5864	5163	-21596	-10908	-10352	4164	12480	536	785	-105	-16164	348	352	-2647	5468	2494	-15336	3452	2872	4036	12121	-1811	138	120	1
-1796	-10116	4132	15410	-4506	-11320	-7936	1200	-9888	-1382	-10735	4361	-19180	2544	-6172	1355	-17661	-13618	-10180	4220	12588	154	474	-645	-14644	-812	1176	4007	4510	2539	-16320	6092	2716	2271	13259	3343	97	97	1
-3248	-8268	4828	14681	-6622	-16413	-6240	-604	-10700	4612	-18150	3178	-17380	452	-7648	-1052	-16035	-13948	-9948	4576	12360	-628	13	-1266	-15300	-204	600	9352	6165	3691	-16124	3376	2760	2756	13262	3817	116	108	1
-5156	-8736	5020	11389	-10646	-20736	-4936	52	-11356	10120	-24655	3078	-15360	-1384	-7740	1375	-13094	-13741	-10300	3396	12964	-1031	-197	-1553	-17548	3620	-1544	4478	6578	3524	-15456	-372	2468	7245	14450	3204	133	117	1
-8052	-9344	4620	8128	-16491	-24295	-5084	1656	-10572	11490	-29668	2114	-12844	-708	-7604	4663	-11004	-12741	-10140	3016	13064	-365	-8	-1010	-16888	424	-1648	-2644	4937	2311	-14000	-1452	2900	13656	15741	993	129	115	1
-10136	-9648	3924	5719	-22409	-27396	-3800	2284	-10756	11250	-32768	-621	-12544	508	-8512	11377	-10997	-9881	-10440	3752	12484	30	286	-905	-15168	-944	-636	916	4837	2006	-12660	3304	5128	15989	18156	-1291	127	115	1
