#Activity	walking 
#ActivityID	1 
#Date 09-30-14-32
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-16160	-6192	17272	-2379	-32768	-20514	-10848	2696	-11080	3517	-32768	8519	-7496	3980	-7188	12143	503	-2549	-7868	5156	14060	-440	-117	-1102	-15860	2764	-884	3108	4649	1504	-15612	4144	-404	-2551	15791	3396	148	162	1
-19056	-8092	20004	-4178	-32768	-21683	-17056	5060	-12964	-4001	-32768	10161	-7772	5008	-5260	13395	1081	-303	-7992	4964	14076	-426	256	-1305	-15760	2248	-76	1464	5548	1687	-16928	6516	-1280	-1251	9363	2642	180	191	1
-26164	-8868	23072	-6934	-32768	-22117	-20536	5096	-12588	-12032	-32768	9636	-7492	4984	-4776	13341	1020	9	-7980	5052	14004	-378	576	-1517	-14700	2128	-36	319	6924	1987	-16724	5276	380	-255	5643	2333	228	229	1
-32768	-8792	22760	-10222	-32768	-22102	-20960	1100	-12448	-22431	-32768	5167	-9436	2352	1664	6352	-280	-193	-7660	5256	14812	-287	1184	-1831	-14680	1948	-156	128	7141	1996	-17692	2188	3492	261	6579	1889	252	253	1
-32768	-9680	16604	-11120	-32768	-20122	-25776	-5696	-12040	-19010	-32768	-66	-16616	-2380	7008	2298	-4202	-3668	-7880	5468	14924	-297	2232	-2658	-17460	2204	-920	1284	9648	2804	-17796	1616	4548	793	8010	2475	252	253	1
-32768	-2812	4192	-10636	-32768	-12870	-20140	2884	-12012	-10092	-32768	-4345	-23492	-7072	16160	2235	-4170	-4955	-7612	4800	15456	-3	3902	-3138	-17148	1844	-1180	498	11176	2831	-17120	1348	2112	3404	7971	2961	252	240	1
-32768	12704	-6176	-16295	-26573	-7338	-14444	-424	-9348	-16436	-22871	-5597	-20628	-9420	29512	3970	-3878	-2831	-7692	4212	16188	386	7170	-3250	-17360	260	-520	1332	13182	2934	-18248	1884	1076	4172	6591	2629	252	225	1
-32768	14748	-19388	-14840	-13386	-1231	-7772	-3400	-6648	-14358	-5754	-5953	-15916	-14004	26804	-8922	3399	-1665	-6892	4312	17244	873	11318	-3544	-17848	932	24	883	15897	3244	-19112	3548	4420	5827	5226	865	222	209	1
-32768	12932	-17956	761	-626	7239	-6000	-5768	-7396	-13779	-2601	-5922	-13420	-10288	12644	-20674	3508	1714	-7360	6112	17124	535	15945	-4804	-19056	1308	536	169	18563	3802	-20692	4328	4984	7036	3254	-713	176	196	1
-30560	-3100	-13904	30608	15768	19827	-11352	-6296	-13556	16662	21273	-2354	-9372	-8372	1880	-16789	734	2992	-8124	6676	17416	292	21753	-6812	-21120	624	-1420	-16	20999	4853	-20784	2016	3624	8208	935	-913	148	187	1
