#Activity	walking 
#ActivityID	1 
#Date 09-23-17-53
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-11164	1164	18780	-2260	-4035	-2430	-12408	5544	-3208	48	-4185	-1553	-9064	1536	-7424	1692	-1458	-116	-7936	1872	14512	-152	-116	-811	-16440	3544	-504	1117	488	251	-15496	6280	3304	389	2092	-606	122	137	1
-11740	1660	19256	-2294	-4068	-2432	-13976	5272	-5736	-183	-4488	-1653	-6744	2096	-7968	1984	-1197	31	-7848	2008	14632	-185	-124	-1128	-16520	2896	-112	790	528	198	-15472	5000	5040	-228	2195	-232	121	137	1
-15456	1952	18872	-2772	-4134	-2389	-16688	2992	-5512	-289	-4697	-1702	-5736	2640	-8400	1873	-870	90	-7840	2040	14360	-112	180	-1418	-16400	1360	0	553	555	158	-17472	2200	224	-593	2047	-258	122	139	1
-19092	-2920	20632	-2548	-3943	-2378	-19736	1288	-7256	269	-4873	-1899	-6896	3728	-7304	1508	-489	4	-7880	1752	14600	61	610	-1570	-16072	840	-440	566	795	241	-18400	3096	744	-604	1573	-324	122	135	1
-24144	-7904	25204	-2530	-3798	-2822	-23856	1104	-10968	1259	-5149	-2020	-6864	5064	-5512	1008	-98	-32	-7584	1632	14472	231	1311	-1496	-16968	1664	-896	194	866	207	-17864	3744	2080	-514	1362	-330	122	130	1
-31124	-10808	26636	-2621	-3729	-3880	-26048	2544	-13440	2429	-5373	-1733	-7576	4624	-2952	215	225	-78	-8000	1304	14416	413	2087	-1596	-18024	1656	-2192	-343	948	174	-17128	-256	536	-262	1349	-284	123	132	1
-32768	-2464	24344	-2445	-3474	-4822	-27592	5656	-14888	2478	-5338	-1151	-10560	768	880	-639	391	-117	-8632	1352	14704	579	2602	-1416	-17288	912	-2960	-342	1111	146	-15952	-1128	-296	-5	1344	-210	127	134	1
-32768	8532	26904	-2343	-3197	-4921	-28480	5616	-17480	1418	-4960	-720	-11184	376	1208	-737	400	-137	-7960	1056	14800	1124	3684	-1425	-17776	1272	-1632	8	1202	196	-17000	336	488	174	1347	-199	128	140	1
-32768	17436	17844	-1611	-3158	-4049	-25832	3408	-18656	649	-4376	-668	-21392	-1248	14880	304	-48	-524	-8544	2200	14280	1600	5330	-2244	-19104	2576	-944	122	1337	256	-18808	1320	1968	459	1271	-106	129	141	1
-32768	32767	7248	-1615	-2616	-1955	-17616	6696	-23992	-908	-3462	-595	-20328	-5480	22552	1079	95	-1312	-8504	2376	14616	749	7124	-2990	-19304	392	-1144	-20	1513	212	-19400	2448	1952	669	1011	43	137	144	1
-32768	32767	-3616	-3460	-2371	742	-7760	6344	-31344	-2746	-1506	-798	-18840	-2440	32767	-342	115	-706	-8824	1288	14448	728	9862	-3349	-19240	376	-2000	-168	1732	190	-18632	3760	1600	745	776	-110	148	144	1
-32768	32767	-29052	-1109	-1217	2314	-4936	-624	-23832	-2706	760	-289	-21392	3272	32048	-1379	-270	868	-11064	968	14960	-608	12259	-3444	-19400	672	-2736	-423	1906	171	-18328	5056	952	648	740	-360	149	144	1
-32768	14756	-9688	2829	227	3670	-15936	-5376	-18208	-834	2048	261	-17648	-232	4592	174	608	619	-10048	1256	14232	-2841	15083	-3216	-19904	1512	-1872	-497	2097	129	-18576	6336	1784	634	517	-533	142	160	1
-5212	-30068	27560	3605	515	2674	-24736	-2832	20880	228	1735	323	-11048	-2616	-5928	-1904	761	-2	-9832	1608	14168	-4983	18767	-3846	-23272	856	-1304	-287	2253	170	-21496	3440	4072	428	153	-482	129	161	1
68	-20872	-9036	3080	2659	274	-31928	10320	11344	3484	1277	140	-21016	-3704	-7136	-938	1270	71	-10024	2736	14928	-8165	23934	-6152	-27416	88	976	260	2392	247	-24184	2048	9136	522	-464	-467	115	156	1
-15200	31496	32767	2369	3807	-784	-24856	16544	-4496	3131	1817	325	-32768	-16744	21752	4581	-1953	-1268	-11464	4888	20376	-13502	31552	-9250	-30880	-624	6728	1247	2585	275	-25840	4168	13848	818	-1685	-553	108	146	1
-4508	32596	32767	358	2623	1340	-25992	17480	-4232	2278	2305	934	-10672	10128	7680	3308	895	-873	-13400	5096	17984	-19706	32767	-15483	-32768	2120	13040	2142	2762	339	-28144	1600	17704	1742	-2876	-358	131	111	1
-16880	-32768	2532	231	2702	533	-14456	-2024	-4408	-840	2437	931	-16640	32767	-20744	-679	2128	865	-24560	1416	32767	-25495	32767	-23159	-28376	6696	40	2059	2699	721	-16168	-2680	10280	1668	-3147	-302	135	51	1
-20320	7580	31540	1215	1470	300	-9416	-16064	-15368	154	1962	-410	-4264	-400	-13344	-4571	-550	1107	-24736	3000	32767	-12778	32767	-20588	-26896	3848	-4120	2069	2925	527	-20160	3592	2408	2073	-1948	327	132	39	1
-15048	-13648	13252	262	662	278	-19912	1168	-12792	757	2049	271	-18496	-32768	-13176	-3236	922	-166	-20680	4648	30280	-7262	32767	-17310	-29488	6656	-1488	1808	2564	399	-27936	4808	-9840	1970	-1121	859	117	109	1
-6724	2164	19156	373	193	260	-20192	3768	-7016	-851	1461	332	-20984	-6936	-11712	1061	1992	-1002	-15384	3056	28952	-5558	32767	-21413	-24376	976	6032	1267	1904	61	-29848	640	-12288	841	-1494	1190	130	145	1
-8800	-4400	15240	400	-84	144	-15992	-752	-3480	-1200	1100	20	-18928	5816	-3968	415	1676	124	-29352	-7560	5160	-13698	32767	-29451	-17328	3152	2472	-59	1142	86	-27792	-3560	-9920	-497	-2200	1236	130	129	1
-6472	-1840	15252	318	-135	90	-17776	2384	-1136	-66	741	68	-15912	4144	-200	109	1575	499	-32768	20480	32767	-7720	26007	-24566	-11680	8432	-16416	-602	617	159	-23480	-6272	-3744	-723	-2633	1228	115	140	1
-5448	-1272	15212	292	-99	21	-17592	3112	-496	261	643	154	-17608	1944	-1432	25	1545	843	-20376	20736	32767	-3558	-7068	-6385	-11656	-816	-10504	75	113	126	-20256	-3280	-2968	-623	-2774	1280	119	144	1
-6668	-3876	14096	321	-80	-31	-16376	-2824	-1752	761	616	127	-17776	1024	-1120	49	1525	861	-10864	11000	28568	12873	-23980	10102	-10912	-7184	-1552	1012	-162	-387	-20120	-576	-4088	-650	-2623	1255	122	137	1
-6708	-4044	13896	346	-85	-45	-15904	-3000	-2080	1402	522	135	-14560	-4064	-1240	301	1557	451	-5320	5392	13528	12564	-30886	14481	-8328	-2248	1312	2251	-780	-421	-19768	-2888	-2160	-277	-2168	1359	117	135	1
-5880	-3928	13928	345	-43	26	-16000	432	-896	1010	536	190	-16032	-2216	-1032	433	1646	420	-448	-152	6928	6691	-30620	11224	-7304	5408	1848	1908	-1718	245	-17944	-3152	-3888	-158	-2155	1155	118	134	1
-6320	-2776	14412	326	-11	77	-14936	1920	-968	-118	615	191	-15648	664	1136	114	1683	253	-2680	-4744	10728	7658	-28540	6697	-9800	6120	-104	142	-2473	640	-16488	-2400	-4648	39	-2040	1050	119	133	1
-5536	-2604	14008	266	85	129	-16312	464	96	-799	666	135	-16152	1360	1640	-302	1570	189	-9456	-3200	20864	13179	-31424	3358	-8872	2952	-4224	-1214	-3026	391	-14856	-2424	-4376	-113	-1967	881	119	123	1
-6456	-2608	14452	223	145	124	-16560	-624	360	-605	689	102	-16256	1448	1624	-329	1538	193	-12776	-2432	23840	17927	-32768	2220	-8464	-1704	-5176	-1713	-3432	164	-13976	-2384	-5016	-328	-1983	638	118	117	1
-6268	-2628	14196	208	207	89	-15304	-2312	232	250	685	145	-15328	-520	1552	-742	1179	361	-11176	-2040	16744	22926	-32768	4242	-12472	-5512	-2392	-1419	-3782	45	-12136	-1600	-5712	-476	-1886	461	115	118	1
-6892	-2724	14336	224	245	79	-16248	480	-1152	723	709	124	-15712	-2728	1392	-564	1254	329	-11616	-2344	14240	25375	-32768	7874	-14224	-6280	-3816	-1086	-4166	-19	-10688	-1496	-7208	-695	-1779	353	124	115	1
-6156	-3008	14012	286	276	127	-16064	1648	-544	59	763	122	-16024	-2816	1616	-293	1354	132	-11936	-2392	14496	25397	-32768	8486	-13352	-5448	-6280	-686	-4486	-114	-10064	-2992	-7024	-1096	-1665	169	127	114	1
-6664	-2752	14400	284	212	188	-15304	-928	-720	-524	890	93	-15536	-1640	2240	-297	1287	94	-16328	-6736	20456	25211	-32768	14542	-15856	-4864	-7168	-754	-4768	-352	-9176	-4240	-7624	-1146	-1493	58	129	114	1
-4728	-2208	14000	347	182	207	-15304	-1064	-240	-279	945	106	-15384	-1440	2264	-308	1244	173	-18608	-6496	24128	21110	-32768	16685	-19352	-3984	-8248	-765	-5032	-672	-9432	-3664	-8368	-861	-1102	194	127	115	1
-6696	-2428	14216	273	236	230	-16744	-344	-1712	223	1014	161	-15640	-2040	976	-255	1336	191	-19328	-6608	24608	20087	-32768	16989	-21728	-1176	-9120	-646	-5185	-832	-7664	-912	-7488	-612	-595	404	127	119	1
-7180	-1708	14732	242	258	209	-16904	1000	-2832	424	1065	223	-15080	-1632	-416	-124	1546	190	-25632	-248	24456	12600	-32768	20095	-24984	1696	-8808	-695	-5277	-932	-7904	184	-5528	-584	-32	625	128	118	1
-7036	-2312	14404	220	249	213	-16088	760	-3368	83	1139	202	-14104	-1408	464	-109	1930	198	-30768	3416	23824	8820	-32768	22462	-27848	6192	-10144	-1351	-5312	-905	-11176	-576	-2656	-783	-93	674	130	113	1
-7128	-1816	14264	179	240	246	-15264	-80	-3464	-245	1197	191	-15536	-248	1320	-23	2139	256	-32768	4536	19048	5920	-32768	26353	-29000	8824	-13576	-3025	-5185	-1054	-16304	744	1968	-818	-271	488	133	118	1
-7116	-1768	14516	165	235	275	-15920	-200	-2112	-438	1306	255	-17528	2392	-1616	23	1471	121	-32768	-1544	15696	6527	-29866	31307	-27904	3536	-15744	-3841	-4651	-1547	-16168	712	6976	-1107	724	-76	133	120	1
-7576	-1736	14344	220	195	348	-14528	-1520	-2216	-325	1477	296	-14680	-440	-1328	-421	957	-1	-32768	-5832	10992	1261	-25293	32767	-28176	3272	-16944	-3768	-4507	-1608	-8592	4112	32048	-2426	501	182	131	127	1
-7188	-1584	14156	268	233	435	-15480	-1272	-3144	-38	1587	352	-16128	-5240	272	-605	800	-76	-32768	-32768	-4280	8795	-20364	25392	-13024	3136	-26712	-1587	-2124	-1047	-18000	4752	32767	-4369	-751	721	128	125	1
-6508	156	14920	282	348	524	-18344	1104	-3488	-10	1713	469	-17024	-5320	-1032	-669	608	54	-32768	-32768	-32768	18945	-9181	242	-1224	9496	-23728	1684	74	177	-16416	-5016	32767	-2487	-605	-1430	125	122	1
-6908	-924	14940	392	537	619	-20120	2832	-4120	-14	1815	535	-18056	-4784	-2408	-581	485	231	-32768	-28120	-15496	-13494	8132	-20813	-12160	12520	-18256	1654	1435	1313	-12392	-12680	9928	1244	367	-1093	125	123	1
-6900	-1196	15380	551	859	676	-20616	616	-4024	-47	1974	725	-19560	-5464	-384	-381	531	439	-18128	-9432	560	-14275	18849	-30912	-20272	9144	-3240	15	2047	800	-6744	-7656	17192	3218	322	58	127	124	1
-7044	-2176	14984	824	1373	905	-23400	968	-3544	41	2076	759	-21608	-2800	2000	-427	355	441	-8304	31608	22272	-7260	24649	-18870	-32008	-14232	15248	-1768	1745	-37	-15440	3648	1496	3646	540	-71	122	141	1
