#Activity	walking 
#ActivityID	1 
#Date 09-09-17-34
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-11844	-5364	9496	-230	1556	347	-15132	-3316	-4252	1337	1563	1062	-15524	-2080	-4768	1962	1207	789	-12464	3160	10644	229	264	-308	-16532	-784	-1352	-21	-1695	1945	-16612	704	-44	1595	4808	672	126	125	1
-12080	-4828	9444	-131	1601	630	-15380	-2596	-4324	1525	1629	1058	-15480	-1852	-4852	2147	1231	793	-12492	3212	10404	264	229	-219	-16440	-288	-1472	-287	-1446	1930	-16352	1556	-596	1377	4069	632	126	125	1
-12196	-4648	9332	17	1783	684	-15480	-2088	-4480	1136	1593	1085	-15496	-1384	-4952	2035	1339	922	-12508	3328	10508	327	307	-257	-16408	-300	-1196	-378	-1417	1782	-16192	2328	-1036	726	3472	657	127	126	1
-12092	-4512	9688	264	2098	581	-15704	-2448	-4172	1068	1574	1117	-15452	-1156	-5264	2258	1233	1034	-12564	3568	10532	228	253	-299	-16480	32	-1268	-552	-1176	1730	-16224	2696	-1172	159	3081	557	127	125	1
-12172	-4572	9448	266	2330	539	-15704	-2472	-4432	2067	1700	1167	-15808	-888	-5464	2621	1161	1066	-12628	3400	10496	81	233	-485	-16560	-32	-1804	-912	-1181	1683	-16436	2452	-1288	-240	3102	448	126	126	1
-12348	-4344	9276	313	2477	492	-15376	-2276	-4720	2860	1790	1230	-15440	-1016	-5544	3175	1010	1118	-12576	3292	10468	145	245	-376	-16736	-644	-1668	-353	-1427	1559	-16324	1992	-1564	-160	3160	407	126	126	1
-12544	-4080	9236	242	2470	247	-15216	-1856	-5068	3373	1810	1269	-15020	-1012	-5808	3384	1011	1137	-12632	3308	10504	182	267	-423	-16684	-288	-1324	302	-1073	1621	-16376	1580	-1584	122	2800	287	125	126	1
-12656	-4080	8996	14	2412	-101	-15276	-1220	-5412	2520	1582	1251	-14908	-640	-5900	3091	1068	1265	-12684	3136	10540	246	228	-448	-16548	-284	-1400	395	-990	1677	-16472	1220	-1356	390	2332	242	126	126	1
-12640	-4320	8784	-99	2239	-250	-15028	-1612	-5400	1217	1371	1064	-14676	-456	-5980	2584	1007	1363	-12608	3100	10560	304	256	-311	-16660	-296	-1404	678	-891	1567	-16376	1288	-1316	465	1903	458	126	126	1
-12504	-4592	8628	-58	1952	-231	-14824	-2216	-5492	843	1246	949	-14408	-648	-6140	2019	994	1260	-12616	3208	10512	361	394	-179	-16624	-24	-1160	620	-725	1482	-16164	1448	-1568	1028	1621	619	127	126	1
