#Activity	walking 
#ActivityID	1 
#Date 10-21-15-56
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-25716	-26008	28376	4309	-32768	-22515	-25080	1576	-12876	12633	-32768	-13001	-6448	3120	-8064	1906	-600	-88	-7120	4848	13244	115	1715	-1624	-15316	5076	-1640	1857	10036	-4283	-17052	7268	-672	1767	10228	152	128	127	1
-32768	-32768	28948	13795	-32768	-27450	-32768	-1768	-16072	14550	-32768	-14980	-10848	1728	2512	1424	-1331	-121	-8472	4224	13796	-400	2767	-2369	-17420	4452	-4360	-788	11522	-5541	-15812	6812	2808	1029	13785	-610	139	126	1
-32768	-14092	19852	8763	-32768	-32768	-29616	3356	-16916	14276	-32768	-9244	-24736	-7256	12736	1328	-2472	-590	-7240	3740	13616	-582	4129	-2825	-18136	1156	-2048	719	12553	-6659	-18088	4728	1700	-174	15140	-776	138	123	1
-32768	-18428	6144	6144	-32768	-32768	-30560	6600	-29144	-4701	-32768	-8801	-20736	1848	18680	-187	-2403	-788	-4728	3840	14956	-426	7389	-2981	-17220	3612	-2000	1834	14251	-7631	-16872	2744	1340	708	10802	-433	126	130	1
-32768	-2840	-20416	15578	-24542	-17130	-9380	-6672	-26396	-3232	-20163	-8806	-8192	10392	32767	1103	-267	-874	-7724	3780	14356	-67	12232	-3467	-20796	1880	-2980	1626	16210	-9030	-22076	148	3272	2268	7265	-784	139	134	1
-32768	4328	-24512	11288	-23750	-12410	1684	6956	-16156	-6853	-1507	-5441	-17560	3016	31000	-186	572	175	-7068	6048	15352	-313	17982	-4537	-22412	3052	-5088	3134	17754	-9513	-19792	1564	1316	5901	5455	-175	117	127	1
-32768	-12528	-32768	-13321	-1487	15777	-4936	-952	-18700	-10970	18270	-1821	-16048	200	24792	-462	-276	-237	-8864	5800	13976	-1260	25403	-7877	-23168	2528	-5692	5868	18870	-9647	-21664	3052	2068	9236	-12	-577	114	126	1
10664	-5720	22656	15120	29862	16856	-25724	-2476	15992	-9832	24830	960	-13728	-1480	-480	-26	351	-136	-8424	4088	14456	-2222	32767	-12654	-24760	1140	-4040	11004	19784	-8642	-22056	3744	8948	8901	-8601	-2579	114	117	1
-4168	3460	5528	-2886	32767	13469	-32768	4172	2672	32363	19563	3524	-32768	280	20960	355	-575	-588	-9248	5200	15116	-3323	32767	-17110	-31924	6780	3400	14965	20540	-8636	-25188	-320	13460	2830	-12798	-3148	136	120	1
-32768	-2296	32767	-10107	32767	5096	-13696	25852	-4232	24603	29922	10302	-5640	6496	20296	5603	2875	-565	-9028	5816	14600	-5816	32767	-22621	-32768	8460	8064	14300	21832	-9560	-24540	-3728	16324	1380	-16898	-6077	131	118	1
-20312	-19216	24052	-6792	25244	9550	-26868	2120	-19340	20116	26978	8935	3440	5336	9504	5777	4025	-192	-22680	6696	17304	-4474	32767	-28292	-32768	7884	4296	16807	20476	-10518	-24920	-2808	5212	9511	-12890	-7932	133	130	1
-12932	-10756	22052	10174	16655	8206	-15788	-7420	-16856	14889	24094	-2587	-14264	16128	-19080	613	2399	-623	-32768	10300	30884	-5699	32767	-29575	-30748	6208	-9676	17381	18670	-10328	-24972	-704	492	12991	-13246	-7889	168	142	1
-31012	-18176	32767	7461	377	4761	-6752	3208	-22996	12548	18325	-385	-3312	-12672	-15448	-2937	260	207	-32768	16584	31812	148	32767	-25845	-24632	6568	-1048	16458	14617	-12913	-26512	10340	-10308	18256	-17580	-3065	76	133	1
-10048	-1212	16372	5336	290	2678	-16272	8624	-13140	-8992	13105	-1435	-16928	-5016	-11376	-524	1438	-924	-25588	15148	32767	-9709	32767	-32768	-17188	6628	-15364	7708	11275	-9538	-30752	8048	-7828	4777	-18876	2445	71	127	1
-6012	-7172	14768	2388	-115	513	-21696	4792	-8700	-24861	10778	-4424	-25760	-3984	-7664	-1341	1331	-901	-32768	27188	32767	5818	-11679	-12415	-11248	-580	-22128	-3057	14726	-6697	-29048	4436	-8888	-3765	-19364	6067	131	123	1
-5832	-7116	14576	2286	-105	569	-20028	-5044	-7804	-23395	7278	-3644	-21320	-3648	-3080	-1753	1280	-136	860	21780	25584	2973	-32768	-55	-18160	7584	11792	3390	-4641	-968	-30312	2264	-10168	-7340	-19635	7282	118	128	1
-5628	-5140	14736	350	131	-22	-16000	-8560	-4804	3449	6523	927	-14408	-6120	-1824	-608	1793	325	6536	12248	10676	1118	-32768	3828	-7844	776	4672	859	-11627	5855	-23664	-456	-12232	-3939	-19096	7757	96	93	1
-6340	-5696	14628	-219	167	-437	-15252	-3376	-7176	18167	5385	3766	-14952	-6672	-2728	749	2050	256	1044	9428	11468	5537	-32768	8374	-4860	1672	68	426	-17220	9504	-17188	-1816	-11712	-4864	-16697	7004	93	106	1
-6152	-6268	14308	-479	-203	-546	-15036	1444	-6268	15217	4343	3232	-15120	-2600	-2376	1325	2227	-62	-3704	8652	12980	8667	-32768	12451	-4152	2496	-2388	-5764	-21138	13691	-13064	-1904	-11264	-5938	-17944	6387	113	122	1
-5676	-6100	14356	-266	-337	-97	-15940	5984	-4228	-702	3679	733	-17400	3232	520	450	2061	-215	-6620	6148	12996	10027	-32768	14795	-7988	856	-2148	-8949	-26433	17644	-12916	1380	-12512	-6801	-16825	5353	125	118	1
-5824	-5356	14100	-426	-277	58	-16884	2952	-2976	-14240	3300	-1937	-16264	4840	2232	-1206	1977	-157	-10140	4552	14512	11939	-32768	16314	-11028	-2084	-3896	-4817	-31924	20591	-10084	2928	-14388	-8316	-15494	4920	128	147	1
-6012	-5136	14344	-511	-260	19	-15280	-640	-1776	-13776	3255	-2886	-16312	1184	2448	-2057	1708	188	-13836	3696	18300	13608	-32768	17353	-12428	-216	-4272	-5605	-32768	23970	-7184	1808	-13408	-12983	-14961	2574	130	146	1
