#Activity	walking 
#ActivityID	1 
#Date 10-20-15-35
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-32768	-780	23984	-2983	10095	4931	-32768	-6992	-1720	-4407	4417	-139	-28616	-9400	-11072	-4737	-1018	1007	-23928	-17216	32160	-1386	1544	-1221	-21744	-952	-23176	-2755	2449	-156	-10128	-8032	-14928	2160	1270	-149	121	149	1
-32768	-32768	32767	-3077	8437	5303	-32768	-23248	1592	-2819	3003	-181	-30272	-1016	-12984	-3333	-2280	286	-15224	18240	9712	-416	872	-709	-13488	-9392	-21920	740	2360	507	-944	11744	-18960	1454	1545	-334	143	118	1
-4104	-32768	32767	670	3768	5494	-19016	-20920	-32160	1657	2309	-660	-32768	1736	-6928	-619	-2574	-1455	-8536	6784	13560	-171	511	-434	-16912	3840	-14968	2010	2031	318	-22584	12088	-17712	553	2108	574	126	105	1
-23628	-32768	32767	604	-4726	-1661	-14440	1560	-1600	1111	1466	25	-32768	-6008	-11128	495	-2226	-1698	-8896	5960	13320	-85	404	-330	-18376	9536	-12280	1279	1442	424	-19728	8136	-11976	-74	2164	972	82	105	1
20224	-18044	17236	1553	-5154	-2546	-17688	-7960	1968	828	-920	896	-32768	6200	-16608	1170	-2168	-2068	-7672	6048	13264	-53	297	-307	-18336	2632	-9176	-747	865	-211	-19776	4528	-9304	-840	2454	-200	97	96	1
15436	-8612	14164	307	-4501	-2836	-10224	-328	-3104	2145	-2277	-211	-26528	8136	-17664	474	-3097	-1650	-7176	6760	13224	22	401	-301	-19376	-2128	-6936	-1035	529	-133	-18240	-1696	-6288	-805	2476	-192	116	90	1
5988	-11240	16492	-476	-4744	-3078	-2408	4352	-5152	1363	-3565	386	-19704	6792	-15376	210	-3303	-1266	-7728	6872	13048	-26	552	-321	-18872	-2360	-5552	-16	415	132	-15144	-1024	-3888	-294	2852	489	106	83	1
-4888	-9268	17444	-434	-5362	-3198	-7232	416	-6200	432	-4472	214	-6872	7696	-14112	37	-3187	-1172	-8032	6744	12464	-52	654	-325	-18200	1936	-4600	908	365	142	-15152	-2032	-3968	226	3157	390	102	76	1
-8024	-6104	16716	-637	-6012	-3361	-6464	3248	-5904	195	-5350	90	-1576	3992	-12680	68	-2391	-1126	-7672	8192	11952	-107	688	-374	-16392	2240	-2800	1043	387	167	-15464	-3304	-1880	1347	3378	690	107	78	1
-10056	-4216	17136	-859	-6258	-3465	-6448	512	-6152	42	-5981	-20	-3728	3168	-14208	211	-2015	-980	-7984	6424	12560	-116	709	-438	-17728	1496	-2888	1108	527	147	-15760	-3864	576	1720	2804	611	113	95	1
-11668	-5416	18744	-1012	-6163	-3325	-11496	2952	-8456	131	-6384	-30	-968	5480	-14160	512	-1815	-655	-8320	6288	13088	-10	813	-515	-17184	128	-2144	842	542	120	-11544	-1456	3776	628	2236	448	126	110	1
-20116	-10220	23552	-1111	-6314	-3341	-17680	-776	-10880	223	-6721	-38	1688	3136	-13856	1024	-1582	-383	-9344	5080	11352	42	869	-502	-14416	544	-1632	734	745	53	-13560	-216	-720	440	2739	729	128	115	1
-25740	-13844	26740	-1084	-6446	-3777	-17112	-2704	-12768	1114	-7049	-54	1664	2584	-13344	2166	-1610	-197	-9624	6896	10672	46	840	-505	-13752	2248	-1160	666	911	-3	-20304	4056	-4960	1522	2710	874	128	107	1
-30284	-18296	27352	-929	-6312	-4508	-27760	-4320	-14152	1636	-7239	-31	-752	3216	-9352	2620	-1812	-166	-9880	6072	11240	-23	860	-565	-16552	1968	-1392	883	1195	-26	-22512	2392	-1312	530	1872	712	128	115	1
-32768	-16444	24744	-507	-5226	-5472	-29768	-1896	-18816	1690	-7100	316	-5464	2376	-1256	2467	-2111	-390	-9200	6464	12040	-49	955	-629	-17056	1616	136	908	1449	-154	-17992	864	5600	753	1817	357	127	119	1
-32768	-13688	22752	-119	-4236	-5992	-28736	-2192	-20064	1712	-6980	375	-9064	-272	688	1769	-1775	-485	-9384	5112	13432	-81	1226	-673	-17424	1888	1224	637	1754	-296	-17296	576	7264	796	2104	343	122	113	1
-32768	-2184	1712	669	-4048	-4785	-24400	-11280	-26344	1116	-4725	178	-28704	-920	32767	957	-4049	-1067	-8912	5904	15304	-97	1688	-734	-20696	2104	3944	154	2162	-563	-23872	-3992	6552	392	1729	477	126	122	1
-32768	16468	-21052	-453	-2402	-2268	-8584	-7480	-32768	2095	-2875	-15	-30896	19096	12136	201	-2095	-2034	-9128	6288	15536	-102	1780	-751	-22808	776	4168	-348	2645	-776	-28376	-632	8920	561	1137	162	117	121	1
-32768	15552	-26740	-1483	-1188	-496	4224	-264	-32768	-427	-403	-467	-11976	-56	32767	-910	456	-31	-8328	7552	17416	-172	3115	-1245	-24112	1432	4400	-550	3111	-939	-26544	3232	10552	308	648	-71	120	114	1
-32768	17720	-25260	-1172	153	1091	1624	-4720	-32768	-2339	1963	-740	-17432	2152	5344	-1164	2196	-252	-7048	12512	16832	-73	4108	-1887	-27216	2160	5352	-601	3527	-1047	-29264	88	12144	21	-144	-131	115	111	1
-32768	-3424	-7824	-1359	915	1794	-6264	-11816	-27040	-1081	3876	-1068	-10968	-2536	1480	-1714	2697	-447	-5536	14840	17160	140	5211	-3280	-29352	-2680	7584	-54	3845	-665	-26688	-3656	18808	55	-1130	-495	105	98	1
32767	-6100	32767	3993	4433	2157	-32768	-3928	32767	1120	1301	467	6792	-20488	-15128	-3418	3492	510	-14816	11704	23088	288	7120	-4587	-32768	-2128	12592	1802	3939	-419	-28880	-4000	21400	437	-3453	-298	96	76	1
-32768	26812	32767	1149	5343	2673	-6856	12608	-32768	10257	4371	366	-32768	-17816	1472	5866	-519	-1377	-21176	10960	23528	234	7474	-4694	-32768	5344	-1424	1943	4296	-676	-23192	-8400	5992	1809	-1670	-1091	1	10	1
-13000	-32768	12944	1035	3549	1568	-13144	2600	-13592	327	3981	393	-28864	32767	-10408	6018	1946	-1079	-32768	21672	32767	907	7860	-5087	-32768	14824	-1928	1816	4821	-1162	-32768	9400	-9032	4551	-2301	-529	60	48	1
-21068	23920	28612	611	1296	887	-19752	3176	-18032	1955	3220	-2206	3240	16784	-23880	-2150	59	178	-32768	32767	32767	79	5551	-5584	-32768	14496	-9832	284	3421	-949	-31032	7184	-25968	3512	-2870	342	105	93	1
-17068	-11692	16744	750	692	472	-10496	-4880	-22232	-2034	2495	-928	-13816	3704	-23008	-2185	1331	1323	-32768	29328	32767	-228	247	-2935	-18736	-960	-24920	-1665	2496	-108	-32768	1784	-8408	-208	-4019	1149	166	195	1
-8088	-10300	13532	217	318	230	-18640	-1128	-14336	-3656	1733	-1135	-24280	-6536	-16504	-2237	2022	-1460	6856	32767	24896	217	-4154	229	-18736	2104	-1088	471	646	-617	-32768	-1304	-14808	-897	-3260	556	199	205	1
-8740	-5336	13924	103	211	109	-21320	-11912	-10120	-3003	1127	-985	-20616	-13240	-12008	-935	2009	298	15144	20040	13504	304	-4489	1096	-12800	-440	1184	1378	-1248	236	-26224	-3952	-18016	92	-3040	637	172	192	1
-8364	-4132	14848	-35	292	112	-14504	-10648	-10288	1028	1003	-114	-20176	1848	-7376	611	2367	911	10344	20272	11160	443	-4497	1888	-7184	-280	-2752	1474	-2317	830	-22792	-968	-17368	48	-3176	770	166	192	1
-7824	-4160	14624	-206	387	47	-18744	2072	-6320	1094	873	-17	-16224	376	-3112	377	2446	446	3240	14440	11960	737	-4624	2756	-5552	1168	-4400	1118	-3638	1031	-16376	280	-16584	-672	-3202	183	189	174	1
-7340	-6796	13764	-197	418	89	-18224	-2400	-3936	-719	697	-275	-16288	-4056	-3616	337	2507	196	-4016	11352	12208	1366	-4955	3686	-7048	800	-5624	166	-4503	1416	-8656	-2936	-17408	-933	-2994	136	161	169	1
-7776	-6728	13440	-55	451	188	-13456	-4744	-3928	-1331	490	-351	-17264	1248	-4464	-48	2460	227	-7448	10864	13920	1523	-5419	4187	-6680	-944	-7256	-291	-5226	1664	-5376	-1960	-16272	-901	-2384	258	160	152	1
-8324	-5860	13196	-2	422	230	-14064	-7184	-4440	-1049	445	-316	-15504	536	-2456	-536	2294	311	-9808	5800	17560	1792	-5683	4298	-8784	-2640	-8032	-264	-5892	1868	-3184	112	-14824	-969	-1753	258	128	145	1
-8228	-4828	13708	1	403	248	-14808	-7016	-4128	-896	452	-274	-13640	-3192	-1512	-318	2324	469	-15392	5128	21464	2602	-5870	3941	-13288	-5616	-8904	-148	-6402	2138	-344	776	-14912	-1428	-1298	72	129	136	1
